logg,Teff,Z,u,Filt,Met,Mod
5,32000,-0.2,0.1761,R,F,A
4,33000,-0.2,0.1927,R,F,A
4.5,33000,-0.2,0.1795,R,F,A
5,33000,-0.2,0.1721,R,F,A
4,34000,-0.2,0.1872,R,F,A
4.5,34000,-0.2,0.1744,R,F,A
5,34000,-0.2,0.1672,R,F,A
4,35000,-0.2,0.1813,R,F,A
4.5,35000,-0.2,0.1681,R,F,A
5,35000,-0.2,0.1619,R,F,A
4.5,37500,-0.2,0.152,R,F,A
5,37500,-0.2,0.1456,R,F,A
4.5,40000,-0.2,0.143,R,F,A
5,40000,-0.2,0.1309,R,F,A
5,42500,-0.2,0.1234,R,F,A
5,45000,-0.2,0.1201,R,F,A
5,47500,-0.2,0.1176,R,F,A
5,50000,-0.2,0.1154,R,F,A
0,3500,-0.1,0.8807,R,F,A
0.5,3500,-0.1,0.8737,R,F,A
1,3500,-0.1,0.8625,R,F,A
1.5,3500,-0.1,0.8487,R,F,A
2,3500,-0.1,0.8339,R,F,A
2.5,3500,-0.1,0.8182,R,F,A
3,3500,-0.1,0.7864,R,F,A
3.5,3500,-0.1,0.707,R,F,A
4,3500,-0.1,0.6254,R,F,A
4.5,3500,-0.1,0.5726,R,F,A
5,3500,-0.1,0.5417,R,F,A
0,3750,-0.1,0.8133,R,F,A
0.5,3750,-0.1,0.8163,R,F,A
1,3750,-0.1,0.8181,R,F,A
1.5,3750,-0.1,0.8191,R,F,A
2,3750,-0.1,0.8192,R,F,A
2.5,3750,-0.1,0.8173,R,F,A
3,3750,-0.1,0.8111,R,F,A
3.5,3750,-0.1,0.7677,R,F,A
4,3750,-0.1,0.6561,R,F,A
4.5,3750,-0.1,0.5566,R,F,A
5,3750,-0.1,0.5003,R,F,A
0,4000,-0.1,0.7597,R,F,A
0.5,4000,-0.1,0.7606,R,F,A
1,4000,-0.1,0.7605,R,F,A
1.5,4000,-0.1,0.7614,R,F,A
2,4000,-0.1,0.7628,R,F,A
2.5,4000,-0.1,0.7644,R,F,A
3,4000,-0.1,0.766,R,F,A
3.5,4000,-0.1,0.7641,R,F,A
4,4000,-0.1,0.7209,R,F,A
4.5,4000,-0.1,0.6112,R,F,A
5,4000,-0.1,0.5113,R,F,A
0,4250,-0.1,0.7154,R,F,A
0.5,4250,-0.1,0.717,R,F,A
1,4250,-0.1,0.7166,R,F,A
1.5,4250,-0.1,0.7173,R,F,A
2,4250,-0.1,0.7182,R,F,A
2.5,4250,-0.1,0.7189,R,F,A
3,4250,-0.1,0.7197,R,F,A
3.5,4250,-0.1,0.7204,R,F,A
4,4250,-0.1,0.7187,R,F,A
4.5,4250,-0.1,0.6843,R,F,A
5,4250,-0.1,0.5915,R,F,A
0,4500,-0.1,0.6705,R,F,A
0.5,4500,-0.1,0.6731,R,F,A
1,4500,-0.1,0.6736,R,F,A
1.5,4500,-0.1,0.6754,R,F,A
2,4500,-0.1,0.6772,R,F,A
2.5,4500,-0.1,0.6798,R,F,A
3,4500,-0.1,0.6817,R,F,A
3.5,4500,-0.1,0.683,R,F,A
4,4500,-0.1,0.6832,R,F,A
4.5,4500,-0.1,0.6818,R,F,A
5,4500,-0.1,0.6575,R,F,A
0,4750,-0.1,0.6251,R,F,A
0.5,4750,-0.1,0.6286,R,F,A
1,4750,-0.1,0.6301,R,F,A
1.5,4750,-0.1,0.6328,R,F,A
2,4750,-0.1,0.6357,R,F,A
2.5,4750,-0.1,0.6396,R,F,A
3,4750,-0.1,0.643,R,F,A
3.5,4750,-0.1,0.6462,R,F,A
4,4750,-0.1,0.6479,R,F,A
4.5,4750,-0.1,0.6489,R,F,A
5,4750,-0.1,0.6475,R,F,A
0,5000,-0.1,0.5799,R,F,A
0.5,5000,-0.1,0.5834,R,F,A
1,5000,-0.1,0.5888,R,F,A
1.5,5000,-0.1,0.5916,R,F,A
2,5000,-0.1,0.5929,R,F,A
2.5,5000,-0.1,0.5983,R,F,A
3,5000,-0.1,0.603,R,F,A
3.5,5000,-0.1,0.6076,R,F,A
4,5000,-0.1,0.6114,R,F,A
4.5,5000,-0.1,0.6134,R,F,A
5,5000,-0.1,0.6142,R,F,A
0,5250,-0.1,0.5383,R,F,A
0.5,5250,-0.1,0.5435,R,F,A
1,5250,-0.1,0.5469,R,F,A
1.5,5250,-0.1,0.5523,R,F,A
2,5250,-0.1,0.5538,R,F,A
2.5,5250,-0.1,0.5589,R,F,A
3,5250,-0.1,0.5636,R,F,A
3.5,5250,-0.1,0.5692,R,F,A
4,5250,-0.1,0.574,R,F,A
4.5,5250,-0.1,0.5769,R,F,A
5,5250,-0.1,0.5786,R,F,A
0,5500,-0.1,0.5208,R,F,A
0.5,5500,-0.1,0.5078,R,F,A
1,5500,-0.1,0.5121,R,F,A
1.5,5500,-0.1,0.5154,R,F,A
2,5500,-0.1,0.518,R,F,A
2.5,5500,-0.1,0.5218,R,F,A
3,5500,-0.1,0.5271,R,F,A
3.5,5500,-0.1,0.5334,R,F,A
4,5500,-0.1,0.5384,R,F,A
4.5,5500,-0.1,0.542,R,F,A
5,5500,-0.1,0.5435,R,F,A
0,5750,-0.1,0.5441,R,F,A
0.5,5750,-0.1,0.5148,R,F,A
1,5750,-0.1,0.4808,R,F,A
1.5,5750,-0.1,0.4854,R,F,A
2,5750,-0.1,0.4879,R,F,A
2.5,5750,-0.1,0.4914,R,F,A
3,5750,-0.1,0.4957,R,F,A
3.5,5750,-0.1,0.5009,R,F,A
4,5750,-0.1,0.5057,R,F,A
4.5,5750,-0.1,0.5099,R,F,A
5,5750,-0.1,0.5112,R,F,A
0,6000,-0.1,0.5396,R,F,A
0.5,6000,-0.1,0.5285,R,F,A
1,6000,-0.1,0.5023,R,F,A
1.5,6000,-0.1,0.4602,R,F,A
2,6000,-0.1,0.4633,R,F,A
2.5,6000,-0.1,0.4669,R,F,A
3,6000,-0.1,0.4699,R,F,A
3.5,6000,-0.1,0.473,R,F,A
4,6000,-0.1,0.4772,R,F,A
4.5,6000,-0.1,0.4809,R,F,A
5,6000,-0.1,0.4819,R,F,A
0.5,6250,-0.1,0.526,R,F,A
1,6250,-0.1,0.5118,R,F,A
1.5,6250,-0.1,0.483,R,F,A
2,6250,-0.1,0.4418,R,F,A
2.5,6250,-0.1,0.4456,R,F,A
3,6250,-0.1,0.4484,R,F,A
3.5,6250,-0.1,0.451,R,F,A
4,6250,-0.1,0.4543,R,F,A
4.5,6250,-0.1,0.457,R,F,A
5,6250,-0.1,0.4572,R,F,A
0.5,6500,-0.1,0.5192,R,F,A
1,6500,-0.1,0.512,R,F,A
1.5,6500,-0.1,0.4943,R,F,A
2,6500,-0.1,0.4587,R,F,A
2.5,6500,-0.1,0.4266,R,F,A
3,6500,-0.1,0.4301,R,F,A
3.5,6500,-0.1,0.4334,R,F,A
4,6500,-0.1,0.4365,R,F,A
4.5,6500,-0.1,0.4379,R,F,A
5,6500,-0.1,0.4375,R,F,A
0.5,6750,-0.1,0.507,R,F,A
1,6750,-0.1,0.5059,R,F,A
1.5,6750,-0.1,0.4964,R,F,A
2,6750,-0.1,0.4758,R,F,A
2.5,6750,-0.1,0.4384,R,F,A
3,6750,-0.1,0.4147,R,F,A
3.5,6750,-0.1,0.4183,R,F,A
4,6750,-0.1,0.4213,R,F,A
4.5,6750,-0.1,0.4223,R,F,A
5,6750,-0.1,0.4222,R,F,A
0.5,7000,-0.1,0.496,R,F,A
1,7000,-0.1,0.4924,R,F,A
1.5,7000,-0.1,0.4916,R,F,A
2,7000,-0.1,0.48,R,F,A
2.5,7000,-0.1,0.4554,R,F,A
3,7000,-0.1,0.4141,R,F,A
3.5,7000,-0.1,0.405,R,F,A
4,7000,-0.1,0.4076,R,F,A
4.5,7000,-0.1,0.4087,R,F,A
5,7000,-0.1,0.4096,R,F,A
0.5,7250,-0.1,0.4859,R,F,A
1,7250,-0.1,0.478,R,F,A
1.5,7250,-0.1,0.4766,R,F,A
2,7250,-0.1,0.4766,R,F,A
2.5,7250,-0.1,0.4621,R,F,A
3,7250,-0.1,0.4338,R,F,A
3.5,7250,-0.1,0.3932,R,F,A
4,7250,-0.1,0.3951,R,F,A
4.5,7250,-0.1,0.3955,R,F,A
5,7250,-0.1,0.3975,R,F,A
0.5,7500,-0.1,0.4783,R,F,A
1,7500,-0.1,0.4642,R,F,A
1.5,7500,-0.1,0.4589,R,F,A
2,7500,-0.1,0.4583,R,F,A
2.5,7500,-0.1,0.4584,R,F,A
3,7500,-0.1,0.4425,R,F,A
3.5,7500,-0.1,0.4095,R,F,A
4,7500,-0.1,0.3839,R,F,A
4.5,7500,-0.1,0.3842,R,F,A
5,7500,-0.1,0.3854,R,F,A
1,7750,-0.1,0.4538,R,F,A
1.5,7750,-0.1,0.444,R,F,A
2,7750,-0.1,0.4406,R,F,A
2.5,7750,-0.1,0.4405,R,F,A
3,7750,-0.1,0.4404,R,F,A
3.5,7750,-0.1,0.4222,R,F,A
4,7750,-0.1,0.3875,R,F,A
4.5,7750,-0.1,0.3703,R,F,A
5,7750,-0.1,0.3753,R,F,A
1,8000,-0.1,0.4467,R,F,A
1.5,8000,-0.1,0.4323,R,F,A
2,8000,-0.1,0.4253,R,F,A
2.5,8000,-0.1,0.4231,R,F,A
3,8000,-0.1,0.4237,R,F,A
3.5,8000,-0.1,0.423,R,F,A
4,8000,-0.1,0.401,R,F,A
4.5,8000,-0.1,0.3693,R,F,A
5,8000,-0.1,0.3646,R,F,A
1,8250,-0.1,0.4413,R,F,A
1.5,8250,-0.1,0.4239,R,F,A
2,8250,-0.1,0.4134,R,F,A
2.5,8250,-0.1,0.4084,R,F,A
3,8250,-0.1,0.4071,R,F,A
3.5,8250,-0.1,0.4083,R,F,A
4,8250,-0.1,0.4054,R,F,A
4.5,8250,-0.1,0.3799,R,F,A
5,8250,-0.1,0.3556,R,F,A
1,8500,-0.1,0.4394,R,F,A
1.5,8500,-0.1,0.4178,R,F,A
2,8500,-0.1,0.4045,R,F,A
2.5,8500,-0.1,0.3969,R,F,A
3,8500,-0.1,0.3932,R,F,A
3.5,8500,-0.1,0.3926,R,F,A
4,8500,-0.1,0.3939,R,F,A
4.5,8500,-0.1,0.3873,R,F,A
5,8500,-0.1,0.3606,R,F,A
1.5,8750,-0.1,0.4127,R,F,A
2,8750,-0.1,0.3975,R,F,A
2.5,8750,-0.1,0.3877,R,F,A
3,8750,-0.1,0.382,R,F,A
3.5,8750,-0.1,0.3794,R,F,A
4,8750,-0.1,0.3797,R,F,A
4.5,8750,-0.1,0.3806,R,F,A
5,8750,-0.1,0.3684,R,F,A
1.5,9000,-0.1,0.4081,R,F,A
2,9000,-0.1,0.3915,R,F,A
2.5,9000,-0.1,0.3807,R,F,A
3,9000,-0.1,0.3738,R,F,A
3.5,9000,-0.1,0.3696,R,F,A
4,9000,-0.1,0.368,R,F,A
4.5,9000,-0.1,0.3684,R,F,A
5,9000,-0.1,0.371,R,F,A
2,9250,-0.1,0.386,R,F,A
2.5,9250,-0.1,0.3747,R,F,A
3,9250,-0.1,0.3669,R,F,A
3.5,9250,-0.1,0.3618,R,F,A
4,9250,-0.1,0.3586,R,F,A
4.5,9250,-0.1,0.3578,R,F,A
5,9250,-0.1,0.3587,R,F,A
2,9500,-0.1,0.3798,R,F,A
2.5,9500,-0.1,0.3684,R,F,A
3,9500,-0.1,0.3606,R,F,A
3.5,9500,-0.1,0.3551,R,F,A
4,9500,-0.1,0.3514,R,F,A
4.5,9500,-0.1,0.3491,R,F,A
5,9500,-0.1,0.3488,R,F,A
2,9750,-0.1,0.3738,R,F,A
2.5,9750,-0.1,0.3622,R,F,A
3,9750,-0.1,0.3546,R,F,A
3.5,9750,-0.1,0.349,R,F,A
4,9750,-0.1,0.3448,R,F,A
4.5,9750,-0.1,0.3422,R,F,A
5,9750,-0.1,0.3408,R,F,A
2,10000,-0.1,0.368,R,F,A
2.5,10000,-0.1,0.3557,R,F,A
3,10000,-0.1,0.3484,R,F,A
3.5,10000,-0.1,0.343,R,F,A
4,10000,-0.1,0.3389,R,F,A
4.5,10000,-0.1,0.336,R,F,A
5,10000,-0.1,0.3339,R,F,A
2,10500,-0.1,0.3571,R,F,A
2.5,10500,-0.1,0.3431,R,F,A
3,10500,-0.1,0.336,R,F,A
3.5,10500,-0.1,0.3315,R,F,A
4,10500,-0.1,0.3279,R,F,A
4.5,10500,-0.1,0.3247,R,F,A
5,10500,-0.1,0.322,R,F,A
2.5,11000,-0.1,0.3314,R,F,A
3,11000,-0.1,0.3236,R,F,A
3.5,11000,-0.1,0.3197,R,F,A
4,11000,-0.1,0.3171,R,F,A
4.5,11000,-0.1,0.3145,R,F,A
5,11000,-0.1,0.3121,R,F,A
2.5,11500,-0.1,0.3217,R,F,A
3,11500,-0.1,0.3122,R,F,A
3.5,11500,-0.1,0.3082,R,F,A
4,11500,-0.1,0.3062,R,F,A
4.5,11500,-0.1,0.3046,R,F,A
5,11500,-0.1,0.3028,R,F,A
2.5,12000,-0.1,0.3141,R,F,A
3,12000,-0.1,0.3025,R,F,A
3.5,12000,-0.1,0.2974,R,F,A
4,12000,-0.1,0.2956,R,F,A
4.5,12000,-0.1,0.2948,R,F,A
5,12000,-0.1,0.2938,R,F,A
2.5,12500,-0.1,0.3087,R,F,A
3,12500,-0.1,0.2946,R,F,A
3.5,12500,-0.1,0.2882,R,F,A
4,12500,-0.1,0.2859,R,F,A
4.5,12500,-0.1,0.2856,R,F,A
5,12500,-0.1,0.2853,R,F,A
2.5,13000,-0.1,0.3049,R,F,A
3,13000,-0.1,0.2882,R,F,A
3.5,13000,-0.1,0.2803,R,F,A
4,13000,-0.1,0.2773,R,F,A
4.5,13000,-0.1,0.2766,R,F,A
5,13000,-0.1,0.2769,R,F,A
2,14000,-0.1,0.3425,R,F,A
2.5,14000,-0.1,0.2998,R,F,A
3,14000,-0.1,0.2787,R,F,A
3.5,14000,-0.1,0.268,R,F,A
4,14000,-0.1,0.2632,R,F,A
4.5,14000,-0.1,0.2616,R,F,A
5,14000,-0.1,0.2619,R,F,A
2.5,15000,-0.1,0.298,R,F,A
3,15000,-0.1,0.2728,R,F,A
3.5,15000,-0.1,0.2595,R,F,A
4,15000,-0.1,0.2527,R,F,A
4.5,15000,-0.1,0.2499,R,F,A
5,15000,-0.1,0.2491,R,F,A
2.5,16000,-0.1,0.299,R,F,A
3,16000,-0.1,0.2689,R,F,A
3.5,16000,-0.1,0.2532,R,F,A
4,16000,-0.1,0.2449,R,F,A
4.5,16000,-0.1,0.2408,R,F,A
5,16000,-0.1,0.2392,R,F,A
2.5,17000,-0.1,0.3026,R,F,A
3,17000,-0.1,0.2666,R,F,A
3.5,17000,-0.1,0.2485,R,F,A
4,17000,-0.1,0.2388,R,F,A
4.5,17000,-0.1,0.2336,R,F,A
5,17000,-0.1,0.2312,R,F,A
2.5,18000,-0.1,0.3073,R,F,A
3,18000,-0.1,0.2659,R,F,A
3.5,18000,-0.1,0.2449,R,F,A
4,18000,-0.1,0.2338,R,F,A
4.5,18000,-0.1,0.2277,R,F,A
5,18000,-0.1,0.2246,R,F,A
2.5,19000,-0.1,0.3119,R,F,A
3,19000,-0.1,0.2657,R,F,A
3.5,19000,-0.1,0.2424,R,F,A
4,19000,-0.1,0.2297,R,F,A
4.5,19000,-0.1,0.2229,R,F,A
5,19000,-0.1,0.2193,R,F,A
3,20000,-0.1,0.2653,R,F,A
3.5,20000,-0.1,0.2403,R,F,A
4,20000,-0.1,0.2263,R,F,A
4.5,20000,-0.1,0.2186,R,F,A
5,20000,-0.1,0.2146,R,F,A
3,21000,-0.1,0.264,R,F,A
3.5,21000,-0.1,0.2379,R,F,A
4,21000,-0.1,0.2235,R,F,A
4.5,21000,-0.1,0.2152,R,F,A
5,21000,-0.1,0.2104,R,F,A
3,22000,-0.1,0.2629,R,F,A
3.5,22000,-0.1,0.2349,R,F,A
4,22000,-0.1,0.2204,R,F,A
4.5,22000,-0.1,0.2119,R,F,A
5,22000,-0.1,0.207,R,F,A
3,23000,-0.1,0.2644,R,F,A
3.5,23000,-0.1,0.2315,R,F,A
4,23000,-0.1,0.217,R,F,A
4.5,23000,-0.1,0.2088,R,F,A
5,23000,-0.1,0.2039,R,F,A
3,24000,-0.1,0.2697,R,F,A
3.5,24000,-0.1,0.2289,R,F,A
4,24000,-0.1,0.2131,R,F,A
4.5,24000,-0.1,0.2054,R,F,A
5,24000,-0.1,0.2007,R,F,A
3,25000,-0.1,0.2778,R,F,A
3.5,25000,-0.1,0.2282,R,F,A
4,25000,-0.1,0.2096,R,F,A
4.5,25000,-0.1,0.2017,R,F,A
5,25000,-0.1,0.1974,R,F,A
3,26000,-0.1,0.2855,R,F,A
3.5,26000,-0.1,0.2297,R,F,A
4,26000,-0.1,0.2072,R,F,A
4.5,26000,-0.1,0.1978,R,F,A
5,26000,-0.1,0.1939,R,F,A
3.5,27000,-0.1,0.2324,R,F,A
4,27000,-0.1,0.2061,R,F,A
4.5,27000,-0.1,0.1948,R,F,A
5,27000,-0.1,0.1903,R,F,A
3.5,28000,-0.1,0.2343,R,F,A
4,28000,-0.1,0.2062,R,F,A
4.5,28000,-0.1,0.1931,R,F,A
5,28000,-0.1,0.1871,R,F,A
3.5,29000,-0.1,0.2344,R,F,A
4,29000,-0.1,0.2062,R,F,A
4.5,29000,-0.1,0.1917,R,F,A
5,29000,-0.1,0.1844,R,F,A
3.5,30000,-0.1,0.2329,R,F,A
4,30000,-0.1,0.205,R,F,A
4.5,30000,-0.1,0.19,R,F,A
5,30000,-0.1,0.1822,R,F,A
3.5,31000,-0.1,0.2306,R,F,A
4,31000,-0.1,0.2021,R,F,A
4.5,31000,-0.1,0.1877,R,F,A
5,31000,-0.1,0.1796,R,F,A
4,32000,-0.1,0.1984,R,F,A
4.5,32000,-0.1,0.1844,R,F,A
5,32000,-0.1,0.1765,R,F,A
4,33000,-0.1,0.1937,R,F,A
4.5,33000,-0.1,0.18,R,F,A
5,33000,-0.1,0.1725,R,F,A
4,34000,-0.1,0.1881,R,F,A
4.5,34000,-0.1,0.175,R,F,A
5,34000,-0.1,0.1677,R,F,A
4,35000,-0.1,0.1821,R,F,A
4.5,35000,-0.1,0.1689,R,F,A
5,35000,-0.1,0.1622,R,F,A
4.5,37500,-0.1,0.1526,R,F,A
5,37500,-0.1,0.1459,R,F,A
4.5,40000,-0.1,0.1444,R,F,A
5,40000,-0.1,0.1319,R,F,A
5,42500,-0.1,0.125,R,F,A
5,45000,-0.1,0.1216,R,F,A
5,47500,-0.1,0.1191,R,F,A
5,50000,-0.1,0.117,R,F,A
0,3500,0,0.865,R,F,A
0.5,3500,0,0.8586,R,F,A
1,3500,0,0.8493,R,F,A
1.5,3500,0,0.8386,R,F,A
2,3500,0,0.8273,R,F,A
2.5,3500,0,0.8158,R,F,A
3,3500,0,0.7939,R,F,A
3.5,3500,0,0.7227,R,F,A
4,3500,0,0.6409,R,F,A
4.5,3500,0,0.5862,R,F,A
5,3500,0,0.5511,R,F,A
0,3750,0,0.8061,R,F,A
0.5,3750,0,0.8089,R,F,A
1,3750,0,0.8106,R,F,A
1.5,3750,0,0.812,R,F,A
2,3750,0,0.8124,R,F,A
2.5,3750,0,0.8118,R,F,A
3,3750,0,0.8084,R,F,A
3.5,3750,0,0.7795,R,F,A
4,3750,0,0.6811,R,F,A
4.5,3750,0,0.5776,R,F,A
5,3750,0,0.5149,R,F,A
0,4000,0,0.7558,R,F,A
0.5,4000,0,0.7562,R,F,A
1,4000,0,0.7565,R,F,A
1.5,4000,0,0.7581,R,F,A
2,4000,0,0.7601,R,F,A
2.5,4000,0,0.7629,R,F,A
3,4000,0,0.7657,R,F,A
3.5,4000,0,0.7661,R,F,A
4,4000,0,0.734,R,F,A
4.5,4000,0,0.6333,R,F,A
5,4000,0,0.5291,R,F,A
0,4250,0,0.7154,R,F,A
0.5,4250,0,0.716,R,F,A
1,4250,0,0.7155,R,F,A
1.5,4250,0,0.7161,R,F,A
2,4250,0,0.7165,R,F,A
2.5,4250,0,0.7182,R,F,A
3,4250,0,0.7202,R,F,A
3.5,4250,0,0.7221,R,F,A
4,4250,0,0.7222,R,F,A
4.5,4250,0,0.6938,R,F,A
5,4250,0,0.6064,R,F,A
0,4500,0,0.6721,R,F,A
0.5,4500,0,0.6766,R,F,A
1,4500,0,0.6753,R,F,A
1.5,4500,0,0.6781,R,F,A
2,4500,0,0.6789,R,F,A
2.5,4500,0,0.6815,R,F,A
3,4500,0,0.6834,R,F,A
3.5,4500,0,0.6854,R,F,A
4,4500,0,0.6863,R,F,A
4.5,4500,0,0.686,R,F,A
5,4500,0,0.6646,R,F,A
0,4750,0,0.6299,R,F,A
0.5,4750,0,0.6356,R,F,A
1,4750,0,0.6361,R,F,A
1.5,4750,0,0.6389,R,F,A
2,4750,0,0.6407,R,F,A
2.5,4750,0,0.6441,R,F,A
3,4750,0,0.6473,R,F,A
3.5,4750,0,0.6504,R,F,A
4,4750,0,0.6521,R,F,A
4.5,4750,0,0.6537,R,F,A
5,4750,0,0.6532,R,F,A
0,5000,0,0.5902,R,F,A
0.5,5000,0,0.5943,R,F,A
1,5000,0,0.5965,R,F,A
1.5,5000,0,0.5982,R,F,A
2,5000,0,0.5999,R,F,A
2.5,5000,0,0.6055,R,F,A
3,5000,0,0.6096,R,F,A
3.5,5000,0,0.6139,R,F,A
4,5000,0,0.6175,R,F,A
4.5,5000,0,0.6204,R,F,A
5,5000,0,0.621,R,F,A
0,5250,0,0.5473,R,F,A
0.5,5250,0,0.5498,R,F,A
1,5250,0,0.553,R,F,A
1.5,5250,0,0.5614,R,F,A
2,5250,0,0.5637,R,F,A
2.5,5250,0,0.5668,R,F,A
3,5250,0,0.5716,R,F,A
3.5,5250,0,0.5769,R,F,A
4,5250,0,0.5825,R,F,A
4.5,5250,0,0.5855,R,F,A
5,5250,0,0.5873,R,F,A
0,5500,0,0.5199,R,F,A
0.5,5500,0,0.5156,R,F,A
1,5500,0,0.5179,R,F,A
1.5,5500,0,0.5254,R,F,A
2,5500,0,0.5248,R,F,A
2.5,5500,0,0.5315,R,F,A
3,5500,0,0.5356,R,F,A
3.5,5500,0,0.5423,R,F,A
4,5500,0,0.548,R,F,A
4.5,5500,0,0.5511,R,F,A
5,5500,0,0.5529,R,F,A
0,5750,0,0.5484,R,F,A
0.5,5750,0,0.5131,R,F,A
1,5750,0,0.4874,R,F,A
1.5,5750,0,0.4899,R,F,A
2,5750,0,0.4926,R,F,A
2.5,5750,0,0.4996,R,F,A
3,5750,0,0.5042,R,F,A
3.5,5750,0,0.5096,R,F,A
4,5750,0,0.5143,R,F,A
4.5,5750,0,0.5195,R,F,A
5,5750,0,0.5209,R,F,A
0,6000,0,0.5429,R,F,A
0.5,6000,0,0.53,R,F,A
1,6000,0,0.4983,R,F,A
1.5,6000,0,0.4649,R,F,A
2,6000,0,0.4693,R,F,A
2.5,6000,0,0.4728,R,F,A
3,6000,0,0.476,R,F,A
3.5,6000,0,0.4794,R,F,A
4,6000,0,0.4851,R,F,A
4.5,6000,0,0.4896,R,F,A
5,6000,0,0.4904,R,F,A
0.5,6250,0,0.5289,R,F,A
1,6250,0,0.5166,R,F,A
1.5,6250,0,0.4919,R,F,A
2,6250,0,0.4451,R,F,A
2.5,6250,0,0.4492,R,F,A
3,6250,0,0.4516,R,F,A
3.5,6250,0,0.4554,R,F,A
4,6250,0,0.4605,R,F,A
4.5,6250,0,0.4635,R,F,A
5,6250,0,0.4644,R,F,A
0.5,6500,0,0.522,R,F,A
1,6500,0,0.514,R,F,A
1.5,6500,0,0.4988,R,F,A
2,6500,0,0.4651,R,F,A
2.5,6500,0,0.4287,R,F,A
3,6500,0,0.4323,R,F,A
3.5,6500,0,0.4366,R,F,A
4,6500,0,0.4405,R,F,A
4.5,6500,0,0.4416,R,F,A
5,6500,0,0.4429,R,F,A
0.5,6750,0,0.5095,R,F,A
1,6750,0,0.5082,R,F,A
1.5,6750,0,0.4984,R,F,A
2,6750,0,0.4765,R,F,A
2.5,6750,0,0.4408,R,F,A
3,6750,0,0.4166,R,F,A
3.5,6750,0,0.4207,R,F,A
4,6750,0,0.4233,R,F,A
4.5,6750,0,0.4241,R,F,A
5,6750,0,0.4257,R,F,A
0.5,7000,0,0.4975,R,F,A
1,7000,0,0.4944,R,F,A
1.5,7000,0,0.4935,R,F,A
2,7000,0,0.4818,R,F,A
2.5,7000,0,0.4553,R,F,A
3,7000,0,0.4172,R,F,A
3.5,7000,0,0.4074,R,F,A
4,7000,0,0.4087,R,F,A
4.5,7000,0,0.4098,R,F,A
5,7000,0,0.4121,R,F,A
0.5,7250,0,0.4866,R,F,A
1,7250,0,0.4801,R,F,A
1.5,7250,0,0.479,R,F,A
2,7250,0,0.478,R,F,A
2.5,7250,0,0.464,R,F,A
3,7250,0,0.4335,R,F,A
3.5,7250,0,0.3954,R,F,A
4,7250,0,0.3964,R,F,A
4.5,7250,0,0.3968,R,F,A
5,7250,0,0.3995,R,F,A
0.5,7500,0,0.4782,R,F,A
1,7500,0,0.4648,R,F,A
1.5,7500,0,0.4608,R,F,A
2,7500,0,0.461,R,F,A
2.5,7500,0,0.4607,R,F,A
3,7500,0,0.4453,R,F,A
3.5,7500,0,0.412,R,F,A
4,7500,0,0.3854,R,F,A
4.5,7500,0,0.3857,R,F,A
5,7500,0,0.3875,R,F,A
1,7750,0,0.4539,R,F,A
1.5,7750,0,0.4448,R,F,A
2,7750,0,0.4419,R,F,A
2.5,7750,0,0.4423,R,F,A
3,7750,0,0.4421,R,F,A
3.5,7750,0,0.4235,R,F,A
4,7750,0,0.3886,R,F,A
4.5,7750,0,0.3776,R,F,A
5,7750,0,0.3771,R,F,A
1,8000,0,0.4463,R,F,A
1.5,8000,0,0.4324,R,F,A
2,8000,0,0.426,R,F,A
2.5,8000,0,0.4246,R,F,A
3,8000,0,0.4256,R,F,A
3.5,8000,0,0.4251,R,F,A
4,8000,0,0.4025,R,F,A
4.5,8000,0,0.373,R,F,A
5,8000,0,0.3663,R,F,A
1,8250,0,0.4408,R,F,A
1.5,8250,0,0.4236,R,F,A
2,8250,0,0.4135,R,F,A
2.5,8250,0,0.409,R,F,A
3,8250,0,0.4082,R,F,A
3.5,8250,0,0.4097,R,F,A
4,8250,0,0.4073,R,F,A
4.5,8250,0,0.3816,R,F,A
5,8250,0,0.3603,R,F,A
1.5,8500,0,0.4172,R,F,A
2,8500,0,0.4045,R,F,A
2.5,8500,0,0.397,R,F,A
3,8500,0,0.3938,R,F,A
3.5,8500,0,0.3936,R,F,A
4,8500,0,0.3953,R,F,A
4.5,8500,0,0.3893,R,F,A
5,8500,0,0.3625,R,F,A
1.5,8750,0,0.412,R,F,A
2,8750,0,0.3972,R,F,A
2.5,8750,0,0.3877,R,F,A
3,8750,0,0.382,R,F,A
3.5,8750,0,0.3805,R,F,A
4,8750,0,0.3808,R,F,A
4.5,8750,0,0.3822,R,F,A
5,8750,0,0.3703,R,F,A
1.5,9000,0,0.4078,R,F,A
2,9000,0,0.3909,R,F,A
2.5,9000,0,0.3803,R,F,A
3,9000,0,0.3736,R,F,A
3.5,9000,0,0.3698,R,F,A
4,9000,0,0.3684,R,F,A
4.5,9000,0,0.3692,R,F,A
5,9000,0,0.3722,R,F,A
2,9250,0,0.3854,R,F,A
2.5,9250,0,0.3742,R,F,A
3,9250,0,0.3667,R,F,A
3.5,9250,0,0.3617,R,F,A
4,9250,0,0.3589,R,F,A
4.5,9250,0,0.3583,R,F,A
5,9250,0,0.3593,R,F,A
2,9500,0,0.3796,R,F,A
2.5,9500,0,0.3682,R,F,A
3,9500,0,0.3605,R,F,A
3.5,9500,0,0.3551,R,F,A
4,9500,0,0.3514,R,F,A
4.5,9500,0,0.3495,R,F,A
5,9500,0,0.3492,R,F,A
