logg,Teff,Z,u,Filt,Met,Mod
1.5,7500,-2,0.1704,K,F,A
2,7500,-2,0.165,K,F,A
2.5,7500,-2,0.1644,K,F,A
3,7500,-2,0.1539,K,F,A
3.5,7500,-2,0.1435,K,F,A
4,7500,-2,0.1459,K,F,A
4.5,7500,-2,0.1494,K,F,A
5,7500,-2,0.1526,K,F,A
1,7750,-2,0.1816,K,F,A
1.5,7750,-2,0.1678,K,F,A
2,7750,-2,0.1609,K,F,A
2.5,7750,-2,0.1579,K,F,A
3,7750,-2,0.1585,K,F,A
3.5,7750,-2,0.1491,K,F,A
4,7750,-2,0.1424,K,F,A
4.5,7750,-2,0.1464,K,F,A
5,7750,-2,0.149,K,F,A
1,8000,-2,0.1828,K,F,A
1.5,8000,-2,0.1657,K,F,A
2,8000,-2,0.1572,K,F,A
2.5,8000,-2,0.1532,K,F,A
3,8000,-2,0.1522,K,F,A
3.5,8000,-2,0.1541,K,F,A
4,8000,-2,0.1458,K,F,A
4.5,8000,-2,0.1411,K,F,A
5,8000,-2,0.1453,K,F,A
1.5,8250,-2,0.164,K,F,A
2,8250,-2,0.1541,K,F,A
2.5,8250,-2,0.1492,K,F,A
3,8250,-2,0.1471,K,F,A
3.5,8250,-2,0.1473,K,F,A
4,8250,-2,0.1504,K,F,A
4.5,8250,-2,0.1438,K,F,A
5,8250,-2,0.1398,K,F,A
1.5,8500,-2,0.1631,K,F,A
2,8500,-2,0.1509,K,F,A
2.5,8500,-2,0.1453,K,F,A
3,8500,-2,0.1427,K,F,A
3.5,8500,-2,0.1421,K,F,A
4,8500,-2,0.1435,K,F,A
4.5,8500,-2,0.1467,K,F,A
5,8500,-2,0.1422,K,F,A
2,8750,-2,0.1483,K,F,A
2.5,8750,-2,0.1415,K,F,A
3,8750,-2,0.1386,K,F,A
3.5,8750,-2,0.1376,K,F,A
4,8750,-2,0.1379,K,F,A
4.5,8750,-2,0.141,K,F,A
5,8750,-2,0.1438,K,F,A
2,9000,-2,0.1469,K,F,A
2.5,9000,-2,0.139,K,F,A
3,9000,-2,0.1354,K,F,A
3.5,9000,-2,0.1341,K,F,A
4,9000,-2,0.1343,K,F,A
4.5,9000,-2,0.1352,K,F,A
5,9000,-2,0.1366,K,F,A
2,9250,-2,0.1455,K,F,A
2.5,9250,-2,0.1363,K,F,A
3,9250,-2,0.132,K,F,A
3.5,9250,-2,0.1303,K,F,A
4,9250,-2,0.1303,K,F,A
4.5,9250,-2,0.131,K,F,A
5,9250,-2,0.132,K,F,A
2,9500,-2,0.1447,K,F,A
2.5,9500,-2,0.1342,K,F,A
3,9500,-2,0.1292,K,F,A
3.5,9500,-2,0.1271,K,F,A
4,9500,-2,0.1268,K,F,A
4.5,9500,-2,0.1273,K,F,A
5,9500,-2,0.1279,K,F,A
2,9750,-2,0.1439,K,F,A
2.5,9750,-2,0.1325,K,F,A
3,9750,-2,0.1271,K,F,A
3.5,9750,-2,0.1246,K,F,A
4,9750,-2,0.1237,K,F,A
4.5,9750,-2,0.1239,K,F,A
5,9750,-2,0.1244,K,F,A
2,10000,-2,0.1431,K,F,A
2.5,10000,-2,0.1312,K,F,A
3,10000,-2,0.1252,K,F,A
3.5,10000,-2,0.1223,K,F,A
4,10000,-2,0.1213,K,F,A
4.5,10000,-2,0.1211,K,F,A
5,10000,-2,0.1216,K,F,A
2,10500,-2,0.1413,K,F,A
2.5,10500,-2,0.1286,K,F,A
3,10500,-2,0.122,K,F,A
3.5,10500,-2,0.1186,K,F,A
4,10500,-2,0.1172,K,F,A
4.5,10500,-2,0.1167,K,F,A
5,10500,-2,0.1166,K,F,A
2.5,11000,-2,0.1257,K,F,A
3,11000,-2,0.119,K,F,A
3.5,11000,-2,0.1154,K,F,A
4,11000,-2,0.1138,K,F,A
4.5,11000,-2,0.1131,K,F,A
5,11000,-2,0.1129,K,F,A
2.5,11500,-2,0.1234,K,F,A
3,11500,-2,0.116,K,F,A
3.5,11500,-2,0.1124,K,F,A
4,11500,-2,0.1107,K,F,A
4.5,11500,-2,0.1101,K,F,A
5,11500,-2,0.1098,K,F,A
2.5,12000,-2,0.121,K,F,A
3,12000,-2,0.1133,K,F,A
3.5,12000,-2,0.1095,K,F,A
4,12000,-2,0.1078,K,F,A
4.5,12000,-2,0.1072,K,F,A
5,12000,-2,0.107,K,F,A
2.5,12500,-2,0.1192,K,F,A
3,12500,-2,0.1107,K,F,A
3.5,12500,-2,0.1068,K,F,A
4,12500,-2,0.105,K,F,A
4.5,12500,-2,0.1044,K,F,A
5,12500,-2,0.1044,K,F,A
2.5,13000,-2,0.1176,K,F,A
3,13000,-2,0.1085,K,F,A
3.5,13000,-2,0.1042,K,F,A
4,13000,-2,0.1024,K,F,A
4.5,13000,-2,0.1017,K,F,A
5,13000,-2,0.1016,K,F,A
2,14000,-2,0.1397,K,F,A
2.5,14000,-2,0.1157,K,F,A
3,14000,-2,0.105,K,F,A
3.5,14000,-2,0.0999,K,F,A
4,14000,-2,0.0977,K,F,A
4.5,14000,-2,0.0969,K,F,A
5,14000,-2,0.0969,K,F,A
2.5,15000,-2,0.1148,K,F,A
3,15000,-2,0.1023,K,F,A
3.5,15000,-2,0.0965,K,F,A
4,15000,-2,0.0938,K,F,A
4.5,15000,-2,0.0929,K,F,A
5,15000,-2,0.0928,K,F,A
2.5,16000,-2,0.1148,K,F,A
3,16000,-2,0.1006,K,F,A
3.5,16000,-2,0.0938,K,F,A
4,16000,-2,0.0906,K,F,A
4.5,16000,-2,0.0894,K,F,A
5,16000,-2,0.0892,K,F,A
2.5,17000,-2,0.1158,K,F,A
3,17000,-2,0.0994,K,F,A
3.5,17000,-2,0.0918,K,F,A
4,17000,-2,0.0882,K,F,A
4.5,17000,-2,0.0867,K,F,A
5,17000,-2,0.0864,K,F,A
2.5,18000,-2,0.1176,K,F,A
3,18000,-2,0.0987,K,F,A
3.5,18000,-2,0.0903,K,F,A
4,18000,-2,0.0863,K,F,A
4.5,18000,-2,0.0846,K,F,A
5,18000,-2,0.0842,K,F,A
2.5,19000,-2,0.1209,K,F,A
3,19000,-2,0.0983,K,F,A
3.5,19000,-2,0.0891,K,F,A
4,19000,-2,0.0848,K,F,A
4.5,19000,-2,0.0829,K,F,A
5,19000,-2,0.0824,K,F,A
3,20000,-2,0.0987,K,F,A
3.5,20000,-2,0.0881,K,F,A
4,20000,-2,0.0837,K,F,A
4.5,20000,-2,0.0816,K,F,A
5,20000,-2,0.081,K,F,A
3,21000,-2,0.0999,K,F,A
3.5,21000,-2,0.0877,K,F,A
4,21000,-2,0.0826,K,F,A
4.5,21000,-2,0.0805,K,F,A
5,21000,-2,0.08,K,F,A
3,22000,-2,0.1021,K,F,A
3.5,22000,-2,0.0882,K,F,A
4,22000,-2,0.0822,K,F,A
4.5,22000,-2,0.0797,K,F,A
5,22000,-2,0.0792,K,F,A
3,23000,-2,0.105,K,F,A
3.5,23000,-2,0.0894,K,F,A
4,23000,-2,0.0825,K,F,A
4.5,23000,-2,0.0797,K,F,A
5,23000,-2,0.0788,K,F,A
3,24000,-2,0.1085,K,F,A
3.5,24000,-2,0.091,K,F,A
4,24000,-2,0.0835,K,F,A
4.5,24000,-2,0.0801,K,F,A
5,24000,-2,0.079,K,F,A
3,25000,-2,0.1129,K,F,A
3.5,25000,-2,0.0931,K,F,A
4,25000,-2,0.0848,K,F,A
4.5,25000,-2,0.0812,K,F,A
5,25000,-2,0.0797,K,F,A
3,26000,-2,0.1176,K,F,A
3.5,26000,-2,0.0952,K,F,A
4,26000,-2,0.0864,K,F,A
4.5,26000,-2,0.0825,K,F,A
5,26000,-2,0.0807,K,F,A
3.5,27000,-2,0.0969,K,F,A
4,27000,-2,0.0877,K,F,A
4.5,27000,-2,0.0834,K,F,A
5,27000,-2,0.0816,K,F,A
3.5,28000,-2,0.0977,K,F,A
4,28000,-2,0.0883,K,F,A
4.5,28000,-2,0.0842,K,F,A
5,28000,-2,0.0821,K,F,A
3.5,29000,-2,0.0965,K,F,A
4,29000,-2,0.0881,K,F,A
4.5,29000,-2,0.0839,K,F,A
5,29000,-2,0.082,K,F,A
4,30000,-2,0.0864,K,F,A
4.5,30000,-2,0.0826,K,F,A
5,30000,-2,0.081,K,F,A
4,31000,-2,0.0832,K,F,A
4.5,31000,-2,0.0805,K,F,A
5,31000,-2,0.0786,K,F,A
4,32000,-2,0.0795,K,F,A
4.5,32000,-2,0.0767,K,F,A
5,32000,-2,0.0756,K,F,A
4.5,33000,-2,0.0724,K,F,A
5,33000,-2,0.0715,K,F,A
4.5,34000,-2,0.0683,K,F,A
5,34000,-2,0.0672,K,F,A
4.5,35000,-2,0.0647,K,F,A
5,35000,-2,0.0631,K,F,A
4.5,37500,-2,0.0572,K,F,A
5,37500,-2,0.055,K,F,A
4.5,40000,-2,0.0512,K,F,A
5,40000,-2,0.0477,K,F,A
5,42500,-2,0.0446,K,F,A
5,45000,-2,0.0438,K,F,A
5,47500,-2,0.0434,K,F,A
5,50000,-2,0.043,K,F,A
0,3500,-1.5,0.2998,K,F,A
0.5,3500,-1.5,0.2958,K,F,A
1,3500,-1.5,0.2912,K,F,A
1.5,3500,-1.5,0.2865,K,F,A
2,3500,-1.5,0.2749,K,F,A
2.5,3500,-1.5,0.2096,K,F,A
3,3500,-1.5,0.1528,K,F,A
3.5,3500,-1.5,0.1346,K,F,A
4,3500,-1.5,0.1304,K,F,A
4.5,3500,-1.5,0.1312,K,F,A
5,3500,-1.5,0.1344,K,F,A
0,3750,-1.5,0.2819,K,F,A
0.5,3750,-1.5,0.279,K,F,A
1,3750,-1.5,0.2758,K,F,A
1.5,3750,-1.5,0.2715,K,F,A
2,3750,-1.5,0.2666,K,F,A
2.5,3750,-1.5,0.2603,K,F,A
3,3750,-1.5,0.2318,K,F,A
3.5,3750,-1.5,0.1748,K,F,A
4,3750,-1.5,0.1421,K,F,A
4.5,3750,-1.5,0.1305,K,F,A
5,3750,-1.5,0.1283,K,F,A
0,4000,-1.5,0.2652,K,F,A
0.5,4000,-1.5,0.2633,K,F,A
1,4000,-1.5,0.2612,K,F,A
1.5,4000,-1.5,0.2583,K,F,A
2,4000,-1.5,0.2541,K,F,A
2.5,4000,-1.5,0.2493,K,F,A
3,4000,-1.5,0.2434,K,F,A
3.5,4000,-1.5,0.2271,K,F,A
4,4000,-1.5,0.1901,K,F,A
4.5,4000,-1.5,0.1529,K,F,A
5,4000,-1.5,0.1348,K,F,A
0,4250,-1.5,0.2496,K,F,A
0.5,4250,-1.5,0.2492,K,F,A
1,4250,-1.5,0.2478,K,F,A
1.5,4250,-1.5,0.2448,K,F,A
2,4250,-1.5,0.2413,K,F,A
2.5,4250,-1.5,0.2382,K,F,A
3,4250,-1.5,0.234,K,F,A
3.5,4250,-1.5,0.2269,K,F,A
4,4250,-1.5,0.2142,K,F,A
4.5,4250,-1.5,0.1892,K,F,A
5,4250,-1.5,0.1591,K,F,A
0,4500,-1.5,0.237,K,F,A
0.5,4500,-1.5,0.2369,K,F,A
1,4500,-1.5,0.236,K,F,A
1.5,4500,-1.5,0.2333,K,F,A
2,4500,-1.5,0.2299,K,F,A
2.5,4500,-1.5,0.2273,K,F,A
3,4500,-1.5,0.2235,K,F,A
3.5,4500,-1.5,0.219,K,F,A
4,4500,-1.5,0.2112,K,F,A
4.5,4500,-1.5,0.199,K,F,A
5,4500,-1.5,0.1809,K,F,A
0,4750,-1.5,0.2245,K,F,A
0.5,4750,-1.5,0.2253,K,F,A
1,4750,-1.5,0.2249,K,F,A
1.5,4750,-1.5,0.223,K,F,A
2,4750,-1.5,0.2196,K,F,A
2.5,4750,-1.5,0.2167,K,F,A
3,4750,-1.5,0.2129,K,F,A
3.5,4750,-1.5,0.2091,K,F,A
4,4750,-1.5,0.2037,K,F,A
4.5,4750,-1.5,0.1956,K,F,A
5,4750,-1.5,0.1855,K,F,A
0,5000,-1.5,0.2117,K,F,A
0.5,5000,-1.5,0.2128,K,F,A
1,5000,-1.5,0.2129,K,F,A
1.5,5000,-1.5,0.2114,K,F,A
2,5000,-1.5,0.2095,K,F,A
2.5,5000,-1.5,0.2061,K,F,A
3,5000,-1.5,0.2026,K,F,A
3.5,5000,-1.5,0.1995,K,F,A
4,5000,-1.5,0.1959,K,F,A
4.5,5000,-1.5,0.1899,K,F,A
5,5000,-1.5,0.182,K,F,A
0,5250,-1.5,0.2015,K,F,A
0.5,5250,-1.5,0.2021,K,F,A
1,5250,-1.5,0.2027,K,F,A
1.5,5250,-1.5,0.2024,K,F,A
2,5250,-1.5,0.2004,K,F,A
2.5,5250,-1.5,0.1978,K,F,A
3,5250,-1.5,0.195,K,F,A
3.5,5250,-1.5,0.1919,K,F,A
4,5250,-1.5,0.1891,K,F,A
4.5,5250,-1.5,0.1853,K,F,A
5,5250,-1.5,0.1788,K,F,A
0,5500,-1.5,0.1899,K,F,A
0.5,5500,-1.5,0.1906,K,F,A
1,5500,-1.5,0.1916,K,F,A
1.5,5500,-1.5,0.1926,K,F,A
2,5500,-1.5,0.1922,K,F,A
2.5,5500,-1.5,0.1908,K,F,A
3,5500,-1.5,0.1885,K,F,A
3.5,5500,-1.5,0.1862,K,F,A
4,5500,-1.5,0.1844,K,F,A
4.5,5500,-1.5,0.1813,K,F,A
5,5500,-1.5,0.177,K,F,A
0,5750,-1.5,0.2023,K,F,A
0.5,5750,-1.5,0.1815,K,F,A
1,5750,-1.5,0.1796,K,F,A
1.5,5750,-1.5,0.182,K,F,A
2,5750,-1.5,0.1828,K,F,A
2.5,5750,-1.5,0.1831,K,F,A
3,5750,-1.5,0.1828,K,F,A
3.5,5750,-1.5,0.1807,K,F,A
4,5750,-1.5,0.1807,K,F,A
4.5,5750,-1.5,0.1786,K,F,A
5,5750,-1.5,0.1748,K,F,A
0,6000,-1.5,0.2059,K,F,A
0.5,6000,-1.5,0.1923,K,F,A
1,6000,-1.5,0.1715,K,F,A
1.5,6000,-1.5,0.1698,K,F,A
2,6000,-1.5,0.1727,K,F,A
2.5,6000,-1.5,0.1742,K,F,A
3,6000,-1.5,0.1758,K,F,A
3.5,6000,-1.5,0.1768,K,F,A
4,6000,-1.5,0.1759,K,F,A
4.5,6000,-1.5,0.1759,K,F,A
5,6000,-1.5,0.1734,K,F,A
0.5,6250,-1.5,0.1939,K,F,A
1,6250,-1.5,0.1808,K,F,A
1.5,6250,-1.5,0.1629,K,F,A
2,6250,-1.5,0.1626,K,F,A
2.5,6250,-1.5,0.166,K,F,A
3,6250,-1.5,0.1686,K,F,A
3.5,6250,-1.5,0.1703,K,F,A
4,6250,-1.5,0.1712,K,F,A
4.5,6250,-1.5,0.1724,K,F,A
5,6250,-1.5,0.1718,K,F,A
0.5,6500,-1.5,0.1974,K,F,A
1,6500,-1.5,0.1841,K,F,A
1.5,6500,-1.5,0.173,K,F,A
2,6500,-1.5,0.1554,K,F,A
2.5,6500,-1.5,0.1567,K,F,A
3,6500,-1.5,0.1603,K,F,A
3.5,6500,-1.5,0.1641,K,F,A
4,6500,-1.5,0.1666,K,F,A
4.5,6500,-1.5,0.1688,K,F,A
5,6500,-1.5,0.1687,K,F,A
0.5,6750,-1.5,0.1976,K,F,A
1,6750,-1.5,0.1869,K,F,A
1.5,6750,-1.5,0.1751,K,F,A
2,6750,-1.5,0.1626,K,F,A
2.5,6750,-1.5,0.1475,K,F,A
3,6750,-1.5,0.154,K,F,A
3.5,6750,-1.5,0.158,K,F,A
4,6750,-1.5,0.1614,K,F,A
4.5,6750,-1.5,0.1645,K,F,A
5,6750,-1.5,0.1664,K,F,A
0.5,7000,-1.5,0.1984,K,F,A
1,7000,-1.5,0.1844,K,F,A
1.5,7000,-1.5,0.1783,K,F,A
2,7000,-1.5,0.168,K,F,A
2.5,7000,-1.5,0.1539,K,F,A
3,7000,-1.5,0.1449,K,F,A
3.5,7000,-1.5,0.1528,K,F,A
4,7000,-1.5,0.1566,K,F,A
4.5,7000,-1.5,0.1604,K,F,A
5,7000,-1.5,0.1628,K,F,A
0.5,7250,-1.5,0.1991,K,F,A
1,7250,-1.5,0.1814,K,F,A
1.5,7250,-1.5,0.1729,K,F,A
2,7250,-1.5,0.1696,K,F,A
2.5,7250,-1.5,0.1598,K,F,A
3,7250,-1.5,0.1454,K,F,A
3.5,7250,-1.5,0.1425,K,F,A
4,7250,-1.5,0.1495,K,F,A
4.5,7250,-1.5,0.1535,K,F,A
5,7250,-1.5,0.1569,K,F,A
0.5,7500,-1.5,0.2032,K,F,A
1,7500,-1.5,0.1808,K,F,A
1.5,7500,-1.5,0.1697,K,F,A
2,7500,-1.5,0.1645,K,F,A
2.5,7500,-1.5,0.1633,K,F,A
3,7500,-1.5,0.1537,K,F,A
3.5,7500,-1.5,0.1433,K,F,A
4,7500,-1.5,0.1427,K,F,A
4.5,7500,-1.5,0.1489,K,F,A
5,7500,-1.5,0.1525,K,F,A
1,7750,-1.5,0.1808,K,F,A
1.5,7750,-1.5,0.1672,K,F,A
2,7750,-1.5,0.1603,K,F,A
2.5,7750,-1.5,0.1575,K,F,A
3,7750,-1.5,0.1582,K,F,A
3.5,7750,-1.5,0.1499,K,F,A
4,7750,-1.5,0.1401,K,F,A
4.5,7750,-1.5,0.146,K,F,A
5,7750,-1.5,0.1484,K,F,A
1,8000,-1.5,0.1823,K,F,A
1.5,8000,-1.5,0.1653,K,F,A
2,8000,-1.5,0.1569,K,F,A
2.5,8000,-1.5,0.1528,K,F,A
3,8000,-1.5,0.1517,K,F,A
3.5,8000,-1.5,0.1536,K,F,A
4,8000,-1.5,0.1456,K,F,A
4.5,8000,-1.5,0.1426,K,F,A
5,8000,-1.5,0.145,K,F,A
1.5,8250,-1.5,0.1641,K,F,A
2,8250,-1.5,0.154,K,F,A
2.5,8250,-1.5,0.1489,K,F,A
3,8250,-1.5,0.1467,K,F,A
3.5,8250,-1.5,0.1468,K,F,A
4,8250,-1.5,0.1501,K,F,A
4.5,8250,-1.5,0.1442,K,F,A
5,8250,-1.5,0.1415,K,F,A
1.5,8500,-1.5,0.1634,K,F,A
2,8500,-1.5,0.1514,K,F,A
2.5,8500,-1.5,0.1455,K,F,A
3,8500,-1.5,0.1426,K,F,A
3.5,8500,-1.5,0.1417,K,F,A
4,8500,-1.5,0.1428,K,F,A
4.5,8500,-1.5,0.1463,K,F,A
5,8500,-1.5,0.1413,K,F,A
2,8750,-1.5,0.149,K,F,A
2.5,8750,-1.5,0.1422,K,F,A
3,8750,-1.5,0.139,K,F,A
3.5,8750,-1.5,0.1377,K,F,A
4,8750,-1.5,0.1376,K,F,A
4.5,8750,-1.5,0.1402,K,F,A
5,8750,-1.5,0.1434,K,F,A
2,9000,-1.5,0.1478,K,F,A
2.5,9000,-1.5,0.1398,K,F,A
3,9000,-1.5,0.1362,K,F,A
3.5,9000,-1.5,0.135,K,F,A
4,9000,-1.5,0.1346,K,F,A
4.5,9000,-1.5,0.1352,K,F,A
5,9000,-1.5,0.1362,K,F,A
2,9250,-1.5,0.1466,K,F,A
2.5,9250,-1.5,0.137,K,F,A
3,9250,-1.5,0.1326,K,F,A
3.5,9250,-1.5,0.1311,K,F,A
4,9250,-1.5,0.1311,K,F,A
4.5,9250,-1.5,0.1312,K,F,A
5,9250,-1.5,0.1318,K,F,A
2,9500,-1.5,0.1457,K,F,A
2.5,9500,-1.5,0.135,K,F,A
3,9500,-1.5,0.1297,K,F,A
3.5,9500,-1.5,0.1276,K,F,A
4,9500,-1.5,0.1273,K,F,A
4.5,9500,-1.5,0.1277,K,F,A
5,9500,-1.5,0.128,K,F,A
2,9750,-1.5,0.145,K,F,A
2.5,9750,-1.5,0.1333,K,F,A
3,9750,-1.5,0.1275,K,F,A
3.5,9750,-1.5,0.1247,K,F,A
4,9750,-1.5,0.1239,K,F,A
4.5,9750,-1.5,0.1242,K,F,A
5,9750,-1.5,0.1248,K,F,A
2,10000,-1.5,0.144,K,F,A
2.5,10000,-1.5,0.1319,K,F,A
3,10000,-1.5,0.1257,K,F,A
3.5,10000,-1.5,0.1223,K,F,A
4,10000,-1.5,0.1212,K,F,A
4.5,10000,-1.5,0.1211,K,F,A
5,10000,-1.5,0.1216,K,F,A
2,10500,-1.5,0.1421,K,F,A
2.5,10500,-1.5,0.1291,K,F,A
3,10500,-1.5,0.1224,K,F,A
3.5,10500,-1.5,0.1188,K,F,A
4,10500,-1.5,0.1171,K,F,A
4.5,10500,-1.5,0.1163,K,F,A
5,10500,-1.5,0.1163,K,F,A
2.5,11000,-1.5,0.1264,K,F,A
3,11000,-1.5,0.1193,K,F,A
3.5,11000,-1.5,0.1156,K,F,A
4,11000,-1.5,0.1138,K,F,A
4.5,11000,-1.5,0.1128,K,F,A
5,11000,-1.5,0.1125,K,F,A
2.5,11500,-1.5,0.1235,K,F,A
3,11500,-1.5,0.1162,K,F,A
3.5,11500,-1.5,0.1125,K,F,A
4,11500,-1.5,0.1107,K,F,A
4.5,11500,-1.5,0.1099,K,F,A
5,11500,-1.5,0.1094,K,F,A
2.5,12000,-1.5,0.1211,K,F,A
3,12000,-1.5,0.1132,K,F,A
3.5,12000,-1.5,0.1095,K,F,A
4,12000,-1.5,0.1076,K,F,A
4.5,12000,-1.5,0.107,K,F,A
5,12000,-1.5,0.1067,K,F,A
2.5,12500,-1.5,0.119,K,F,A
3,12500,-1.5,0.1105,K,F,A
3.5,12500,-1.5,0.1066,K,F,A
4,12500,-1.5,0.1048,K,F,A
4.5,12500,-1.5,0.1041,K,F,A
5,12500,-1.5,0.104,K,F,A
2.5,13000,-1.5,0.1174,K,F,A
3,13000,-1.5,0.1082,K,F,A
3.5,13000,-1.5,0.1039,K,F,A
4,13000,-1.5,0.102,K,F,A
4.5,13000,-1.5,0.1015,K,F,A
5,13000,-1.5,0.1014,K,F,A
2,14000,-1.5,0.1399,K,F,A
2.5,14000,-1.5,0.1153,K,F,A
3,14000,-1.5,0.1045,K,F,A
3.5,14000,-1.5,0.0994,K,F,A
4,14000,-1.5,0.0972,K,F,A
4.5,14000,-1.5,0.0965,K,F,A
5,14000,-1.5,0.0964,K,F,A
2.5,15000,-1.5,0.1145,K,F,A
3,15000,-1.5,0.1018,K,F,A
3.5,15000,-1.5,0.0958,K,F,A
4,15000,-1.5,0.0931,K,F,A
4.5,15000,-1.5,0.0922,K,F,A
5,15000,-1.5,0.0922,K,F,A
2.5,16000,-1.5,0.1145,K,F,A
3,16000,-1.5,0.0999,K,F,A
3.5,16000,-1.5,0.093,K,F,A
4,16000,-1.5,0.0899,K,F,A
4.5,16000,-1.5,0.0886,K,F,A
5,16000,-1.5,0.0884,K,F,A
2.5,17000,-1.5,0.1155,K,F,A
3,17000,-1.5,0.0986,K,F,A
3.5,17000,-1.5,0.0909,K,F,A
4,17000,-1.5,0.0873,K,F,A
4.5,17000,-1.5,0.0857,K,F,A
5,17000,-1.5,0.0855,K,F,A
2.5,18000,-1.5,0.1173,K,F,A
3,18000,-1.5,0.0979,K,F,A
3.5,18000,-1.5,0.0893,K,F,A
4,18000,-1.5,0.0853,K,F,A
4.5,18000,-1.5,0.0835,K,F,A
5,18000,-1.5,0.083,K,F,A
2.5,19000,-1.5,0.1209,K,F,A
3,19000,-1.5,0.0974,K,F,A
3.5,19000,-1.5,0.0878,K,F,A
4,19000,-1.5,0.0835,K,F,A
4.5,19000,-1.5,0.0815,K,F,A
5,19000,-1.5,0.0811,K,F,A
3,20000,-1.5,0.098,K,F,A
3.5,20000,-1.5,0.087,K,F,A
4,20000,-1.5,0.0823,K,F,A
4.5,20000,-1.5,0.0802,K,F,A
5,20000,-1.5,0.0796,K,F,A
3,21000,-1.5,0.0993,K,F,A
3.5,21000,-1.5,0.0867,K,F,A
4,21000,-1.5,0.0813,K,F,A
4.5,21000,-1.5,0.0791,K,F,A
5,21000,-1.5,0.0786,K,F,A
3,22000,-1.5,0.1016,K,F,A
3.5,22000,-1.5,0.0873,K,F,A
4,22000,-1.5,0.0811,K,F,A
4.5,22000,-1.5,0.0785,K,F,A
5,22000,-1.5,0.0779,K,F,A
3,23000,-1.5,0.1044,K,F,A
3.5,23000,-1.5,0.0886,K,F,A
4,23000,-1.5,0.0816,K,F,A
4.5,23000,-1.5,0.0786,K,F,A
5,23000,-1.5,0.0778,K,F,A
3,24000,-1.5,0.1076,K,F,A
3.5,24000,-1.5,0.0902,K,F,A
4,24000,-1.5,0.0826,K,F,A
4.5,24000,-1.5,0.0792,K,F,A
5,24000,-1.5,0.078,K,F,A
3,25000,-1.5,0.1119,K,F,A
3.5,25000,-1.5,0.092,K,F,A
4,25000,-1.5,0.084,K,F,A
4.5,25000,-1.5,0.0803,K,F,A
5,25000,-1.5,0.0788,K,F,A
3,26000,-1.5,0.1168,K,F,A
3.5,26000,-1.5,0.0941,K,F,A
4,26000,-1.5,0.0854,K,F,A
4.5,26000,-1.5,0.0815,K,F,A
5,26000,-1.5,0.0799,K,F,A
3.5,27000,-1.5,0.0957,K,F,A
4,27000,-1.5,0.0865,K,F,A
4.5,27000,-1.5,0.0825,K,F,A
5,27000,-1.5,0.0809,K,F,A
3.5,28000,-1.5,0.0969,K,F,A
4,28000,-1.5,0.0872,K,F,A
4.5,28000,-1.5,0.0829,K,F,A
5,28000,-1.5,0.0813,K,F,A
3.5,29000,-1.5,0.0959,K,F,A
4,29000,-1.5,0.087,K,F,A
4.5,29000,-1.5,0.0829,K,F,A
5,29000,-1.5,0.081,K,F,A
3.5,30000,-1.5,0.0935,K,F,A
4,30000,-1.5,0.0858,K,F,A
4.5,30000,-1.5,0.0817,K,F,A
5,30000,-1.5,0.08,K,F,A
3.5,31000,-1.5,0.0909,K,F,A
4,31000,-1.5,0.0829,K,F,A
4.5,31000,-1.5,0.0795,K,F,A
5,31000,-1.5,0.0779,K,F,A
4,32000,-1.5,0.0795,K,F,A
4.5,32000,-1.5,0.0764,K,F,A
5,32000,-1.5,0.075,K,F,A
4,33000,-1.5,0.0762,K,F,A
4.5,33000,-1.5,0.0727,K,F,A
5,33000,-1.5,0.0712,K,F,A
4,34000,-1.5,0.0736,K,F,A
4.5,34000,-1.5,0.0688,K,F,A
5,34000,-1.5,0.0674,K,F,A
4,35000,-1.5,0.0713,K,F,A
4.5,35000,-1.5,0.0658,K,F,A
5,35000,-1.5,0.0635,K,F,A
4.5,37500,-1.5,0.059,K,F,A
5,37500,-1.5,0.0565,K,F,A
4.5,40000,-1.5,0.0528,K,F,A
5,40000,-1.5,0.049,K,F,A
5,42500,-1.5,0.0459,K,F,A
5,45000,-1.5,0.0449,K,F,A
5,47500,-1.5,0.0442,K,F,A
5,50000,-1.5,0.0437,K,F,A
0,3500,-1,0.3116,K,F,A
0.5,3500,-1,0.3063,K,F,A
1,3500,-1,0.3025,K,F,A
1.5,3500,-1,0.3011,K,F,A
2,3500,-1,0.2975,K,F,A
2.5,3500,-1,0.2746,K,F,A
3,3500,-1,0.1912,K,F,A
3.5,3500,-1,0.1487,K,F,A
4,3500,-1,0.1356,K,F,A
4.5,3500,-1,0.1327,K,F,A
5,3500,-1,0.1342,K,F,A
0,3750,-1,0.2937,K,F,A
0.5,3750,-1,0.2921,K,F,A
1,3750,-1,0.2876,K,F,A
1.5,3750,-1,0.2835,K,F,A
2,3750,-1,0.2812,K,F,A
2.5,3750,-1,0.2808,K,F,A
3,3750,-1,0.2691,K,F,A
3.5,3750,-1,0.217,K,F,A
4,3750,-1,0.1619,K,F,A
4.5,3750,-1,0.1392,K,F,A
5,3750,-1,0.1319,K,F,A
0,4000,-1,0.276,K,F,A
0.5,4000,-1,0.2755,K,F,A
1,4000,-1,0.273,K,F,A
1.5,4000,-1,0.2691,K,F,A
2,4000,-1,0.2668,K,F,A
2.5,4000,-1,0.2647,K,F,A
3,4000,-1,0.2628,K,F,A
3.5,4000,-1,0.2573,K,F,A
4,4000,-1,0.228,K,F,A
