logg,Teff,Z,xi,u,Filt,Met,Mod
4,8750,-0.1,2,0.1937,H ,L,A
4.5,8750,-0.1,2,0.195,H ,L,A
5,8750,-0.1,2,0.2017,H ,L,A
1.5,9000,-0.1,2,0.2679,H ,L,A
2,9000,-0.1,2,0.2326,H ,L,A
2.5,9000,-0.1,2,0.2123,H ,L,A
3,9000,-0.1,2,0.1999,H ,L,A
3.5,9000,-0.1,2,0.1924,H ,L,A
4,9000,-0.1,2,0.1886,H ,L,A
4.5,9000,-0.1,2,0.1878,H ,L,A
5,9000,-0.1,2,0.1899,H ,L,A
2,9250,-0.1,2,0.2342,H ,L,A
2.5,9250,-0.1,2,0.2119,H ,L,A
3,9250,-0.1,2,0.1983,H ,L,A
3.5,9250,-0.1,2,0.1899,H ,L,A
4,9250,-0.1,2,0.1849,H ,L,A
4.5,9250,-0.1,2,0.1827,H ,L,A
5,9250,-0.1,2,0.1833,H ,L,A
2,9500,-0.1,2,0.2357,H ,L,A
2.5,9500,-0.1,2,0.2119,H ,L,A
3,9500,-0.1,2,0.1971,H ,L,A
3.5,9500,-0.1,2,0.1878,H ,L,A
4,9500,-0.1,2,0.182,H ,L,A
4.5,9500,-0.1,2,0.1788,H ,L,A
5,9500,-0.1,2,0.1784,H ,L,A
2,9750,-0.1,2,0.2363,H ,L,A
2.5,9750,-0.1,2,0.2116,H ,L,A
3,9750,-0.1,2,0.1961,H ,L,A
3.5,9750,-0.1,2,0.186,H ,L,A
4,9750,-0.1,2,0.1795,H ,L,A
4.5,9750,-0.1,2,0.1759,H ,L,A
5,9750,-0.1,2,0.1749,H ,L,A
2,10000,-0.1,2,0.2361,H ,L,A
2.5,10000,-0.1,2,0.2108,H ,L,A
3,10000,-0.1,2,0.1948,H ,L,A
3.5,10000,-0.1,2,0.1844,H ,L,A
4,10000,-0.1,2,0.1776,H ,L,A
4.5,10000,-0.1,2,0.1736,H ,L,A
5,10000,-0.1,2,0.172,H ,L,A
2,10500,-0.1,2,0.234,H ,L,A
2.5,10500,-0.1,2,0.2077,H ,L,A
3,10500,-0.1,2,0.1916,H ,L,A
3.5,10500,-0.1,2,0.1812,H ,L,A
4,10500,-0.1,2,0.1742,H ,L,A
4.5,10500,-0.1,2,0.1696,H ,L,A
5,10500,-0.1,2,0.1672,H ,L,A
2.5,11000,-0.1,2,0.2032,H ,L,A
3,11000,-0.1,2,0.1871,H ,L,A
3.5,11000,-0.1,2,0.177,H ,L,A
4,11000,-0.1,2,0.1703,H ,L,A
4.5,11000,-0.1,2,0.1657,H ,L,A
5,11000,-0.1,2,0.1632,H ,L,A
2.5,11500,-0.1,2,0.1986,H ,L,A
3,11500,-0.1,2,0.1818,H ,L,A
3.5,11500,-0.1,2,0.172,H ,L,A
4,11500,-0.1,2,0.1657,H ,L,A
4.5,11500,-0.1,2,0.1616,H ,L,A
5,11500,-0.1,2,0.1592,H ,L,A
2.5,12000,-0.1,2,0.1949,H ,L,A
3,12000,-0.1,2,0.1767,H ,L,A
3.5,12000,-0.1,2,0.1667,H ,L,A
4,12000,-0.1,2,0.1607,H ,L,A
4.5,12000,-0.1,2,0.1572,H ,L,A
5,12000,-0.1,2,0.155,H ,L,A
2.5,12500,-0.1,2,0.1923,H ,L,A
3,12500,-0.1,2,0.1724,H ,L,A
3.5,12500,-0.1,2,0.1617,H ,L,A
4,12500,-0.1,2,0.1559,H ,L,A
4.5,12500,-0.1,2,0.1526,H ,L,A
5,12500,-0.1,2,0.1508,H ,L,A
2.5,13000,-0.1,2,0.1906,H ,L,A
3,13000,-0.1,2,0.1691,H ,L,A
3.5,13000,-0.1,2,0.1574,H ,L,A
4,13000,-0.1,2,0.1513,H ,L,A
4.5,13000,-0.1,2,0.1481,H ,L,A
5,13000,-0.1,2,0.1467,H ,L,A
2,14000,-0.1,2,0.2379,H ,L,A
2.5,14000,-0.1,2,0.1891,H ,L,A
3,14000,-0.1,2,0.1643,H ,L,A
3.5,14000,-0.1,2,0.1508,H ,L,A
4,14000,-0.1,2,0.1437,H ,L,A
4.5,14000,-0.1,2,0.1402,H ,L,A
5,14000,-0.1,2,0.139,H ,L,A
2.5,15000,-0.1,2,0.1898,H ,L,A
3,15000,-0.1,2,0.1616,H ,L,A
3.5,15000,-0.1,2,0.1462,H ,L,A
4,15000,-0.1,2,0.1379,H ,L,A
4.5,15000,-0.1,2,0.1339,H ,L,A
5,15000,-0.1,2,0.1324,H ,L,A
2.5,16000,-0.1,2,0.1926,H ,L,A
3,16000,-0.1,2,0.1604,H ,L,A
3.5,16000,-0.1,2,0.1431,H ,L,A
4,16000,-0.1,2,0.1338,H ,L,A
4.5,16000,-0.1,2,0.1291,H ,L,A
5,16000,-0.1,2,0.1273,H ,L,A
2.5,17000,-0.1,2,0.1977,H ,L,A
3,17000,-0.1,2,0.1604,H ,L,A
3.5,17000,-0.1,2,0.1413,H ,L,A
4,17000,-0.1,2,0.1309,H ,L,A
4.5,17000,-0.1,2,0.1255,H ,L,A
5,17000,-0.1,2,0.1232,H ,L,A
2.5,18000,-0.1,2,0.2057,H ,L,A
3,18000,-0.1,2,0.1615,H ,L,A
3.5,18000,-0.1,2,0.1403,H ,L,A
4,18000,-0.1,2,0.1287,H ,L,A
4.5,18000,-0.1,2,0.1226,H ,L,A
5,18000,-0.1,2,0.1199,H ,L,A
2.5,19000,-0.1,2,0.2168,H ,L,A
3,19000,-0.1,2,0.1644,H ,L,A
3.5,19000,-0.1,2,0.1399,H ,L,A
4,19000,-0.1,2,0.1273,H ,L,A
4.5,19000,-0.1,2,0.1206,H ,L,A
5,19000,-0.1,2,0.1175,H ,L,A
3,20000,-0.1,2,0.1687,H ,L,A
3.5,20000,-0.1,2,0.141,H ,L,A
4,20000,-0.1,2,0.1266,H ,L,A
4.5,20000,-0.1,2,0.1193,H ,L,A
5,20000,-0.1,2,0.116,H ,L,A
3,21000,-0.1,2,0.1737,H ,L,A
3.5,21000,-0.1,2,0.1431,H ,L,A
4,21000,-0.1,2,0.127,H ,L,A
4.5,21000,-0.1,2,0.1189,H ,L,A
5,21000,-0.1,2,0.1149,H ,L,A
3,22000,-0.1,2,0.1785,H ,L,A
3.5,22000,-0.1,2,0.1458,H ,L,A
4,22000,-0.1,2,0.1285,H ,L,A
4.5,22000,-0.1,2,0.1193,H ,L,A
5,22000,-0.1,2,0.115,H ,L,A
3,23000,-0.1,2,0.1826,H ,L,A
3.5,23000,-0.1,2,0.1484,H ,L,A
4,23000,-0.1,2,0.1305,H ,L,A
4.5,23000,-0.1,2,0.1205,H ,L,A
5,23000,-0.1,2,0.1157,H ,L,A
3,24000,-0.1,2,0.1882,H ,L,A
3.5,24000,-0.1,2,0.1503,H ,L,A
4,24000,-0.1,2,0.1323,H ,L,A
4.5,24000,-0.1,2,0.1222,H ,L,A
5,24000,-0.1,2,0.1169,H ,L,A
3,25000,-0.1,2,0.196,H ,L,A
3.5,25000,-0.1,2,0.1519,H ,L,A
4,25000,-0.1,2,0.1336,H ,L,A
4.5,25000,-0.1,2,0.1239,H ,L,A
5,25000,-0.1,2,0.1187,H ,L,A
3,26000,-0.1,2,0.2054,H ,L,A
3.5,26000,-0.1,2,0.1543,H ,L,A
4,26000,-0.1,2,0.1344,H ,L,A
4.5,26000,-0.1,2,0.1248,H ,L,A
5,26000,-0.1,2,0.12,H ,L,A
3.5,27000,-0.1,2,0.1573,H ,L,A
4,27000,-0.1,2,0.1351,H ,L,A
4.5,27000,-0.1,2,0.125,H ,L,A
5,27000,-0.1,2,0.1204,H ,L,A
3.5,28000,-0.1,2,0.1604,H ,L,A
4,28000,-0.1,2,0.1361,H ,L,A
4.5,28000,-0.1,2,0.1251,H ,L,A
5,28000,-0.1,2,0.1203,H ,L,A
3.5,29000,-0.1,2,0.1626,H ,L,A
4,29000,-0.1,2,0.1371,H ,L,A
4.5,29000,-0.1,2,0.125,H ,L,A
5,29000,-0.1,2,0.1196,H ,L,A
3.5,30000,-0.1,2,0.1642,H ,L,A
4,30000,-0.1,2,0.1371,H ,L,A
4.5,30000,-0.1,2,0.1246,H ,L,A
5,30000,-0.1,2,0.1185,H ,L,A
3.5,31000,-0.1,2,0.1665,H ,L,A
4,31000,-0.1,2,0.1363,H ,L,A
4.5,31000,-0.1,2,0.1235,H ,L,A
5,31000,-0.1,2,0.1171,H ,L,A
4,32000,-0.1,2,0.1353,H ,L,A
4.5,32000,-0.1,2,0.1214,H ,L,A
5,32000,-0.1,2,0.1148,H ,L,A
4,33000,-0.1,2,0.1343,H ,L,A
4.5,33000,-0.1,2,0.1191,H ,L,A
5,33000,-0.1,2,0.1119,H ,L,A
4,34000,-0.1,2,0.1337,H ,L,A
4.5,34000,-0.1,2,0.1167,H ,L,A
5,34000,-0.1,2,0.1087,H ,L,A
4,35000,-0.1,2,0.1326,H ,L,A
4.5,35000,-0.1,2,0.1148,H ,L,A
5,35000,-0.1,2,0.1059,H ,L,A
4.5,37500,-0.1,2,0.1091,H ,L,A
5,37500,-0.1,2,0.0994,H ,L,A
4.5,40000,-0.1,2,0.1048,H ,L,A
5,40000,-0.1,2,0.0932,H ,L,A
5,42500,-0.1,2,0.0902,H ,L,A
5,45000,-0.1,2,0.0894,H ,L,A
5,47500,-0.1,2,0.089,H ,L,A
5,50000,-0.1,2,0.0889,H ,L,A
0,3500,0,0,0.4742,H ,L,A
0.5,3500,0,0,0.4709,H ,L,A
1,3500,0,0,0.4677,H ,L,A
1.5,3500,0,0,0.4649,H ,L,A
2,3500,0,0,0.4623,H ,L,A
2.5,3500,0,0,0.4582,H ,L,A
3,3500,0,0,0.4463,H ,L,A
3.5,3500,0,0,0.387,H ,L,A
4,3500,0,0,0.2925,H ,L,A
4.5,3500,0,0,0.2432,H ,L,A
5,3500,0,0,0.2254,H ,L,A
0,3750,0,0,0.4567,H ,L,A
0.5,3750,0,0,0.4551,H ,L,A
1,3750,0,0,0.4534,H ,L,A
1.5,3750,0,0,0.4518,H ,L,A
2,3750,0,0,0.45,H ,L,A
2.5,3750,0,0,0.4476,H ,L,A
3,3750,0,0,0.4443,H ,L,A
3.5,3750,0,0,0.4323,H ,L,A
4,3750,0,0,0.3834,H ,L,A
4.5,3750,0,0,0.3016,H ,L,A
5,3750,0,0,0.2486,H ,L,A
0,4000,0,0,0.4342,H ,L,A
0.5,4000,0,0,0.4335,H ,L,A
1,4000,0,0,0.4328,H ,L,A
1.5,4000,0,0,0.4328,H ,L,A
2,4000,0,0,0.4324,H ,L,A
2.5,4000,0,0,0.4317,H ,L,A
3,4000,0,0,0.431,H ,L,A
3.5,4000,0,0,0.4285,H ,L,A
4,4000,0,0,0.4174,H ,L,A
4.5,4000,0,0,0.3768,H ,L,A
5,4000,0,0,0.309,H ,L,A
0,4250,0,0,0.4098,H ,L,A
0.5,4250,0,0,0.4095,H ,L,A
1,4250,0,0,0.4094,H ,L,A
1.5,4250,0,0,0.41,H ,L,A
2,4250,0,0,0.4105,H ,L,A
2.5,4250,0,0,0.4112,H ,L,A
3,4250,0,0,0.4122,H ,L,A
3.5,4250,0,0,0.4123,H ,L,A
4,4250,0,0,0.4107,H ,L,A
4.5,4250,0,0,0.4012,H ,L,A
5,4250,0,0,0.3692,H ,L,A
0,4500,0,0,0.3854,H ,L,A
0.5,4500,0,0,0.3855,H ,L,A
1,4500,0,0,0.3853,H ,L,A
1.5,4500,0,0,0.387,H ,L,A
2,4500,0,0,0.3876,H ,L,A
2.5,4500,0,0,0.3897,H ,L,A
3,4500,0,0,0.3914,H ,L,A
3.5,4500,0,0,0.3928,H ,L,A
4,4500,0,0,0.3931,H ,L,A
4.5,4500,0,0,0.3925,H ,L,A
5,4500,0,0,0.3848,H ,L,A
0,4750,0,0,0.3616,H ,L,A
0.5,4750,0,0,0.3619,H ,L,A
1,4750,0,0,0.3626,H ,L,A
1.5,4750,0,0,0.3641,H ,L,A
2,4750,0,0,0.3655,H ,L,A
2.5,4750,0,0,0.3677,H ,L,A
3,4750,0,0,0.3698,H ,L,A
3.5,4750,0,0,0.3725,H ,L,A
4,4750,0,0,0.3739,H ,L,A
4.5,4750,0,0,0.3751,H ,L,A
5,4750,0,0,0.3744,H ,L,A
0,5000,0,0,0.3392,H ,L,A
0.5,5000,0,0,0.3388,H ,L,A
1,5000,0,0,0.3401,H ,L,A
1.5,5000,0,0,0.3415,H ,L,A
2,5000,0,0,0.3431,H ,L,A
2.5,5000,0,0,0.3461,H ,L,A
3,5000,0,0,0.3489,H ,L,A
3.5,5000,0,0,0.3521,H ,L,A
4,5000,0,0,0.3549,H ,L,A
4.5,5000,0,0,0.3573,H ,L,A
5,5000,0,0,0.3578,H ,L,A
0,5250,0,0,0.3168,H ,L,A
0.5,5250,0,0,0.3151,H ,L,A
1,5250,0,0,0.3165,H ,L,A
1.5,5250,0,0,0.3201,H ,L,A
2,5250,0,0,0.3226,H ,L,A
2.5,5250,0,0,0.3253,H ,L,A
3,5250,0,0,0.3283,H ,L,A
3.5,5250,0,0,0.3322,H ,L,A
4,5250,0,0,0.3363,H ,L,A
4.5,5250,0,0,0.3392,H ,L,A
5,5250,0,0,0.3408,H ,L,A
0,5500,0,0,0.3032,H ,L,A
0.5,5500,0,0,0.295,H ,L,A
1,5500,0,0,0.2953,H ,L,A
1.5,5500,0,0,0.2988,H ,L,A
2,5500,0,0,0.3008,H ,L,A
2.5,5500,0,0,0.3051,H ,L,A
3,5500,0,0,0.3087,H ,L,A
3.5,5500,0,0,0.3133,H ,L,A
4,5500,0,0,0.3178,H ,L,A
4.5,5500,0,0,0.3213,H ,L,A
5,5500,0,0,0.3235,H ,L,A
0,5750,0,0,0.3139,H ,L,A
0.5,5750,0,0,0.29,H ,L,A
1,5750,0,0,0.2754,H ,L,A
1.5,5750,0,0,0.2774,H ,L,A
2,5750,0,0,0.2804,H ,L,A
2.5,5750,0,0,0.2854,H ,L,A
3,5750,0,0,0.2899,H ,L,A
3.5,5750,0,0,0.2947,H ,L,A
4,5750,0,0,0.2994,H ,L,A
4.5,5750,0,0,0.3045,H ,L,A
5,5750,0,0,0.3073,H ,L,A
0,6000,0,0,0.3149,H ,L,A
0.5,6000,0,0,0.2936,H ,L,A
1,6000,0,0,0.273,H ,L,A
1.5,6000,0,0,0.2592,H ,L,A
2,6000,0,0,0.2628,H ,L,A
2.5,6000,0,0,0.2671,H ,L,A
3,6000,0,0,0.2718,H ,L,A
3.5,6000,0,0,0.2765,H ,L,A
4,6000,0,0,0.2826,H ,L,A
4.5,6000,0,0,0.2879,H ,L,A
5,6000,0,0,0.2911,H ,L,A
0.5,6250,0,0,0.2942,H ,L,A
1,6250,0,0,0.2779,H ,L,A
1.5,6250,0,0,0.2628,H ,L,A
2,6250,0,0,0.2457,H ,L,A
2.5,6250,0,0,0.2501,H ,L,A
3,6250,0,0,0.2546,H ,L,A
3.5,6250,0,0,0.2604,H ,L,A
4,6250,0,0,0.2669,H ,L,A
4.5,6250,0,0,0.2723,H ,L,A
5,6250,0,0,0.2766,H ,L,A
0.5,6500,0,0,0.2961,H ,L,A
1,6500,0,0,0.2767,H ,L,A
1.5,6500,0,0,0.2619,H ,L,A
2,6500,0,0,0.2449,H ,L,A
2.5,6500,0,0,0.2352,H ,L,A
3,6500,0,0,0.2401,H ,L,A
3.5,6500,0,0,0.2463,H ,L,A
4,6500,0,0,0.253,H ,L,A
4.5,6500,0,0,0.258,H ,L,A
5,6500,0,0,0.2634,H ,L,A
0.5,6750,0,0,0.2975,H ,L,A
1,6750,0,0,0.2771,H ,L,A
1.5,6750,0,0,0.2624,H ,L,A
2,6750,0,0,0.2467,H ,L,A
2.5,6750,0,0,0.2305,H ,L,A
3,6750,0,0,0.2288,H ,L,A
3.5,6750,0,0,0.2344,H ,L,A
4,6750,0,0,0.2399,H ,L,A
4.5,6750,0,0,0.2453,H ,L,A
5,6750,0,0,0.2516,H ,L,A
0.5,7000,0,0,0.3014,H ,L,A
1,7000,0,0,0.2754,H ,L,A
1.5,7000,0,0,0.2617,H ,L,A
2,7000,0,0,0.2498,H ,L,A
2.5,7000,0,0,0.2337,H ,L,A
3,7000,0,0,0.2193,H ,L,A
3.5,7000,0,0,0.2249,H ,L,A
4,7000,0,0,0.2292,H ,L,A
4.5,7000,0,0,0.2344,H ,L,A
5,7000,0,0,0.2413,H ,L,A
0.5,7250,0,0,0.3067,H ,L,A
1,7250,0,0,0.2755,H ,L,A
1.5,7250,0,0,0.2577,H ,L,A
2,7250,0,0,0.2489,H ,L,A
2.5,7250,0,0,0.2391,H ,L,A
3,7250,0,0,0.2232,H ,L,A
3.5,7250,0,0,0.2118,H ,L,A
4,7250,0,0,0.2207,H ,L,A
4.5,7250,0,0,0.225,H ,L,A
5,7250,0,0,0.2317,H ,L,A
0.5,7500,0,0,0.3157,H ,L,A
1,7500,0,0,0.2764,H ,L,A
1.5,7500,0,0,0.2549,H ,L,A
2,7500,0,0,0.2429,H ,L,A
2.5,7500,0,0,0.2376,H ,L,A
3,7500,0,0,0.2299,H ,L,A
3.5,7500,0,0,0.2158,H ,L,A
4,7500,0,0,0.2135,H ,L,A
4.5,7500,0,0,0.2174,H ,L,A
5,7500,0,0,0.2231,H ,L,A
1,7750,0,0,0.2791,H ,L,A
1.5,7750,0,0,0.253,H ,L,A
2,7750,0,0,0.2381,H ,L,A
2.5,7750,0,0,0.2303,H ,L,A
3,7750,0,0,0.2278,H ,L,A
3.5,7750,0,0,0.2214,H ,L,A
4,7750,0,0,0.2111,H ,L,A
4.5,7750,0,0,0.2131,H ,L,A
5,7750,0,0,0.2166,H ,L,A
1,8000,0,0,0.2851,H ,L,A
1.5,8000,0,0,0.2522,H ,L,A
2,8000,0,0,0.2344,H ,L,A
2.5,8000,0,0,0.2244,H ,L,A
3,8000,0,0,0.2196,H ,L,A
3.5,8000,0,0,0.2191,H ,L,A
4,8000,0,0,0.2146,H ,L,A
4.5,8000,0,0,0.2096,H ,L,A
5,8000,0,0,0.2108,H ,L,A
1,8250,0,0,0.2956,H ,L,A
1.5,8250,0,0,0.2534,H ,L,A
2,8250,0,0,0.2314,H ,L,A
2.5,8250,0,0,0.219,H ,L,A
3,8250,0,0,0.2124,H ,L,A
3.5,8250,0,0,0.2101,H ,L,A
4,8250,0,0,0.2123,H ,L,A
4.5,8250,0,0,0.2103,H ,L,A
5,8250,0,0,0.2075,H ,L,A
1.5,8500,0,0,0.2568,H ,L,A
2,8500,0,0,0.2302,H ,L,A
2.5,8500,0,0,0.2151,H ,L,A
3,8500,0,0,0.2066,H ,L,A
3.5,8500,0,0,0.2027,H ,L,A
4,8500,0,0,0.2021,H ,L,A
4.5,8500,0,0,0.2067,H ,L,A
5,8500,0,0,0.2069,H ,L,A
1.5,8750,0,0,0.2617,H ,L,A
2,8750,0,0,0.2308,H ,L,A
2.5,8750,0,0,0.2131,H ,L,A
3,8750,0,0,0.2025,H ,L,A
3.5,8750,0,0,0.1964,H ,L,A
4,8750,0,0,0.1942,H ,L,A
4.5,8750,0,0,0.1958,H ,L,A
5,8750,0,0,0.2034,H ,L,A
1.5,9000,0,0,0.267,H ,L,A
2,9000,0,0,0.232,H ,L,A
2.5,9000,0,0,0.2119,H ,L,A
3,9000,0,0,0.1995,H ,L,A
3.5,9000,0,0,0.1921,H ,L,A
4,9000,0,0,0.1885,H ,L,A
4.5,9000,0,0,0.188,H ,L,A
5,9000,0,0,0.1905,H ,L,A
2,9250,0,0,0.2335,H ,L,A
2.5,9250,0,0,0.2114,H ,L,A
3,9250,0,0,0.1978,H ,L,A
3.5,9250,0,0,0.1895,H ,L,A
4,9250,0,0,0.1846,H ,L,A
4.5,9250,0,0,0.1825,H ,L,A
5,9250,0,0,0.1835,H ,L,A
2,9500,0,0,0.2348,H ,L,A
2.5,9500,0,0,0.2112,H ,L,A
3,9500,0,0,0.1967,H ,L,A
3.5,9500,0,0,0.1875,H ,L,A
4,9500,0,0,0.1817,H ,L,A
4.5,9500,0,0,0.1785,H ,L,A
5,9500,0,0,0.1783,H ,L,A
2,9750,0,0,0.2354,H ,L,A
2.5,9750,0,0,0.2109,H ,L,A
3,9750,0,0,0.1956,H ,L,A
3.5,9750,0,0,0.1856,H ,L,A
4,9750,0,0,0.1793,H ,L,A
4.5,9750,0,0,0.1756,H ,L,A
5,9750,0,0,0.1747,H ,L,A
2,10000,0,0,0.2353,H ,L,A
2.5,10000,0,0,0.2101,H ,L,A
3,10000,0,0,0.1943,H ,L,A
3.5,10000,0,0,0.184,H ,L,A
4,10000,0,0,0.1773,H ,L,A
4.5,10000,0,0,0.1734,H ,L,A
5,10000,0,0,0.1718,H ,L,A
2,10250,0,0,0.2346,H ,L,A
2.5,10250,0,0,0.2089,H ,L,A
3,10250,0,0,0.193,H ,L,A
3.5,10250,0,0,0.1825,H ,L,A
4,10250,0,0,0.1757,H ,L,A
4.5,10250,0,0,0.1716,H ,L,A
5,10250,0,0,0.1694,H ,L,A
2,10500,0,0,0.2335,H ,L,A
2.5,10500,0,0,0.2072,H ,L,A
3,10500,0,0,0.1912,H ,L,A
3.5,10500,0,0,0.1808,H ,L,A
4,10500,0,0,0.1739,H ,L,A
4.5,10500,0,0,0.1694,H ,L,A
5,10500,0,0,0.1671,H ,L,A
2,10750,0,0,0.2323,H ,L,A
2.5,10750,0,0,0.2053,H ,L,A
3,10750,0,0,0.1892,H ,L,A
3.5,10750,0,0,0.179,H ,L,A
4,10750,0,0,0.1722,H ,L,A
4.5,10750,0,0,0.1676,H ,L,A
5,10750,0,0,0.1651,H ,L,A
2,11000,0,0,0.2311,H ,L,A
2.5,11000,0,0,0.2031,H ,L,A
3,11000,0,0,0.1868,H ,L,A
3.5,11000,0,0,0.1768,H ,L,A
4,11000,0,0,0.1702,H ,L,A
4.5,11000,0,0,0.1657,H ,L,A
5,11000,0,0,0.1631,H ,L,A
2,11250,0,0,0.2301,H ,L,A
2.5,11250,0,0,0.2009,H ,L,A
3,11250,0,0,0.1845,H ,L,A
3.5,11250,0,0,0.1746,H ,L,A
4,11250,0,0,0.1681,H ,L,A
4.5,11250,0,0,0.1639,H ,L,A
5,11250,0,0,0.1614,H ,L,A
2,11500,0,0,0.2294,H ,L,A
2.5,11500,0,0,0.1987,H ,L,A
3,11500,0,0,0.1818,H ,L,A
3.5,11500,0,0,0.172,H ,L,A
4,11500,0,0,0.1658,H ,L,A
4.5,11500,0,0,0.1618,H ,L,A
5,11500,0,0,0.1594,H ,L,A
2,11750,0,0,0.2291,H ,L,A
2.5,11750,0,0,0.1968,H ,L,A
3,11750,0,0,0.1794,H ,L,A
3.5,11750,0,0,0.1695,H ,L,A
4,11750,0,0,0.1635,H ,L,A
4.5,11750,0,0,0.1597,H ,L,A
5,11750,0,0,0.1574,H ,L,A
2,12000,0,0,0.229,H ,L,A
2.5,12000,0,0,0.195,H ,L,A
3,12000,0,0,0.1769,H ,L,A
3.5,12000,0,0,0.1669,H ,L,A
4,12000,0,0,0.1609,H ,L,A
4.5,12000,0,0,0.1574,H ,L,A
5,12000,0,0,0.1553,H ,L,A
2,12250,0,0,0.2292,H ,L,A
2.5,12250,0,0,0.1936,H ,L,A
3,12250,0,0,0.1748,H ,L,A
3.5,12250,0,0,0.1644,H ,L,A
4,12250,0,0,0.1586,H ,L,A
4.5,12250,0,0,0.1551,H ,L,A
5,12250,0,0,0.1533,H ,L,A
2,12500,0,0,0.2297,H ,L,A
2.5,12500,0,0,0.1924,H ,L,A
3,12500,0,0,0.1726,H ,L,A
3.5,12500,0,0,0.1619,H ,L,A
4,12500,0,0,0.1561,H ,L,A
4.5,12500,0,0,0.1528,H ,L,A
5,12500,0,0,0.1511,H ,L,A
2,12750,0,0,0.2303,H ,L,A
2.5,12750,0,0,0.1914,H ,L,A
3,12750,0,0,0.1709,H ,L,A
3.5,12750,0,0,0.1597,H ,L,A
4,12750,0,0,0.1537,H ,L,A
4.5,12750,0,0,0.1505,H ,L,A
5,12750,0,0,0.1491,H ,L,A
2,13000,0,0,0.2313,H ,L,A
2.5,13000,0,0,0.1906,H ,L,A
3,13000,0,0,0.1693,H ,L,A
3.5,13000,0,0,0.1577,H ,L,A
4,13000,0,0,0.1515,H ,L,A
4.5,13000,0,0,0.1483,H ,L,A
5,13000,0,0,0.147,H ,L,A
2,14000,0,0,0.2374,H ,L,A
2.5,14000,0,0,0.1892,H ,L,A
3,14000,0,0,0.1646,H ,L,A
3.5,14000,0,0,0.1511,H ,L,A
4,14000,0,0,0.1441,H ,L,A
4.5,14000,0,0,0.1406,H ,L,A
5,14000,0,0,0.1393,H ,L,A
2,15000,0,0,0.2479,H ,L,A
2.5,15000,0,0,0.19,H ,L,A
3,15000,0,0,0.1619,H ,L,A
3.5,15000,0,0,0.1465,H ,L,A
4,15000,0,0,0.1384,H ,L,A
4.5,15000,0,0,0.1344,H ,L,A
5,15000,0,0,0.133,H ,L,A
2,16000,0,0,0.2661,H ,L,A
2.5,16000,0,0,0.1927,H ,L,A
3,16000,0,0,0.1607,H ,L,A
3.5,16000,0,0,0.1436,H ,L,A
4,16000,0,0,0.1343,H ,L,A
4.5,16000,0,0,0.1297,H ,L,A
5,16000,0,0,0.1279,H ,L,A
2.5,17000,0,0,0.1977,H ,L,A
3,17000,0,0,0.1608,H ,L,A
3.5,17000,0,0,0.1418,H ,L,A
4,17000,0,0,0.1314,H ,L,A
4.5,17000,0,0,0.1262,H ,L,A
5,17000,0,0,0.1238,H ,L,A
2.5,18000,0,0,0.2067,H ,L,A
3,18000,0,0,0.163,H ,L,A
3.5,18000,0,0,0.142,H ,L,A
4,18000,0,0,0.1308,H ,L,A
4.5,18000,0,0,0.1249,H ,L,A
5,18000,0,0,0.1222,H ,L,A
2.5,19000,0,0,0.2164,H ,L,A
3,19000,0,0,0.1648,H ,L,A
3.5,19000,0,0,0.1407,H ,L,A
4,19000,0,0,0.1282,H ,L,A
4.5,19000,0,0,0.1215,H ,L,A
5,19000,0,0,0.1184,H ,L,A
3,20000,0,0,0.169,H ,L,A
3.5,20000,0,0,0.1417,H ,L,A
4,20000,0,0,0.1276,H ,L,A
4.5,20000,0,0,0.1203,H ,L,A
5,20000,0,0,0.1169,H ,L,A
3,21000,0,0,0.1743,H ,L,A
3.5,21000,0,0,0.1439,H ,L,A
4,21000,0,0,0.1281,H ,L,A
4.5,21000,0,0,0.12,H ,L,A
5,21000,0,0,0.1161,H ,L,A
3,22000,0,0,0.1792,H ,L,A
3.5,22000,0,0,0.1468,H ,L,A
4,22000,0,0,0.1296,H ,L,A
4.5,22000,0,0,0.1205,H ,L,A
5,22000,0,0,0.1162,H ,L,A
3,23000,0,0,0.1838,H ,L,A
3.5,23000,0,0,0.1494,H ,L,A
4,23000,0,0,0.1316,H ,L,A
4.5,23000,0,0,0.1218,H ,L,A
5,23000,0,0,0.117,H ,L,A
3,24000,0,0,0.1893,H ,L,A
3.5,24000,0,0,0.1515,H ,L,A
4,24000,0,0,0.1335,H ,L,A
4.5,24000,0,0,0.1235,H ,L,A
5,24000,0,0,0.1183,H ,L,A
3,25000,0,0,0.197,H ,L,A
3.5,25000,0,0,0.1534,H ,L,A
4,25000,0,0,0.1349,H ,L,A
4.5,25000,0,0,0.1253,H ,L,A
5,25000,0,0,0.1199,H ,L,A
3,26000,0,0,0.2065,H ,L,A
3.5,26000,0,0,0.1556,H ,L,A
4,26000,0,0,0.1358,H ,L,A
4.5,26000,0,0,0.1262,H ,L,A
5,26000,0,0,0.1211,H ,L,A
3.5,27000,0,0,0.1586,H ,L,A
4,27000,0,0,0.1365,H ,L,A
4.5,27000,0,0,0.1265,H ,L,A
5,27000,0,0,0.1218,H ,L,A
3.5,28000,0,0,0.1615,H ,L,A
4,28000,0,0,0.1374,H ,L,A
4.5,28000,0,0,0.1264,H ,L,A
5,28000,0,0,0.1217,H ,L,A
