logg,Teff,Z,xi,u,Filt,Met,Mod
3,9000,-0.2,2,0.4333,R,L,A
3.5,9000,-0.2,2,0.429,R,L,A
4,9000,-0.2,2,0.4272,R,L,A
4.5,9000,-0.2,2,0.4274,R,L,A
5,9000,-0.2,2,0.4292,R,L,A
2,9250,-0.2,2,0.4463,R,L,A
2.5,9250,-0.2,2,0.4343,R,L,A
3,9250,-0.2,2,0.4261,R,L,A
3.5,9250,-0.2,2,0.4208,R,L,A
4,9250,-0.2,2,0.4179,R,L,A
4.5,9250,-0.2,2,0.4168,R,L,A
5,9250,-0.2,2,0.417,R,L,A
2,9500,-0.2,2,0.441,R,L,A
2.5,9500,-0.2,2,0.4284,R,L,A
3,9500,-0.2,2,0.4196,R,L,A
3.5,9500,-0.2,2,0.4138,R,L,A
4,9500,-0.2,2,0.41,R,L,A
4.5,9500,-0.2,2,0.4079,R,L,A
5,9500,-0.2,2,0.4072,R,L,A
2,9750,-0.2,2,0.4357,R,L,A
2.5,9750,-0.2,2,0.4224,R,L,A
3,9750,-0.2,2,0.4134,R,L,A
3.5,9750,-0.2,2,0.4071,R,L,A
4,9750,-0.2,2,0.4032,R,L,A
4.5,9750,-0.2,2,0.4004,R,L,A
5,9750,-0.2,2,0.399,R,L,A
2,10000,-0.2,2,0.4303,R,L,A
2.5,10000,-0.2,2,0.4165,R,L,A
3,10000,-0.2,2,0.4074,R,L,A
3.5,10000,-0.2,2,0.4011,R,L,A
4,10000,-0.2,2,0.3966,R,L,A
4.5,10000,-0.2,2,0.3936,R,L,A
5,10000,-0.2,2,0.3919,R,L,A
2,10500,-0.2,2,0.42,R,L,A
2.5,10500,-0.2,2,0.4041,R,L,A
3,10500,-0.2,2,0.395,R,L,A
3.5,10500,-0.2,2,0.3891,R,L,A
4,10500,-0.2,2,0.3848,R,L,A
4.5,10500,-0.2,2,0.3815,R,L,A
5,10500,-0.2,2,0.3792,R,L,A
2.5,11000,-0.2,2,0.3923,R,L,A
3,11000,-0.2,2,0.3823,R,L,A
3.5,11000,-0.2,2,0.3768,R,L,A
4,11000,-0.2,2,0.3732,R,L,A
4.5,11000,-0.2,2,0.3704,R,L,A
5,11000,-0.2,2,0.3681,R,L,A
2.5,11500,-0.2,2,0.3823,R,L,A
3,11500,-0.2,2,0.3705,R,L,A
3.5,11500,-0.2,2,0.3647,R,L,A
4,11500,-0.2,2,0.3616,R,L,A
4.5,11500,-0.2,2,0.3596,R,L,A
5,11500,-0.2,2,0.3578,R,L,A
2.5,12000,-0.2,2,0.3744,R,L,A
3,12000,-0.2,2,0.3601,R,L,A
3.5,12000,-0.2,2,0.3533,R,L,A
4,12000,-0.2,2,0.3505,R,L,A
4.5,12000,-0.2,2,0.3491,R,L,A
5,12000,-0.2,2,0.348,R,L,A
2.5,12500,-0.2,2,0.3687,R,L,A
3,12500,-0.2,2,0.3514,R,L,A
3.5,12500,-0.2,2,0.3432,R,L,A
4,12500,-0.2,2,0.34,R,L,A
4.5,12500,-0.2,2,0.339,R,L,A
5,12500,-0.2,2,0.3386,R,L,A
2.5,13000,-0.2,2,0.3645,R,L,A
3,13000,-0.2,2,0.3446,R,L,A
3.5,13000,-0.2,2,0.3346,R,L,A
4,13000,-0.2,2,0.3305,R,L,A
4.5,13000,-0.2,2,0.3294,R,L,A
5,13000,-0.2,2,0.3295,R,L,A
2,14000,-0.2,2,0.4059,R,L,A
2.5,14000,-0.2,2,0.3597,R,L,A
3,14000,-0.2,2,0.3347,R,L,A
3.5,14000,-0.2,2,0.3211,R,L,A
4,14000,-0.2,2,0.3147,R,L,A
4.5,14000,-0.2,2,0.3126,R,L,A
5,14000,-0.2,2,0.3127,R,L,A
2.5,15000,-0.2,2,0.3583,R,L,A
3,15000,-0.2,2,0.3282,R,L,A
3.5,15000,-0.2,2,0.3115,R,L,A
4,15000,-0.2,2,0.3027,R,L,A
4.5,15000,-0.2,2,0.299,R,L,A
5,15000,-0.2,2,0.2982,R,L,A
2.5,16000,-0.2,2,0.3598,R,L,A
3,16000,-0.2,2,0.3243,R,L,A
3.5,16000,-0.2,2,0.3047,R,L,A
4,16000,-0.2,2,0.2939,R,L,A
4.5,16000,-0.2,2,0.2885,R,L,A
5,16000,-0.2,2,0.2865,R,L,A
2.5,17000,-0.2,2,0.3639,R,L,A
3,17000,-0.2,2,0.3223,R,L,A
3.5,17000,-0.2,2,0.2995,R,L,A
4,17000,-0.2,2,0.2869,R,L,A
4.5,17000,-0.2,2,0.2803,R,L,A
5,17000,-0.2,2,0.2772,R,L,A
2.5,18000,-0.2,2,0.3702,R,L,A
3,18000,-0.2,2,0.3218,R,L,A
3.5,18000,-0.2,2,0.2957,R,L,A
4,18000,-0.2,2,0.2813,R,L,A
4.5,18000,-0.2,2,0.2735,R,L,A
5,18000,-0.2,2,0.2696,R,L,A
2.5,19000,-0.2,2,0.3772,R,L,A
3,19000,-0.2,2,0.3226,R,L,A
3.5,19000,-0.2,2,0.2931,R,L,A
4,19000,-0.2,2,0.2767,R,L,A
4.5,19000,-0.2,2,0.2678,R,L,A
5,19000,-0.2,2,0.2632,R,L,A
3,20000,-0.2,2,0.3239,R,L,A
3.5,20000,-0.2,2,0.2913,R,L,A
4,20000,-0.2,2,0.273,R,L,A
4.5,20000,-0.2,2,0.263,R,L,A
5,20000,-0.2,2,0.2578,R,L,A
3,21000,-0.2,2,0.3248,R,L,A
3.5,21000,-0.2,2,0.2901,R,L,A
4,21000,-0.2,2,0.2701,R,L,A
4.5,21000,-0.2,2,0.2589,R,L,A
5,21000,-0.2,2,0.253,R,L,A
3,22000,-0.2,2,0.3256,R,L,A
3.5,22000,-0.2,2,0.2886,R,L,A
4,22000,-0.2,2,0.2677,R,L,A
4.5,22000,-0.2,2,0.2557,R,L,A
5,22000,-0.2,2,0.2492,R,L,A
3,23000,-0.2,2,0.3282,R,L,A
3.5,23000,-0.2,2,0.2866,R,L,A
4,23000,-0.2,2,0.2652,R,L,A
4.5,23000,-0.2,2,0.2529,R,L,A
5,23000,-0.2,2,0.2459,R,L,A
3,24000,-0.2,2,0.3344,R,L,A
3.5,24000,-0.2,2,0.2849,R,L,A
4,24000,-0.2,2,0.2623,R,L,A
4.5,24000,-0.2,2,0.25,R,L,A
5,24000,-0.2,2,0.243,R,L,A
3,25000,-0.2,2,0.344,R,L,A
3.5,25000,-0.2,2,0.285,R,L,A
4,25000,-0.2,2,0.2595,R,L,A
4.5,25000,-0.2,2,0.2469,R,L,A
5,25000,-0.2,2,0.2401,R,L,A
3,26000,-0.2,2,0.3534,R,L,A
3.5,26000,-0.2,2,0.2873,R,L,A
4,26000,-0.2,2,0.2575,R,L,A
4.5,26000,-0.2,2,0.2438,R,L,A
5,26000,-0.2,2,0.2371,R,L,A
3.5,27000,-0.2,2,0.2912,R,L,A
4,27000,-0.2,2,0.257,R,L,A
4.5,27000,-0.2,2,0.2411,R,L,A
5,27000,-0.2,2,0.2339,R,L,A
3.5,28000,-0.2,2,0.2945,R,L,A
4,28000,-0.2,2,0.2577,R,L,A
4.5,28000,-0.2,2,0.2392,R,L,A
5,28000,-0.2,2,0.2309,R,L,A
3.5,29000,-0.2,2,0.296,R,L,A
4,29000,-0.2,2,0.2585,R,L,A
4.5,29000,-0.2,2,0.2381,R,L,A
5,29000,-0.2,2,0.2282,R,L,A
3.5,30000,-0.2,2,0.2962,R,L,A
4,30000,-0.2,2,0.2579,R,L,A
4.5,30000,-0.2,2,0.237,R,L,A
5,30000,-0.2,2,0.2258,R,L,A
3.5,31000,-0.2,2,0.2962,R,L,A
4,31000,-0.2,2,0.2558,R,L,A
4.5,31000,-0.2,2,0.2347,R,L,A
5,31000,-0.2,2,0.2229,R,L,A
4,32000,-0.2,2,0.2527,R,L,A
4.5,32000,-0.2,2,0.2312,R,L,A
5,32000,-0.2,2,0.2192,R,L,A
4,33000,-0.2,2,0.2488,R,L,A
4.5,33000,-0.2,2,0.2268,R,L,A
5,33000,-0.2,2,0.2145,R,L,A
4,34000,-0.2,2,0.2442,R,L,A
4.5,34000,-0.2,2,0.2217,R,L,A
5,34000,-0.2,2,0.2091,R,L,A
4,35000,-0.2,2,0.239,R,L,A
4.5,35000,-0.2,2,0.2157,R,L,A
5,35000,-0.2,2,0.2032,R,L,A
4.5,37500,-0.2,2,0.1989,R,L,A
5,37500,-0.2,2,0.1856,R,L,A
4.5,40000,-0.2,2,0.1893,R,L,A
5,40000,-0.2,2,0.1691,R,L,A
5,42500,-0.2,2,0.1608,R,L,A
5,45000,-0.2,2,0.1574,R,L,A
5,47500,-0.2,2,0.1552,R,L,A
5,50000,-0.2,2,0.1536,R,L,A
0,3500,-0.1,2,0.8533,R,L,A
0.5,3500,-0.1,2,0.8437,R,L,A
1,3500,-0.1,2,0.8308,R,L,A
1.5,3500,-0.1,2,0.8162,R,L,A
2,3500,-0.1,2,0.8014,R,L,A
2.5,3500,-0.1,2,0.7873,R,L,A
3,3500,-0.1,2,0.7681,R,L,A
3.5,3500,-0.1,2,0.7268,R,L,A
4,3500,-0.1,2,0.6789,R,L,A
4.5,3500,-0.1,2,0.6442,R,L,A
5,3500,-0.1,2,0.6223,R,L,A
0,3750,-0.1,2,0.8123,R,L,A
0.5,3750,-0.1,2,0.8136,R,L,A
1,3750,-0.1,2,0.8128,R,L,A
1.5,3750,-0.1,2,0.8102,R,L,A
2,3750,-0.1,2,0.8062,R,L,A
2.5,3750,-0.1,2,0.8006,R,L,A
3,3750,-0.1,2,0.7926,R,L,A
3.5,3750,-0.1,2,0.7645,R,L,A
4,3750,-0.1,2,0.6971,R,L,A
4.5,3750,-0.1,2,0.6309,R,L,A
5,3750,-0.1,2,0.5893,R,L,A
0,4000,-0.1,2,0.7703,R,L,A
0.5,4000,-0.1,2,0.7717,R,L,A
1,4000,-0.1,2,0.7717,R,L,A
1.5,4000,-0.1,2,0.7716,R,L,A
2,4000,-0.1,2,0.7715,R,L,A
2.5,4000,-0.1,2,0.7711,R,L,A
3,4000,-0.1,2,0.7703,R,L,A
3.5,4000,-0.1,2,0.767,R,L,A
4,4000,-0.1,2,0.7374,R,L,A
4.5,4000,-0.1,2,0.6639,R,L,A
5,4000,-0.1,2,0.5921,R,L,A
0,4250,-0.1,2,0.7354,R,L,A
0.5,4250,-0.1,2,0.7374,R,L,A
1,4250,-0.1,2,0.7372,R,L,A
1.5,4250,-0.1,2,0.7371,R,L,A
2,4250,-0.1,2,0.7367,R,L,A
2.5,4250,-0.1,2,0.7364,R,L,A
3,4250,-0.1,2,0.7361,R,L,A
3.5,4250,-0.1,2,0.7359,R,L,A
4,4250,-0.1,2,0.7343,R,L,A
4.5,4250,-0.1,2,0.7103,R,L,A
5,4250,-0.1,2,0.6447,R,L,A
0,4500,-0.1,2,0.7007,R,L,A
0.5,4500,-0.1,2,0.7038,R,L,A
1,4500,-0.1,2,0.7046,R,L,A
1.5,4500,-0.1,2,0.7055,R,L,A
2,4500,-0.1,2,0.7061,R,L,A
2.5,4500,-0.1,2,0.7067,R,L,A
3,4500,-0.1,2,0.7071,R,L,A
3.5,4500,-0.1,2,0.7072,R,L,A
4,4500,-0.1,2,0.7069,R,L,A
4.5,4500,-0.1,2,0.7059,R,L,A
5,4500,-0.1,2,0.6893,R,L,A
0,4750,-0.1,2,0.665,R,L,A
0.5,4750,-0.1,2,0.6692,R,L,A
1,4750,-0.1,2,0.6709,R,L,A
1.5,4750,-0.1,2,0.6731,R,L,A
2,4750,-0.1,2,0.6748,R,L,A
2.5,4750,-0.1,2,0.6769,R,L,A
3,4750,-0.1,2,0.6787,R,L,A
3.5,4750,-0.1,2,0.6802,R,L,A
4,4750,-0.1,2,0.6809,R,L,A
4.5,4750,-0.1,2,0.6814,R,L,A
5,4750,-0.1,2,0.6806,R,L,A
0,5000,-0.1,2,0.6272,R,L,A
0.5,5000,-0.1,2,0.6321,R,L,A
1,5000,-0.1,2,0.6372,R,L,A
1.5,5000,-0.1,2,0.6401,R,L,A
2,5000,-0.1,2,0.6415,R,L,A
2.5,5000,-0.1,2,0.6453,R,L,A
3,5000,-0.1,2,0.6484,R,L,A
3.5,5000,-0.1,2,0.6513,R,L,A
4,5000,-0.1,2,0.6537,R,L,A
4.5,5000,-0.1,2,0.6552,R,L,A
5,5000,-0.1,2,0.656,R,L,A
0,5250,-0.1,2,0.591,R,L,A
0.5,5250,-0.1,2,0.597,R,L,A
1,5250,-0.1,2,0.6013,R,L,A
1.5,5250,-0.1,2,0.607,R,L,A
2,5250,-0.1,2,0.609,R,L,A
2.5,5250,-0.1,2,0.6134,R,L,A
3,5250,-0.1,2,0.6171,R,L,A
3.5,5250,-0.1,2,0.6211,R,L,A
4,5250,-0.1,2,0.6247,R,L,A
4.5,5250,-0.1,2,0.6272,R,L,A
5,5250,-0.1,2,0.629,R,L,A
0,5500,-0.1,2,0.5698,R,L,A
0.5,5500,-0.1,2,0.5649,R,L,A
1,5500,-0.1,2,0.5695,R,L,A
1.5,5500,-0.1,2,0.574,R,L,A
2,5500,-0.1,2,0.5773,R,L,A
2.5,5500,-0.1,2,0.5818,R,L,A
3,5500,-0.1,2,0.5867,R,L,A
3.5,5500,-0.1,2,0.5917,R,L,A
4,5500,-0.1,2,0.5958,R,L,A
4.5,5500,-0.1,2,0.5988,R,L,A
5,5500,-0.1,2,0.6008,R,L,A
0,5750,-0.1,2,0.5832,R,L,A
0.5,5750,-0.1,2,0.5619,R,L,A
1,5750,-0.1,2,0.5423,R,L,A
1.5,5750,-0.1,2,0.5465,R,L,A
2,5750,-0.1,2,0.5499,R,L,A
2.5,5750,-0.1,2,0.5544,R,L,A
3,5750,-0.1,2,0.5589,R,L,A
3.5,5750,-0.1,2,0.5639,R,L,A
4,5750,-0.1,2,0.5681,R,L,A
4.5,5750,-0.1,2,0.5716,R,L,A
5,5750,-0.1,2,0.5735,R,L,A
0,6000,-0.1,2,0.5804,R,L,A
0.5,6000,-0.1,2,0.5703,R,L,A
1,6000,-0.1,2,0.5479,R,L,A
1.5,6000,-0.1,2,0.525,R,L,A
2,6000,-0.1,2,0.5277,R,L,A
2.5,6000,-0.1,2,0.5316,R,L,A
3,6000,-0.1,2,0.5353,R,L,A
3.5,6000,-0.1,2,0.5387,R,L,A
4,6000,-0.1,2,0.5426,R,L,A
4.5,6000,-0.1,2,0.5462,R,L,A
5,6000,-0.1,2,0.5477,R,L,A
0.5,6250,-0.1,2,0.5699,R,L,A
1,6250,-0.1,2,0.5569,R,L,A
1.5,6250,-0.1,2,0.5329,R,L,A
2,6250,-0.1,2,0.509,R,L,A
2.5,6250,-0.1,2,0.5124,R,L,A
3,6250,-0.1,2,0.5152,R,L,A
3.5,6250,-0.1,2,0.5181,R,L,A
4,6250,-0.1,2,0.5214,R,L,A
4.5,6250,-0.1,2,0.5241,R,L,A
5,6250,-0.1,2,0.5249,R,L,A
0.5,6500,-0.1,2,0.5635,R,L,A
1,6500,-0.1,2,0.5589,R,L,A
1.5,6500,-0.1,2,0.5423,R,L,A
2,6500,-0.1,2,0.5129,R,L,A
2.5,6500,-0.1,2,0.4958,R,L,A
3,6500,-0.1,2,0.4988,R,L,A
3.5,6500,-0.1,2,0.5018,R,L,A
4,6500,-0.1,2,0.5047,R,L,A
4.5,6500,-0.1,2,0.5061,R,L,A
5,6500,-0.1,2,0.5061,R,L,A
0.5,6750,-0.1,2,0.5542,R,L,A
1,6750,-0.1,2,0.5534,R,L,A
1.5,6750,-0.1,2,0.5466,R,L,A
2,6750,-0.1,2,0.5272,R,L,A
2.5,6750,-0.1,2,0.4956,R,L,A
3,6750,-0.1,2,0.4854,R,L,A
3.5,6750,-0.1,2,0.4883,R,L,A
4,6750,-0.1,2,0.4906,R,L,A
4.5,6750,-0.1,2,0.4913,R,L,A
5,6750,-0.1,2,0.4913,R,L,A
0.5,7000,-0.1,2,0.5462,R,L,A
1,7000,-0.1,2,0.543,R,L,A
1.5,7000,-0.1,2,0.5423,R,L,A
2,7000,-0.1,2,0.5334,R,L,A
2.5,7000,-0.1,2,0.5107,R,L,A
3,7000,-0.1,2,0.4798,R,L,A
3.5,7000,-0.1,2,0.4765,R,L,A
4,7000,-0.1,2,0.4782,R,L,A
4.5,7000,-0.1,2,0.4786,R,L,A
5,7000,-0.1,2,0.4793,R,L,A
0.5,7250,-0.1,2,0.5385,R,L,A
1,7250,-0.1,2,0.532,R,L,A
1.5,7250,-0.1,2,0.5303,R,L,A
2,7250,-0.1,2,0.5299,R,L,A
2.5,7250,-0.1,2,0.5187,R,L,A
3,7250,-0.1,2,0.4931,R,L,A
3.5,7250,-0.1,2,0.4613,R,L,A
4,7250,-0.1,2,0.4669,R,L,A
4.5,7250,-0.1,2,0.4666,R,L,A
5,7250,-0.1,2,0.4679,R,L,A
0.5,7500,-0.1,2,0.5319,R,L,A
1,7500,-0.1,2,0.5206,R,L,A
1.5,7500,-0.1,2,0.5161,R,L,A
2,7500,-0.1,2,0.5149,R,L,A
2.5,7500,-0.1,2,0.5147,R,L,A
3,7500,-0.1,2,0.5023,R,L,A
3.5,7500,-0.1,2,0.4744,R,L,A
4,7500,-0.1,2,0.4561,R,L,A
4.5,7500,-0.1,2,0.4563,R,L,A
5,7500,-0.1,2,0.4568,R,L,A
1,7750,-0.1,2,0.5112,R,L,A
1.5,7750,-0.1,2,0.5028,R,L,A
2,7750,-0.1,2,0.4997,R,L,A
2.5,7750,-0.1,2,0.499,R,L,A
3,7750,-0.1,2,0.499,R,L,A
3.5,7750,-0.1,2,0.4852,R,L,A
4,7750,-0.1,2,0.4558,R,L,A
4.5,7750,-0.1,2,0.4429,R,L,A
5,7750,-0.1,2,0.4477,R,L,A
1,8000,-0.1,2,0.5041,R,L,A
1.5,8000,-0.1,2,0.4916,R,L,A
2,8000,-0.1,2,0.4853,R,L,A
2.5,8000,-0.1,2,0.483,R,L,A
3,8000,-0.1,2,0.4831,R,L,A
3.5,8000,-0.1,2,0.4833,R,L,A
4,8000,-0.1,2,0.4666,R,L,A
4.5,8000,-0.1,2,0.441,R,L,A
5,8000,-0.1,2,0.4377,R,L,A
1,8250,-0.1,2,0.4987,R,L,A
1.5,8250,-0.1,2,0.4833,R,L,A
2,8250,-0.1,2,0.4733,R,L,A
2.5,8250,-0.1,2,0.4684,R,L,A
3,8250,-0.1,2,0.467,R,L,A
3.5,8250,-0.1,2,0.4677,R,L,A
4,8250,-0.1,2,0.4672,R,L,A
4.5,8250,-0.1,2,0.4487,R,L,A
5,8250,-0.1,2,0.4282,R,L,A
1,8500,-0.1,2,0.4961,R,L,A
1.5,8500,-0.1,2,0.4775,R,L,A
2,8500,-0.1,2,0.4645,R,L,A
2.5,8500,-0.1,2,0.4567,R,L,A
3,8500,-0.1,2,0.4528,R,L,A
3.5,8500,-0.1,2,0.452,R,L,A
4,8500,-0.1,2,0.4531,R,L,A
4.5,8500,-0.1,2,0.4508,R,L,A
5,8500,-0.1,2,0.4314,R,L,A
1.5,8750,-0.1,2,0.4729,R,L,A
2,8750,-0.1,2,0.4578,R,L,A
2.5,8750,-0.1,2,0.4477,R,L,A
3,8750,-0.1,2,0.4416,R,L,A
3.5,8750,-0.1,2,0.4387,R,L,A
4,8750,-0.1,2,0.4386,R,L,A
4.5,8750,-0.1,2,0.4399,R,L,A
5,8750,-0.1,2,0.4342,R,L,A
1.5,9000,-0.1,2,0.4691,R,L,A
2,9000,-0.1,2,0.4523,R,L,A
2.5,9000,-0.1,2,0.4408,R,L,A
3,9000,-0.1,2,0.4333,R,L,A
3.5,9000,-0.1,2,0.4287,R,L,A
4,9000,-0.1,2,0.4267,R,L,A
4.5,9000,-0.1,2,0.4268,R,L,A
5,9000,-0.1,2,0.4288,R,L,A
2,9250,-0.1,2,0.4473,R,L,A
2.5,9250,-0.1,2,0.435,R,L,A
3,9250,-0.1,2,0.4265,R,L,A
3.5,9250,-0.1,2,0.4208,R,L,A
4,9250,-0.1,2,0.4173,R,L,A
4.5,9250,-0.1,2,0.416,R,L,A
5,9250,-0.1,2,0.4164,R,L,A
2,9500,-0.1,2,0.442,R,L,A
2.5,9500,-0.1,2,0.4292,R,L,A
3,9500,-0.1,2,0.4203,R,L,A
3.5,9500,-0.1,2,0.414,R,L,A
4,9500,-0.1,2,0.4098,R,L,A
4.5,9500,-0.1,2,0.4073,R,L,A
5,9500,-0.1,2,0.4065,R,L,A
2,9750,-0.1,2,0.4366,R,L,A
2.5,9750,-0.1,2,0.4234,R,L,A
3,9750,-0.1,2,0.4143,R,L,A
3.5,9750,-0.1,2,0.4077,R,L,A
4,9750,-0.1,2,0.4031,R,L,A
4.5,9750,-0.1,2,0.4002,R,L,A
5,9750,-0.1,2,0.3984,R,L,A
2,10000,-0.1,2,0.4312,R,L,A
2.5,10000,-0.1,2,0.4174,R,L,A
3,10000,-0.1,2,0.4084,R,L,A
3.5,10000,-0.1,2,0.4018,R,L,A
4,10000,-0.1,2,0.397,R,L,A
4.5,10000,-0.1,2,0.3937,R,L,A
5,10000,-0.1,2,0.3914,R,L,A
2,10500,-0.1,2,0.4207,R,L,A
2.5,10500,-0.1,2,0.4049,R,L,A
3,10500,-0.1,2,0.3961,R,L,A
3.5,10500,-0.1,2,0.3902,R,L,A
4,10500,-0.1,2,0.3856,R,L,A
4.5,10500,-0.1,2,0.382,R,L,A
5,10500,-0.1,2,0.3792,R,L,A
2.5,11000,-0.1,2,0.393,R,L,A
3,11000,-0.1,2,0.3833,R,L,A
3.5,11000,-0.1,2,0.378,R,L,A
4,11000,-0.1,2,0.3743,R,L,A
4.5,11000,-0.1,2,0.3713,R,L,A
5,11000,-0.1,2,0.3686,R,L,A
2.5,11500,-0.1,2,0.3828,R,L,A
3,11500,-0.1,2,0.3711,R,L,A
3.5,11500,-0.1,2,0.3656,R,L,A
4,11500,-0.1,2,0.3626,R,L,A
4.5,11500,-0.1,2,0.3605,R,L,A
5,11500,-0.1,2,0.3585,R,L,A
2.5,12000,-0.1,2,0.3748,R,L,A
3,12000,-0.1,2,0.3604,R,L,A
3.5,12000,-0.1,2,0.3538,R,L,A
4,12000,-0.1,2,0.3511,R,L,A
4.5,12000,-0.1,2,0.3498,R,L,A
5,12000,-0.1,2,0.3485,R,L,A
2.5,12500,-0.1,2,0.369,R,L,A
3,12500,-0.1,2,0.3517,R,L,A
3.5,12500,-0.1,2,0.3435,R,L,A
4,12500,-0.1,2,0.3403,R,L,A
4.5,12500,-0.1,2,0.3394,R,L,A
5,12500,-0.1,2,0.3389,R,L,A
2.5,13000,-0.1,2,0.3649,R,L,A
3,13000,-0.1,2,0.3447,R,L,A
3.5,13000,-0.1,2,0.3347,R,L,A
4,13000,-0.1,2,0.3305,R,L,A
4.5,13000,-0.1,2,0.3294,R,L,A
5,13000,-0.1,2,0.3296,R,L,A
2,14000,-0.1,2,0.4067,R,L,A
2.5,14000,-0.1,2,0.36,R,L,A
3,14000,-0.1,2,0.3346,R,L,A
3.5,14000,-0.1,2,0.3209,R,L,A
4,14000,-0.1,2,0.3145,R,L,A
4.5,14000,-0.1,2,0.3122,R,L,A
5,14000,-0.1,2,0.3124,R,L,A
2.5,15000,-0.1,2,0.3587,R,L,A
3,15000,-0.1,2,0.3283,R,L,A
3.5,15000,-0.1,2,0.3113,R,L,A
4,15000,-0.1,2,0.3024,R,L,A
4.5,15000,-0.1,2,0.2985,R,L,A
5,15000,-0.1,2,0.2976,R,L,A
2.5,16000,-0.1,2,0.3605,R,L,A
3,16000,-0.1,2,0.3244,R,L,A
3.5,16000,-0.1,2,0.3044,R,L,A
4,16000,-0.1,2,0.2935,R,L,A
4.5,16000,-0.1,2,0.288,R,L,A
5,16000,-0.1,2,0.2859,R,L,A
2.5,17000,-0.1,2,0.365,R,L,A
3,17000,-0.1,2,0.3225,R,L,A
3.5,17000,-0.1,2,0.2994,R,L,A
4,17000,-0.1,2,0.2865,R,L,A
4.5,17000,-0.1,2,0.2796,R,L,A
5,17000,-0.1,2,0.2765,R,L,A
2.5,18000,-0.1,2,0.3716,R,L,A
3,18000,-0.1,2,0.3224,R,L,A
3.5,18000,-0.1,2,0.2957,R,L,A
4,18000,-0.1,2,0.2809,R,L,A
4.5,18000,-0.1,2,0.2729,R,L,A
5,18000,-0.1,2,0.2688,R,L,A
2.5,19000,-0.1,2,0.3788,R,L,A
3,19000,-0.1,2,0.3235,R,L,A
3.5,19000,-0.1,2,0.2934,R,L,A
4,19000,-0.1,2,0.2765,R,L,A
4.5,19000,-0.1,2,0.2673,R,L,A
5,19000,-0.1,2,0.2626,R,L,A
3,20000,-0.1,2,0.325,R,L,A
3.5,20000,-0.1,2,0.292,R,L,A
4,20000,-0.1,2,0.2731,R,L,A
4.5,20000,-0.1,2,0.2627,R,L,A
5,20000,-0.1,2,0.2572,R,L,A
3,21000,-0.1,2,0.3259,R,L,A
3.5,21000,-0.1,2,0.2908,R,L,A
4,21000,-0.1,2,0.2705,R,L,A
4.5,21000,-0.1,2,0.2589,R,L,A
5,21000,-0.1,2,0.2526,R,L,A
3,22000,-0.1,2,0.3266,R,L,A
3.5,22000,-0.1,2,0.2893,R,L,A
4,22000,-0.1,2,0.2683,R,L,A
4.5,22000,-0.1,2,0.2559,R,L,A
5,22000,-0.1,2,0.249,R,L,A
3,23000,-0.1,2,0.3294,R,L,A
3.5,23000,-0.1,2,0.2872,R,L,A
4,23000,-0.1,2,0.2658,R,L,A
4.5,23000,-0.1,2,0.2532,R,L,A
5,23000,-0.1,2,0.246,R,L,A
3,24000,-0.1,2,0.336,R,L,A
3.5,24000,-0.1,2,0.2856,R,L,A
4,24000,-0.1,2,0.2628,R,L,A
4.5,24000,-0.1,2,0.2505,R,L,A
5,24000,-0.1,2,0.2432,R,L,A
3,25000,-0.1,2,0.3458,R,L,A
3.5,25000,-0.1,2,0.2858,R,L,A
4,25000,-0.1,2,0.2599,R,L,A
4.5,25000,-0.1,2,0.2474,R,L,A
5,25000,-0.1,2,0.2404,R,L,A
3,26000,-0.1,2,0.3555,R,L,A
3.5,26000,-0.1,2,0.2883,R,L,A
4,26000,-0.1,2,0.258,R,L,A
4.5,26000,-0.1,2,0.2441,R,L,A
5,26000,-0.1,2,0.2374,R,L,A
3.5,27000,-0.1,2,0.2922,R,L,A
4,27000,-0.1,2,0.2576,R,L,A
4.5,27000,-0.1,2,0.2413,R,L,A
5,27000,-0.1,2,0.2341,R,L,A
3.5,28000,-0.1,2,0.2957,R,L,A
4,28000,-0.1,2,0.2584,R,L,A
4.5,28000,-0.1,2,0.2397,R,L,A
5,28000,-0.1,2,0.231,R,L,A
3.5,29000,-0.1,2,0.2974,R,L,A
4,29000,-0.1,2,0.2592,R,L,A
4.5,29000,-0.1,2,0.2386,R,L,A
5,29000,-0.1,2,0.2283,R,L,A
3.5,30000,-0.1,2,0.2978,R,L,A
4,30000,-0.1,2,0.2587,R,L,A
4.5,30000,-0.1,2,0.2374,R,L,A
5,30000,-0.1,2,0.226,R,L,A
3.5,31000,-0.1,2,0.2977,R,L,A
4,31000,-0.1,2,0.2566,R,L,A
4.5,31000,-0.1,2,0.2352,R,L,A
5,31000,-0.1,2,0.2232,R,L,A
4,32000,-0.1,2,0.2537,R,L,A
4.5,32000,-0.1,2,0.2318,R,L,A
5,32000,-0.1,2,0.2196,R,L,A
4,33000,-0.1,2,0.25,R,L,A
4.5,33000,-0.1,2,0.2274,R,L,A
5,33000,-0.1,2,0.2151,R,L,A
4,34000,-0.1,2,0.2454,R,L,A
4.5,34000,-0.1,2,0.2225,R,L,A
5,34000,-0.1,2,0.2097,R,L,A
4,35000,-0.1,2,0.2402,R,L,A
4.5,35000,-0.1,2,0.2166,R,L,A
5,35000,-0.1,2,0.2038,R,L,A
4.5,37500,-0.1,2,0.1999,R,L,A
5,37500,-0.1,2,0.1863,R,L,A
4.5,40000,-0.1,2,0.191,R,L,A
