logg,Teff,Z,u,Filt,Met,Mod
3,19000,-0.3,0.1239,H,F,A
3.5,19000,-0.3,0.1086,H,F,A
4,19000,-0.3,0.1009,H,F,A
4.5,19000,-0.3,0.0972,H,F,A
5,19000,-0.3,0.0956,H,F,A
3,20000,-0.3,0.1254,H,F,A
3.5,20000,-0.3,0.1082,H,F,A
4,20000,-0.3,0.0998,H,F,A
4.5,20000,-0.3,0.0952,H,F,A
5,20000,-0.3,0.0937,H,F,A
3,21000,-0.3,0.1279,H,F,A
3.5,21000,-0.3,0.1087,H,F,A
4,21000,-0.3,0.0992,H,F,A
4.5,21000,-0.3,0.0945,H,F,A
5,21000,-0.3,0.0925,H,F,A
3,22000,-0.3,0.1297,H,F,A
3.5,22000,-0.3,0.1095,H,F,A
4,22000,-0.3,0.099,H,F,A
4.5,22000,-0.3,0.0938,H,F,A
5,22000,-0.3,0.0916,H,F,A
3,23000,-0.3,0.1315,H,F,A
3.5,23000,-0.3,0.1102,H,F,A
4,23000,-0.3,0.0994,H,F,A
4.5,23000,-0.3,0.0938,H,F,A
5,23000,-0.3,0.0914,H,F,A
3,24000,-0.3,0.1345,H,F,A
3.5,24000,-0.3,0.1107,H,F,A
4,24000,-0.3,0.1,H,F,A
4.5,24000,-0.3,0.0944,H,F,A
5,24000,-0.3,0.0917,H,F,A
3,25000,-0.3,0.1401,H,F,A
3.5,25000,-0.3,0.1115,H,F,A
4,25000,-0.3,0.1006,H,F,A
4.5,25000,-0.3,0.0951,H,F,A
5,25000,-0.3,0.0924,H,F,A
3,26000,-0.3,0.1472,H,F,A
3.5,26000,-0.3,0.1129,H,F,A
4,26000,-0.3,0.1009,H,F,A
4.5,26000,-0.3,0.0955,H,F,A
5,26000,-0.3,0.093,H,F,A
3.5,27000,-0.3,0.1151,H,F,A
4,27000,-0.3,0.1011,H,F,A
4.5,27000,-0.3,0.0955,H,F,A
5,27000,-0.3,0.0934,H,F,A
3.5,28000,-0.3,0.1174,H,F,A
4,28000,-0.3,0.102,H,F,A
4.5,28000,-0.3,0.0956,H,F,A
5,28000,-0.3,0.0932,H,F,A
3.5,29000,-0.3,0.1188,H,F,A
4,29000,-0.3,0.1029,H,F,A
4.5,29000,-0.3,0.0958,H,F,A
5,29000,-0.3,0.0929,H,F,A
3.5,30000,-0.3,0.1188,H,F,A
4,30000,-0.3,0.103,H,F,A
4.5,30000,-0.3,0.0956,H,F,A
5,30000,-0.3,0.0921,H,F,A
3.5,31000,-0.3,0.1189,H,F,A
4,31000,-0.3,0.1019,H,F,A
4.5,31000,-0.3,0.0948,H,F,A
5,31000,-0.3,0.0911,H,F,A
4,32000,-0.3,0.1004,H,F,A
4.5,32000,-0.3,0.0929,H,F,A
5,32000,-0.3,0.0895,H,F,A
4,33000,-0.3,0.0985,H,F,A
4.5,33000,-0.3,0.0907,H,F,A
5,33000,-0.3,0.087,H,F,A
4,34000,-0.3,0.0966,H,F,A
4.5,34000,-0.3,0.0879,H,F,A
5,34000,-0.3,0.0843,H,F,A
4,35000,-0.3,0.0944,H,F,A
4.5,35000,-0.3,0.0857,H,F,A
5,35000,-0.3,0.0814,H,F,A
4.5,37500,-0.3,0.0787,H,F,A
5,37500,-0.3,0.0742,H,F,A
4.5,40000,-0.3,0.0731,H,F,A
5,40000,-0.3,0.0673,H,F,A
5,42500,-0.3,0.0637,H,F,A
5,45000,-0.3,0.0623,H,F,A
5,47500,-0.3,0.0614,H,F,A
5,50000,-0.3,0.0608,H,F,A
0,3500,-0.2,0.4118,H,F,A
0.5,3500,-0.2,0.4067,H,F,A
1,3500,-0.2,0.401,H,F,A
1.5,3500,-0.2,0.3945,H,F,A
2,3500,-0.2,0.3865,H,F,A
2.5,3500,-0.2,0.379,H,F,A
3,3500,-0.2,0.3634,H,F,A
3.5,3500,-0.2,0.2865,H,F,A
4,3500,-0.2,0.2052,H,F,A
4.5,3500,-0.2,0.174,H,F,A
5,3500,-0.2,0.1644,H,F,A
0,3750,-0.2,0.3913,H,F,A
0.5,3750,-0.2,0.3869,H,F,A
1,3750,-0.2,0.3824,H,F,A
1.5,3750,-0.2,0.3769,H,F,A
2,3750,-0.2,0.3705,H,F,A
2.5,3750,-0.2,0.3648,H,F,A
3,3750,-0.2,0.3589,H,F,A
3.5,3750,-0.2,0.3466,H,F,A
4,3750,-0.2,0.2921,H,F,A
4.5,3750,-0.2,0.2163,H,F,A
5,3750,-0.2,0.178,H,F,A
0,4000,-0.2,0.3663,H,F,A
0.5,4000,-0.2,0.3628,H,F,A
1,4000,-0.2,0.3594,H,F,A
1.5,4000,-0.2,0.3543,H,F,A
2,4000,-0.2,0.3506,H,F,A
2.5,4000,-0.2,0.3468,H,F,A
3,4000,-0.2,0.3431,H,F,A
3.5,4000,-0.2,0.3388,H,F,A
4,4000,-0.2,0.3293,H,F,A
4.5,4000,-0.2,0.2922,H,F,A
5,4000,-0.2,0.2283,H,F,A
0,4250,-0.2,0.34,H,F,A
0.5,4250,-0.2,0.3374,H,F,A
1,4250,-0.2,0.3344,H,F,A
1.5,4250,-0.2,0.3315,H,F,A
2,4250,-0.2,0.3292,H,F,A
2.5,4250,-0.2,0.3267,H,F,A
3,4250,-0.2,0.3247,H,F,A
3.5,4250,-0.2,0.3225,H,F,A
4,4250,-0.2,0.3196,H,F,A
4.5,4250,-0.2,0.3118,H,F,A
5,4250,-0.2,0.2867,H,F,A
0,4500,-0.2,0.3123,H,F,A
0.5,4500,-0.2,0.3116,H,F,A
1,4500,-0.2,0.3101,H,F,A
1.5,4500,-0.2,0.3092,H,F,A
2,4500,-0.2,0.308,H,F,A
2.5,4500,-0.2,0.3064,H,F,A
3,4500,-0.2,0.3057,H,F,A
3.5,4500,-0.2,0.305,H,F,A
4,4500,-0.2,0.3037,H,F,A
4.5,4500,-0.2,0.3013,H,F,A
5,4500,-0.2,0.295,H,F,A
0,4750,-0.2,0.285,H,F,A
0.5,4750,-0.2,0.2858,H,F,A
1,4750,-0.2,0.2866,H,F,A
1.5,4750,-0.2,0.2871,H,F,A
2,4750,-0.2,0.2869,H,F,A
2.5,4750,-0.2,0.2868,H,F,A
3,4750,-0.2,0.2874,H,F,A
3.5,4750,-0.2,0.2873,H,F,A
4,4750,-0.2,0.2876,H,F,A
4.5,4750,-0.2,0.2865,H,F,A
5,4750,-0.2,0.2844,H,F,A
0,5000,-0.2,0.2621,H,F,A
0.5,5000,-0.2,0.2627,H,F,A
1,5000,-0.2,0.2645,H,F,A
1.5,5000,-0.2,0.2663,H,F,A
2,5000,-0.2,0.2674,H,F,A
2.5,5000,-0.2,0.2685,H,F,A
3,5000,-0.2,0.2691,H,F,A
3.5,5000,-0.2,0.2704,H,F,A
4,5000,-0.2,0.2714,H,F,A
4.5,5000,-0.2,0.2716,H,F,A
5,5000,-0.2,0.2712,H,F,A
0,5250,-0.2,0.2435,H,F,A
0.5,5250,-0.2,0.2432,H,F,A
1,5250,-0.2,0.2451,H,F,A
1.5,5250,-0.2,0.2474,H,F,A
2,5250,-0.2,0.2492,H,F,A
2.5,5250,-0.2,0.2505,H,F,A
3,5250,-0.2,0.2517,H,F,A
3.5,5250,-0.2,0.2538,H,F,A
4,5250,-0.2,0.2558,H,F,A
4.5,5250,-0.2,0.2572,H,F,A
5,5250,-0.2,0.2569,H,F,A
0,5500,-0.2,0.2599,H,F,A
0.5,5500,-0.2,0.227,H,F,A
1,5500,-0.2,0.2278,H,F,A
1.5,5500,-0.2,0.2303,H,F,A
2,5500,-0.2,0.2317,H,F,A
2.5,5500,-0.2,0.2338,H,F,A
3,5500,-0.2,0.2359,H,F,A
3.5,5500,-0.2,0.2383,H,F,A
4,5500,-0.2,0.2407,H,F,A
4.5,5500,-0.2,0.2431,H,F,A
5,5500,-0.2,0.2434,H,F,A
0,5750,-0.2,0.254,H,F,A
0.5,5750,-0.2,0.2482,H,F,A
1,5750,-0.2,0.2116,H,F,A
1.5,5750,-0.2,0.2138,H,F,A
2,5750,-0.2,0.2161,H,F,A
2.5,5750,-0.2,0.2188,H,F,A
3,5750,-0.2,0.2212,H,F,A
3.5,5750,-0.2,0.2237,H,F,A
4,5750,-0.2,0.2269,H,F,A
4.5,5750,-0.2,0.23,H,F,A
5,5750,-0.2,0.231,H,F,A
0,6000,-0.2,0.2515,H,F,A
0.5,6000,-0.2,0.2409,H,F,A
1,6000,-0.2,0.2379,H,F,A
1.5,6000,-0.2,0.1982,H,F,A
2,6000,-0.2,0.2013,H,F,A
2.5,6000,-0.2,0.204,H,F,A
3,6000,-0.2,0.2071,H,F,A
3.5,6000,-0.2,0.2099,H,F,A
4,6000,-0.2,0.214,H,F,A
4.5,6000,-0.2,0.217,H,F,A
5,6000,-0.2,0.219,H,F,A
0.5,6250,-0.2,0.2363,H,F,A
1,6250,-0.2,0.2302,H,F,A
1.5,6250,-0.2,0.2289,H,F,A
2,6250,-0.2,0.1868,H,F,A
2.5,6250,-0.2,0.1903,H,F,A
3,6250,-0.2,0.1937,H,F,A
3.5,6250,-0.2,0.1978,H,F,A
4,6250,-0.2,0.2021,H,F,A
4.5,6250,-0.2,0.2055,H,F,A
5,6250,-0.2,0.2087,H,F,A
0.5,6500,-0.2,0.2341,H,F,A
1,6500,-0.2,0.2241,H,F,A
1.5,6500,-0.2,0.221,H,F,A
2,6500,-0.2,0.2215,H,F,A
2.5,6500,-0.2,0.1777,H,F,A
3,6500,-0.2,0.1815,H,F,A
3.5,6500,-0.2,0.1864,H,F,A
4,6500,-0.2,0.1912,H,F,A
4.5,6500,-0.2,0.195,H,F,A
5,6500,-0.2,0.1991,H,F,A
0.5,6750,-0.2,0.2343,H,F,A
1,6750,-0.2,0.2197,H,F,A
1.5,6750,-0.2,0.2141,H,F,A
2,6750,-0.2,0.2131,H,F,A
2.5,6750,-0.2,0.214,H,F,A
3,6750,-0.2,0.1722,H,F,A
3.5,6750,-0.2,0.1758,H,F,A
4,6750,-0.2,0.1807,H,F,A
4.5,6750,-0.2,0.1851,H,F,A
5,6750,-0.2,0.1904,H,F,A
0.5,7000,-0.2,0.2368,H,F,A
1,7000,-0.2,0.218,H,F,A
1.5,7000,-0.2,0.2085,H,F,A
2,7000,-0.2,0.2056,H,F,A
2.5,7000,-0.2,0.2057,H,F,A
3,7000,-0.2,0.2079,H,F,A
3.5,7000,-0.2,0.1685,H,F,A
4,7000,-0.2,0.1722,H,F,A
4.5,7000,-0.2,0.1768,H,F,A
5,7000,-0.2,0.1825,H,F,A
0.5,7250,-0.2,0.2405,H,F,A
1,7250,-0.2,0.2171,H,F,A
1.5,7250,-0.2,0.2047,H,F,A
2,7250,-0.2,0.1988,H,F,A
2.5,7250,-0.2,0.1982,H,F,A
3,7250,-0.2,0.1994,H,F,A
3.5,7250,-0.2,0.2019,H,F,A
4,7250,-0.2,0.1658,H,F,A
4.5,7250,-0.2,0.1693,H,F,A
5,7250,-0.2,0.1748,H,F,A
0.5,7500,-0.2,0.2488,H,F,A
1,7500,-0.2,0.2175,H,F,A
1.5,7500,-0.2,0.2019,H,F,A
2,7500,-0.2,0.1937,H,F,A
2.5,7500,-0.2,0.1903,H,F,A
3,7500,-0.2,0.1909,H,F,A
3.5,7500,-0.2,0.1936,H,F,A
4,7500,-0.2,0.1969,H,F,A
4.5,7500,-0.2,0.1636,H,F,A
5,7500,-0.2,0.1681,H,F,A
1,7750,-0.2,0.2194,H,F,A
1.5,7750,-0.2,0.2002,H,F,A
2,7750,-0.2,0.1897,H,F,A
2.5,7750,-0.2,0.1842,H,F,A
3,7750,-0.2,0.183,H,F,A
3.5,7750,-0.2,0.1851,H,F,A
4,7750,-0.2,0.1882,H,F,A
4.5,7750,-0.2,0.162,H,F,A
5,7750,-0.2,0.1637,H,F,A
1,8000,-0.2,0.225,H,F,A
1.5,8000,-0.2,0.1997,H,F,A
2,8000,-0.2,0.1867,H,F,A
2.5,8000,-0.2,0.1795,H,F,A
3,8000,-0.2,0.1763,H,F,A
3.5,8000,-0.2,0.1762,H,F,A
4,8000,-0.2,0.1799,H,F,A
4.5,8000,-0.2,0.1851,H,F,A
5,8000,-0.2,0.1612,H,F,A
1,8250,-0.2,0.2351,H,F,A
1.5,8250,-0.2,0.2008,H,F,A
2,8250,-0.2,0.1849,H,F,A
2.5,8250,-0.2,0.1759,H,F,A
3,8250,-0.2,0.1708,H,F,A
3.5,8250,-0.2,0.1691,H,F,A
4,8250,-0.2,0.171,H,F,A
4.5,8250,-0.2,0.1768,H,F,A
5,8250,-0.2,0.1824,H,F,A
1,8500,-0.2,0.2476,H,F,A
1.5,8500,-0.2,0.2037,H,F,A
2,8500,-0.2,0.1841,H,F,A
2.5,8500,-0.2,0.1733,H,F,A
3,8500,-0.2,0.1671,H,F,A
3.5,8500,-0.2,0.1639,H,F,A
4,8500,-0.2,0.1634,H,F,A
4.5,8500,-0.2,0.1672,H,F,A
5,8500,-0.2,0.1744,H,F,A
1.5,8750,-0.2,0.2077,H,F,A
2,8750,-0.2,0.1846,H,F,A
2.5,8750,-0.2,0.172,H,F,A
3,8750,-0.2,0.1645,H,F,A
3.5,8750,-0.2,0.1598,H,F,A
4,8750,-0.2,0.1579,H,F,A
4.5,8750,-0.2,0.159,H,F,A
5,8750,-0.2,0.166,H,F,A
1.5,9000,-0.2,0.2113,H,F,A
2,9000,-0.2,0.1856,H,F,A
2.5,9000,-0.2,0.1711,H,F,A
3,9000,-0.2,0.1623,H,F,A
3.5,9000,-0.2,0.1569,H,F,A
4,9000,-0.2,0.1542,H,F,A
4.5,9000,-0.2,0.1536,H,F,A
5,9000,-0.2,0.1555,H,F,A
2,9250,-0.2,0.1863,H,F,A
2.5,9250,-0.2,0.1706,H,F,A
3,9250,-0.2,0.1609,H,F,A
3.5,9250,-0.2,0.155,H,F,A
4,9250,-0.2,0.1514,H,F,A
4.5,9250,-0.2,0.1499,H,F,A
5,9250,-0.2,0.1506,H,F,A
2,9500,-0.2,0.1867,H,F,A
2.5,9500,-0.2,0.1702,H,F,A
3,9500,-0.2,0.16,H,F,A
3.5,9500,-0.2,0.1534,H,F,A
4,9500,-0.2,0.1493,H,F,A
4.5,9500,-0.2,0.1469,H,F,A
5,9500,-0.2,0.1468,H,F,A
2,9750,-0.2,0.1861,H,F,A
2.5,9750,-0.2,0.1698,H,F,A
3,9750,-0.2,0.159,H,F,A
3.5,9750,-0.2,0.152,H,F,A
4,9750,-0.2,0.1472,H,F,A
4.5,9750,-0.2,0.1445,H,F,A
5,9750,-0.2,0.1441,H,F,A
2,10000,-0.2,0.1851,H,F,A
2.5,10000,-0.2,0.1684,H,F,A
3,10000,-0.2,0.1579,H,F,A
3.5,10000,-0.2,0.1505,H,F,A
4,10000,-0.2,0.1456,H,F,A
4.5,10000,-0.2,0.1428,H,F,A
5,10000,-0.2,0.1419,H,F,A
2,10500,-0.2,0.1816,H,F,A
2.5,10500,-0.2,0.1645,H,F,A
3,10500,-0.2,0.1544,H,F,A
3.5,10500,-0.2,0.1477,H,F,A
4,10500,-0.2,0.1428,H,F,A
4.5,10500,-0.2,0.1396,H,F,A
5,10500,-0.2,0.1379,H,F,A
2.5,11000,-0.2,0.1598,H,F,A
3,11000,-0.2,0.1498,H,F,A
3.5,11000,-0.2,0.1437,H,F,A
4,11000,-0.2,0.1393,H,F,A
4.5,11000,-0.2,0.1361,H,F,A
5,11000,-0.2,0.1343,H,F,A
2.5,11500,-0.2,0.1554,H,F,A
3,11500,-0.2,0.145,H,F,A
3.5,11500,-0.2,0.1392,H,F,A
4,11500,-0.2,0.1354,H,F,A
4.5,11500,-0.2,0.1326,H,F,A
5,11500,-0.2,0.131,H,F,A
2.5,12000,-0.2,0.1516,H,F,A
3,12000,-0.2,0.1405,H,F,A
3.5,12000,-0.2,0.1345,H,F,A
4,12000,-0.2,0.1312,H,F,A
4.5,12000,-0.2,0.1289,H,F,A
5,12000,-0.2,0.1276,H,F,A
2.5,12500,-0.2,0.1488,H,F,A
3,12500,-0.2,0.1366,H,F,A
3.5,12500,-0.2,0.1302,H,F,A
4,12500,-0.2,0.127,H,F,A
4.5,12500,-0.2,0.125,H,F,A
5,12500,-0.2,0.1242,H,F,A
2.5,13000,-0.2,0.1468,H,F,A
3,13000,-0.2,0.1335,H,F,A
3.5,13000,-0.2,0.1264,H,F,A
4,13000,-0.2,0.123,H,F,A
4.5,13000,-0.2,0.1213,H,F,A
5,13000,-0.2,0.1208,H,F,A
2,14000,-0.2,0.1788,H,F,A
2.5,14000,-0.2,0.1446,H,F,A
3,14000,-0.2,0.1287,H,F,A
3.5,14000,-0.2,0.1204,H,F,A
4,14000,-0.2,0.1164,H,F,A
4.5,14000,-0.2,0.1147,H,F,A
5,14000,-0.2,0.1142,H,F,A
2.5,15000,-0.2,0.1442,H,F,A
3,15000,-0.2,0.1257,H,F,A
3.5,15000,-0.2,0.1162,H,F,A
4,15000,-0.2,0.1113,H,F,A
4.5,15000,-0.2,0.1091,H,F,A
5,15000,-0.2,0.1086,H,F,A
2.5,16000,-0.2,0.1454,H,F,A
3,16000,-0.2,0.1241,H,F,A
3.5,16000,-0.2,0.1134,H,F,A
4,16000,-0.2,0.1076,H,F,A
4.5,16000,-0.2,0.105,H,F,A
5,16000,-0.2,0.1041,H,F,A
2.5,17000,-0.2,0.1483,H,F,A
3,17000,-0.2,0.1232,H,F,A
3.5,17000,-0.2,0.1111,H,F,A
4,17000,-0.2,0.1049,H,F,A
4.5,17000,-0.2,0.1016,H,F,A
5,17000,-0.2,0.1005,H,F,A
2.5,18000,-0.2,0.1533,H,F,A
3,18000,-0.2,0.123,H,F,A
3.5,18000,-0.2,0.1098,H,F,A
4,18000,-0.2,0.1026,H,F,A
4.5,18000,-0.2,0.0991,H,F,A
5,18000,-0.2,0.0976,H,F,A
2.5,19000,-0.2,0.1603,H,F,A
3,19000,-0.2,0.1245,H,F,A
3.5,19000,-0.2,0.1088,H,F,A
4,19000,-0.2,0.1011,H,F,A
4.5,19000,-0.2,0.0974,H,F,A
5,19000,-0.2,0.0953,H,F,A
3,20000,-0.2,0.1264,H,F,A
3.5,20000,-0.2,0.1089,H,F,A
4,20000,-0.2,0.0999,H,F,A
4.5,20000,-0.2,0.0956,H,F,A
5,20000,-0.2,0.0935,H,F,A
3,21000,-0.2,0.1289,H,F,A
3.5,21000,-0.2,0.1094,H,F,A
4,21000,-0.2,0.0993,H,F,A
4.5,21000,-0.2,0.0944,H,F,A
5,21000,-0.2,0.0924,H,F,A
3,22000,-0.2,0.1309,H,F,A
3.5,22000,-0.2,0.1101,H,F,A
4,22000,-0.2,0.0995,H,F,A
4.5,22000,-0.2,0.0941,H,F,A
5,22000,-0.2,0.0917,H,F,A
3,23000,-0.2,0.1326,H,F,A
3.5,23000,-0.2,0.111,H,F,A
4,23000,-0.2,0.1002,H,F,A
4.5,23000,-0.2,0.0942,H,F,A
5,23000,-0.2,0.0914,H,F,A
3,24000,-0.2,0.1361,H,F,A
3.5,24000,-0.2,0.1115,H,F,A
4,24000,-0.2,0.1006,H,F,A
4.5,24000,-0.2,0.0948,H,F,A
5,24000,-0.2,0.0919,H,F,A
3,25000,-0.2,0.1416,H,F,A
3.5,25000,-0.2,0.1121,H,F,A
4,25000,-0.2,0.101,H,F,A
4.5,25000,-0.2,0.0956,H,F,A
5,25000,-0.2,0.0927,H,F,A
3,26000,-0.2,0.1488,H,F,A
3.5,26000,-0.2,0.1136,H,F,A
4,26000,-0.2,0.1013,H,F,A
4.5,26000,-0.2,0.0958,H,F,A
5,26000,-0.2,0.0933,H,F,A
3.5,27000,-0.2,0.1158,H,F,A
4,27000,-0.2,0.1017,H,F,A
4.5,27000,-0.2,0.0959,H,F,A
5,27000,-0.2,0.0936,H,F,A
3.5,28000,-0.2,0.1182,H,F,A
4,28000,-0.2,0.1025,H,F,A
4.5,28000,-0.2,0.0959,H,F,A
5,28000,-0.2,0.0935,H,F,A
3.5,29000,-0.2,0.1193,H,F,A
4,29000,-0.2,0.1032,H,F,A
4.5,29000,-0.2,0.096,H,F,A
5,29000,-0.2,0.0931,H,F,A
3.5,30000,-0.2,0.1197,H,F,A
4,30000,-0.2,0.1034,H,F,A
4.5,30000,-0.2,0.0958,H,F,A
5,30000,-0.2,0.0925,H,F,A
3.5,31000,-0.2,0.1202,H,F,A
4,31000,-0.2,0.1024,H,F,A
4.5,31000,-0.2,0.0948,H,F,A
5,31000,-0.2,0.0914,H,F,A
4,32000,-0.2,0.1009,H,F,A
4.5,32000,-0.2,0.0931,H,F,A
5,32000,-0.2,0.0896,H,F,A
4,33000,-0.2,0.0994,H,F,A
4.5,33000,-0.2,0.091,H,F,A
5,33000,-0.2,0.0872,H,F,A
4,34000,-0.2,0.0978,H,F,A
4.5,34000,-0.2,0.0885,H,F,A
5,34000,-0.2,0.0847,H,F,A
4,35000,-0.2,0.0955,H,F,A
4.5,35000,-0.2,0.0866,H,F,A
5,35000,-0.2,0.0819,H,F,A
4.5,37500,-0.2,0.0796,H,F,A
5,37500,-0.2,0.075,H,F,A
4.5,40000,-0.2,0.0743,H,F,A
5,40000,-0.2,0.0683,H,F,A
5,42500,-0.2,0.0647,H,F,A
5,45000,-0.2,0.0637,H,F,A
5,47500,-0.2,0.0628,H,F,A
5,50000,-0.2,0.0621,H,F,A
0,3500,-0.1,0.4103,H,F,A
0.5,3500,-0.1,0.4057,H,F,A
1,3500,-0.1,0.4,H,F,A
1.5,3500,-0.1,0.3945,H,F,A
2,3500,-0.1,0.3885,H,F,A
2.5,3500,-0.1,0.3814,H,F,A
3,3500,-0.1,0.368,H,F,A
3.5,3500,-0.1,0.3055,H,F,A
4,3500,-0.1,0.2171,H,F,A
4.5,3500,-0.1,0.1781,H,F,A
5,3500,-0.1,0.1657,H,F,A
0,3750,-0.1,0.391,H,F,A
0.5,3750,-0.1,0.387,H,F,A
1,3750,-0.1,0.3826,H,F,A
1.5,3750,-0.1,0.3778,H,F,A
2,3750,-0.1,0.373,H,F,A
2.5,3750,-0.1,0.368,H,F,A
3,3750,-0.1,0.3623,H,F,A
3.5,3750,-0.1,0.3508,H,F,A
4,3750,-0.1,0.3045,H,F,A
4.5,3750,-0.1,0.2276,H,F,A
5,3750,-0.1,0.1829,H,F,A
0,4000,-0.1,0.3672,H,F,A
0.5,4000,-0.1,0.3641,H,F,A
1,4000,-0.1,0.3603,H,F,A
1.5,4000,-0.1,0.3567,H,F,A
2,4000,-0.1,0.3536,H,F,A
2.5,4000,-0.1,0.3502,H,F,A
3,4000,-0.1,0.3472,H,F,A
3.5,4000,-0.1,0.3428,H,F,A
4,4000,-0.1,0.3337,H,F,A
4.5,4000,-0.1,0.3,H,F,A
5,4000,-0.1,0.2375,H,F,A
0,4250,-0.1,0.3417,H,F,A
0.5,4250,-0.1,0.3392,H,F,A
1,4250,-0.1,0.3365,H,F,A
1.5,4250,-0.1,0.3341,H,F,A
2,4250,-0.1,0.3321,H,F,A
2.5,4250,-0.1,0.33,H,F,A
3,4250,-0.1,0.3287,H,F,A
3.5,4250,-0.1,0.3269,H,F,A
4,4250,-0.1,0.324,H,F,A
4.5,4250,-0.1,0.3166,H,F,A
5,4250,-0.1,0.2927,H,F,A
0,4500,-0.1,0.3149,H,F,A
0.5,4500,-0.1,0.3138,H,F,A
1,4500,-0.1,0.3125,H,F,A
1.5,4500,-0.1,0.3114,H,F,A
2,4500,-0.1,0.3101,H,F,A
2.5,4500,-0.1,0.3099,H,F,A
3,4500,-0.1,0.3095,H,F,A
3.5,4500,-0.1,0.3092,H,F,A
4,4500,-0.1,0.3081,H,F,A
4.5,4500,-0.1,0.306,H,F,A
5,4500,-0.1,0.3001,H,F,A
0,4750,-0.1,0.2877,H,F,A
0.5,4750,-0.1,0.2876,H,F,A
1,4750,-0.1,0.2885,H,F,A
1.5,4750,-0.1,0.2889,H,F,A
2,4750,-0.1,0.2891,H,F,A
2.5,4750,-0.1,0.2897,H,F,A
3,4750,-0.1,0.2901,H,F,A
3.5,4750,-0.1,0.2912,H,F,A
4,4750,-0.1,0.2915,H,F,A
4.5,4750,-0.1,0.2912,H,F,A
5,4750,-0.1,0.289,H,F,A
0,5000,-0.1,0.2637,H,F,A
0.5,5000,-0.1,0.2646,H,F,A
1,5000,-0.1,0.2661,H,F,A
1.5,5000,-0.1,0.2678,H,F,A
2,5000,-0.1,0.2689,H,F,A
2.5,5000,-0.1,0.2703,H,F,A
3,5000,-0.1,0.2716,H,F,A
3.5,5000,-0.1,0.2733,H,F,A
4,5000,-0.1,0.275,H,F,A
4.5,5000,-0.1,0.2756,H,F,A
5,5000,-0.1,0.2749,H,F,A
0,5250,-0.1,0.2444,H,F,A
0.5,5250,-0.1,0.2442,H,F,A
1,5250,-0.1,0.2461,H,F,A
1.5,5250,-0.1,0.2482,H,F,A
2,5250,-0.1,0.2503,H,F,A
2.5,5250,-0.1,0.2523,H,F,A
3,5250,-0.1,0.2539,H,F,A
3.5,5250,-0.1,0.2564,H,F,A
4,5250,-0.1,0.2588,H,F,A
4.5,5250,-0.1,0.2605,H,F,A
5,5250,-0.1,0.2607,H,F,A
0,5500,-0.1,0.2389,H,F,A
0.5,5500,-0.1,0.2273,H,F,A
1,5500,-0.1,0.2287,H,F,A
1.5,5500,-0.1,0.2308,H,F,A
2,5500,-0.1,0.2331,H,F,A
2.5,5500,-0.1,0.2353,H,F,A
3,5500,-0.1,0.2375,H,F,A
3.5,5500,-0.1,0.2404,H,F,A
4,5500,-0.1,0.2433,H,F,A
4.5,5500,-0.1,0.2459,H,F,A
5,5500,-0.1,0.2468,H,F,A
0,5750,-0.1,0.2484,H,F,A
0.5,5750,-0.1,0.2298,H,F,A
1,5750,-0.1,0.2115,H,F,A
1.5,5750,-0.1,0.2142,H,F,A
2,5750,-0.1,0.2168,H,F,A
2.5,5750,-0.1,0.2193,H,F,A
3,5750,-0.1,0.2222,H,F,A
3.5,5750,-0.1,0.2254,H,F,A
4,5750,-0.1,0.2286,H,F,A
4.5,5750,-0.1,0.2321,H,F,A
5,5750,-0.1,0.2338,H,F,A
0,6000,-0.1,0.2481,H,F,A
0.5,6000,-0.1,0.2336,H,F,A
1,6000,-0.1,0.2205,H,F,A
1.5,6000,-0.1,0.1981,H,F,A
2,6000,-0.1,0.2011,H,F,A
2.5,6000,-0.1,0.2047,H,F,A
3,6000,-0.1,0.2079,H,F,A
3.5,6000,-0.1,0.2112,H,F,A
4,6000,-0.1,0.2152,H,F,A
4.5,6000,-0.1,0.2192,H,F,A
5,6000,-0.1,0.2216,H,F,A
0.5,6250,-0.1,0.2319,H,F,A
1,6250,-0.1,0.2202,H,F,A
1.5,6250,-0.1,0.206,H,F,A
2,6250,-0.1,0.1869,H,F,A
2.5,6250,-0.1,0.1905,H,F,A
3,6250,-0.1,0.1943,H,F,A
3.5,6250,-0.1,0.1983,H,F,A
4,6250,-0.1,0.2029,H,F,A
4.5,6250,-0.1,0.2073,H,F,A
5,6250,-0.1,0.2104,H,F,A
0.5,6500,-0.1,0.2333,H,F,A
1,6500,-0.1,0.2189,H,F,A
1.5,6500,-0.1,0.2077,H,F,A
2,6500,-0.1,0.1912,H,F,A
2.5,6500,-0.1,0.1777,H,F,A
3,6500,-0.1,0.1818,H,F,A
3.5,6500,-0.1,0.1865,H,F,A
4,6500,-0.1,0.192,H,F,A
4.5,6500,-0.1,0.1966,H,F,A
5,6500,-0.1,0.2005,H,F,A
0.5,6750,-0.1,0.2342,H,F,A
1,6750,-0.1,0.2191,H,F,A
1.5,6750,-0.1,0.2078,H,F,A
2,6750,-0.1,0.1961,H,F,A
2.5,6750,-0.1,0.1791,H,F,A
3,6750,-0.1,0.1717,H,F,A
3.5,6750,-0.1,0.1763,H,F,A
4,6750,-0.1,0.1815,H,F,A
4.5,6750,-0.1,0.1866,H,F,A
5,6750,-0.1,0.1915,H,F,A
