logg,Teff,Z,xi,u,Filt,Met,Mod
 4.00, 13000,-0.1, 2.0, 0.1263,K ,L,A
 4.50, 13000,-0.1, 2.0, 0.1242,K ,L,A
 5.00, 13000,-0.1, 2.0, 0.1231,K ,L,A
 2.00, 14000,-0.1, 2.0, 0.1963,K ,L,A
 2.50, 14000,-0.1, 2.0, 0.1554,K ,L,A
 3.00, 14000,-0.1, 2.0, 0.1356,K ,L,A
 3.50, 14000,-0.1, 2.0, 0.1252,K ,L,A
 4.00, 14000,-0.1, 2.0, 0.1201,K ,L,A
 4.50, 14000,-0.1, 2.0, 0.1176,K ,L,A
 5.00, 14000,-0.1, 2.0, 0.1167,K ,L,A
 2.50, 15000,-0.1, 2.0, 0.1560,K ,L,A
 3.00, 15000,-0.1, 2.0, 0.1332,K ,L,A
 3.50, 15000,-0.1, 2.0, 0.1212,K ,L,A
 4.00, 15000,-0.1, 2.0, 0.1151,K ,L,A
 4.50, 15000,-0.1, 2.0, 0.1123,K ,L,A
 5.00, 15000,-0.1, 2.0, 0.1114,K ,L,A
 2.50, 16000,-0.1, 2.0, 0.1584,K ,L,A
 3.00, 16000,-0.1, 2.0, 0.1321,K ,L,A
 3.50, 16000,-0.1, 2.0, 0.1186,K ,L,A
 4.00, 16000,-0.1, 2.0, 0.1116,K ,L,A
 4.50, 16000,-0.1, 2.0, 0.1082,K ,L,A
 5.00, 16000,-0.1, 2.0, 0.1070,K ,L,A
 2.50, 17000,-0.1, 2.0, 0.1629,K ,L,A
 3.00, 17000,-0.1, 2.0, 0.1322,K ,L,A
 3.50, 17000,-0.1, 2.0, 0.1170,K ,L,A
 4.00, 17000,-0.1, 2.0, 0.1091,K ,L,A
 4.50, 17000,-0.1, 2.0, 0.1051,K ,L,A
 5.00, 17000,-0.1, 2.0, 0.1035,K ,L,A
 2.50, 18000,-0.1, 2.0, 0.1700,K ,L,A
 3.00, 18000,-0.1, 2.0, 0.1333,K ,L,A
 3.50, 18000,-0.1, 2.0, 0.1162,K ,L,A
 4.00, 18000,-0.1, 2.0, 0.1073,K ,L,A
 4.50, 18000,-0.1, 2.0, 0.1028,K ,L,A
 5.00, 18000,-0.1, 2.0, 0.1008,K ,L,A
 2.50, 19000,-0.1, 2.0, 0.1803,K ,L,A
 3.00, 19000,-0.1, 2.0, 0.1360,K ,L,A
 3.50, 19000,-0.1, 2.0, 0.1162,K ,L,A
 4.00, 19000,-0.1, 2.0, 0.1062,K ,L,A
 4.50, 19000,-0.1, 2.0, 0.1011,K ,L,A
 5.00, 19000,-0.1, 2.0, 0.0987,K ,L,A
 3.00, 20000,-0.1, 2.0, 0.1402,K ,L,A
 3.50, 20000,-0.1, 2.0, 0.1173,K ,L,A
 4.00, 20000,-0.1, 2.0, 0.1059,K ,L,A
 4.50, 20000,-0.1, 2.0, 0.1001,K ,L,A
 5.00, 20000,-0.1, 2.0, 0.0974,K ,L,A
 3.00, 21000,-0.1, 2.0, 0.1455,K ,L,A
 3.50, 21000,-0.1, 2.0, 0.1197,K ,L,A
 4.00, 21000,-0.1, 2.0, 0.1066,K ,L,A
 4.50, 21000,-0.1, 2.0, 0.0999,K ,L,A
 5.00, 21000,-0.1, 2.0, 0.0968,K ,L,A
 3.00, 22000,-0.1, 2.0, 0.1506,K ,L,A
 3.50, 22000,-0.1, 2.0, 0.1229,K ,L,A
 4.00, 22000,-0.1, 2.0, 0.1085,K ,L,A
 4.50, 22000,-0.1, 2.0, 0.1009,K ,L,A
 5.00, 22000,-0.1, 2.0, 0.0972,K ,L,A
 3.00, 23000,-0.1, 2.0, 0.1548,K ,L,A
 3.50, 23000,-0.1, 2.0, 0.1260,K ,L,A
 4.00, 23000,-0.1, 2.0, 0.1109,K ,L,A
 4.50, 23000,-0.1, 2.0, 0.1026,K ,L,A
 5.00, 23000,-0.1, 2.0, 0.0984,K ,L,A
 3.00, 24000,-0.1, 2.0, 0.1596,K ,L,A
 3.50, 24000,-0.1, 2.0, 0.1282,K ,L,A
 4.00, 24000,-0.1, 2.0, 0.1132,K ,L,A
 4.50, 24000,-0.1, 2.0, 0.1047,K ,L,A
 5.00, 24000,-0.1, 2.0, 0.1001,K ,L,A
 3.00, 25000,-0.1, 2.0, 0.1659,K ,L,A
 3.50, 25000,-0.1, 2.0, 0.1301,K ,L,A
 4.00, 25000,-0.1, 2.0, 0.1148,K ,L,A
 4.50, 25000,-0.1, 2.0, 0.1066,K ,L,A
 5.00, 25000,-0.1, 2.0, 0.1020,K ,L,A
 3.00, 26000,-0.1, 2.0, 0.1735,K ,L,A
 3.50, 26000,-0.1, 2.0, 0.1319,K ,L,A
 4.00, 26000,-0.1, 2.0, 0.1158,K ,L,A
 4.50, 26000,-0.1, 2.0, 0.1079,K ,L,A
 5.00, 26000,-0.1, 2.0, 0.1035,K ,L,A
 3.50, 27000,-0.1, 2.0, 0.1341,K ,L,A
 4.00, 27000,-0.1, 2.0, 0.1165,K ,L,A
 4.50, 27000,-0.1, 2.0, 0.1082,K ,L,A
 5.00, 27000,-0.1, 2.0, 0.1042,K ,L,A
 3.50, 28000,-0.1, 2.0, 0.1363,K ,L,A
 4.00, 28000,-0.1, 2.0, 0.1170,K ,L,A
 4.50, 28000,-0.1, 2.0, 0.1081,K ,L,A
 5.00, 28000,-0.1, 2.0, 0.1040,K ,L,A
 3.50, 29000,-0.1, 2.0, 0.1375,K ,L,A
 4.00, 29000,-0.1, 2.0, 0.1173,K ,L,A
 4.50, 29000,-0.1, 2.0, 0.1077,K ,L,A
 5.00, 29000,-0.1, 2.0, 0.1032,K ,L,A
 3.50, 30000,-0.1, 2.0, 0.1383,K ,L,A
 4.00, 30000,-0.1, 2.0, 0.1168,K ,L,A
 4.50, 30000,-0.1, 2.0, 0.1070,K ,L,A
 5.00, 30000,-0.1, 2.0, 0.1018,K ,L,A
 3.50, 31000,-0.1, 2.0, 0.1403,K ,L,A
 4.00, 31000,-0.1, 2.0, 0.1156,K ,L,A
 4.50, 31000,-0.1, 2.0, 0.1054,K ,L,A
 5.00, 31000,-0.1, 2.0, 0.1001,K ,L,A
 4.00, 32000,-0.1, 2.0, 0.1142,K ,L,A
 4.50, 32000,-0.1, 2.0, 0.1033,K ,L,A
 5.00, 32000,-0.1, 2.0, 0.0978,K ,L,A
 4.00, 33000,-0.1, 2.0, 0.1135,K ,L,A
 4.50, 33000,-0.1, 2.0, 0.1009,K ,L,A
 5.00, 33000,-0.1, 2.0, 0.0948,K ,L,A
 4.00, 34000,-0.1, 2.0, 0.1132,K ,L,A
 4.50, 34000,-0.1, 2.0, 0.0988,K ,L,A
 5.00, 34000,-0.1, 2.0, 0.0920,K ,L,A
 4.00, 35000,-0.1, 2.0, 0.1128,K ,L,A
 4.50, 35000,-0.1, 2.0, 0.0973,K ,L,A
 5.00, 35000,-0.1, 2.0, 0.0896,K ,L,A
 4.50, 37500,-0.1, 2.0, 0.0941,K ,L,A
 5.00, 37500,-0.1, 2.0, 0.0849,K ,L,A
 4.50, 40000,-0.1, 2.0, 0.0913,K ,L,A
 5.00, 40000,-0.1, 2.0, 0.0813,K ,L,A
 5.00, 42500,-0.1, 2.0, 0.0794,K ,L,A
 5.00, 45000,-0.1, 2.0, 0.0790,K ,L,A
 5.00, 47500,-0.1, 2.0, 0.0788,K ,L,A
 5.00, 50000,-0.1, 2.0, 0.0788,K ,L,A
 0.00,  3500, 0.0, 0.0, 0.3938,K ,L,A
 0.50,  3500, 0.0, 0.0, 0.3906,K ,L,A
 1.00,  3500, 0.0, 0.0, 0.3876,K ,L,A
 1.50,  3500, 0.0, 0.0, 0.3853,K ,L,A
 2.00,  3500, 0.0, 0.0, 0.3835,K ,L,A
 2.50,  3500, 0.0, 0.0, 0.3808,K ,L,A
 3.00,  3500, 0.0, 0.0, 0.3705,K ,L,A
 3.50,  3500, 0.0, 0.0, 0.3174,K ,L,A
 4.00,  3500, 0.0, 0.0, 0.2414,K ,L,A
 4.50,  3500, 0.0, 0.0, 0.2031,K ,L,A
 5.00,  3500, 0.0, 0.0, 0.1887,K ,L,A
 0.00,  3750, 0.0, 0.0, 0.3822,K ,L,A
 0.50,  3750, 0.0, 0.0, 0.3803,K ,L,A
 1.00,  3750, 0.0, 0.0, 0.3787,K ,L,A
 1.50,  3750, 0.0, 0.0, 0.3775,K ,L,A
 2.00,  3750, 0.0, 0.0, 0.3764,K ,L,A
 2.50,  3750, 0.0, 0.0, 0.3750,K ,L,A
 3.00,  3750, 0.0, 0.0, 0.3727,K ,L,A
 3.50,  3750, 0.0, 0.0, 0.3616,K ,L,A
 4.00,  3750, 0.0, 0.0, 0.3155,K ,L,A
 4.50,  3750, 0.0, 0.0, 0.2487,K ,L,A
 5.00,  3750, 0.0, 0.0, 0.2080,K ,L,A
 0.00,  4000, 0.0, 0.0, 0.3662,K ,L,A
 0.50,  4000, 0.0, 0.0, 0.3648,K ,L,A
 1.00,  4000, 0.0, 0.0, 0.3640,K ,L,A
 1.50,  4000, 0.0, 0.0, 0.3640,K ,L,A
 2.00,  4000, 0.0, 0.0, 0.3642,K ,L,A
 2.50,  4000, 0.0, 0.0, 0.3641,K ,L,A
 3.00,  4000, 0.0, 0.0, 0.3641,K ,L,A
 3.50,  4000, 0.0, 0.0, 0.3626,K ,L,A
 4.00,  4000, 0.0, 0.0, 0.3512,K ,L,A
 4.50,  4000, 0.0, 0.0, 0.3116,K ,L,A
 5.00,  4000, 0.0, 0.0, 0.2548,K ,L,A
 0.00,  4250, 0.0, 0.0, 0.3481,K ,L,A
 0.50,  4250, 0.0, 0.0, 0.3469,K ,L,A
 1.00,  4250, 0.0, 0.0, 0.3462,K ,L,A
 1.50,  4250, 0.0, 0.0, 0.3467,K ,L,A
 2.00,  4250, 0.0, 0.0, 0.3475,K ,L,A
 2.50,  4250, 0.0, 0.0, 0.3487,K ,L,A
 3.00,  4250, 0.0, 0.0, 0.3500,K ,L,A
 3.50,  4250, 0.0, 0.0, 0.3508,K ,L,A
 4.00,  4250, 0.0, 0.0, 0.3498,K ,L,A
 4.50,  4250, 0.0, 0.0, 0.3399,K ,L,A
 5.00,  4250, 0.0, 0.0, 0.3075,K ,L,A
 0.00,  4500, 0.0, 0.0, 0.3291,K ,L,A
 0.50,  4500, 0.0, 0.0, 0.3286,K ,L,A
 1.00,  4500, 0.0, 0.0, 0.3277,K ,L,A
 1.50,  4500, 0.0, 0.0, 0.3292,K ,L,A
 2.00,  4500, 0.0, 0.0, 0.3298,K ,L,A
 2.50,  4500, 0.0, 0.0, 0.3320,K ,L,A
 3.00,  4500, 0.0, 0.0, 0.3338,K ,L,A
 3.50,  4500, 0.0, 0.0, 0.3356,K ,L,A
 4.00,  4500, 0.0, 0.0, 0.3363,K ,L,A
 4.50,  4500, 0.0, 0.0, 0.3361,K ,L,A
 5.00,  4500, 0.0, 0.0, 0.3282,K ,L,A
 0.00,  4750, 0.0, 0.0, 0.3103,K ,L,A
 0.50,  4750, 0.0, 0.0, 0.3101,K ,L,A
 1.00,  4750, 0.0, 0.0, 0.3101,K ,L,A
 1.50,  4750, 0.0, 0.0, 0.3113,K ,L,A
 2.00,  4750, 0.0, 0.0, 0.3124,K ,L,A
 2.50,  4750, 0.0, 0.0, 0.3147,K ,L,A
 3.00,  4750, 0.0, 0.0, 0.3169,K ,L,A
 3.50,  4750, 0.0, 0.0, 0.3196,K ,L,A
 4.00,  4750, 0.0, 0.0, 0.3211,K ,L,A
 4.50,  4750, 0.0, 0.0, 0.3225,K ,L,A
 5.00,  4750, 0.0, 0.0, 0.3223,K ,L,A
 0.00,  5000, 0.0, 0.0, 0.2921,K ,L,A
 0.50,  5000, 0.0, 0.0, 0.2914,K ,L,A
 1.00,  5000, 0.0, 0.0, 0.2922,K ,L,A
 1.50,  5000, 0.0, 0.0, 0.2932,K ,L,A
 2.00,  5000, 0.0, 0.0, 0.2945,K ,L,A
 2.50,  5000, 0.0, 0.0, 0.2978,K ,L,A
 3.00,  5000, 0.0, 0.0, 0.3005,K ,L,A
 3.50,  5000, 0.0, 0.0, 0.3035,K ,L,A
 4.00,  5000, 0.0, 0.0, 0.3062,K ,L,A
 4.50,  5000, 0.0, 0.0, 0.3085,K ,L,A
 5.00,  5000, 0.0, 0.0, 0.3091,K ,L,A
 0.00,  5250, 0.0, 0.0, 0.2729,K ,L,A
 0.50,  5250, 0.0, 0.0, 0.2710,K ,L,A
 1.00,  5250, 0.0, 0.0, 0.2723,K ,L,A
 1.50,  5250, 0.0, 0.0, 0.2764,K ,L,A
 2.00,  5250, 0.0, 0.0, 0.2786,K ,L,A
 2.50,  5250, 0.0, 0.0, 0.2813,K ,L,A
 3.00,  5250, 0.0, 0.0, 0.2844,K ,L,A
 3.50,  5250, 0.0, 0.0, 0.2881,K ,L,A
 4.00,  5250, 0.0, 0.0, 0.2918,K ,L,A
 4.50,  5250, 0.0, 0.0, 0.2942,K ,L,A
 5.00,  5250, 0.0, 0.0, 0.2955,K ,L,A
 0.00,  5500, 0.0, 0.0, 0.2579,K ,L,A
 0.50,  5500, 0.0, 0.0, 0.2530,K ,L,A
 1.00,  5500, 0.0, 0.0, 0.2536,K ,L,A
 1.50,  5500, 0.0, 0.0, 0.2583,K ,L,A
 2.00,  5500, 0.0, 0.0, 0.2601,K ,L,A
 2.50,  5500, 0.0, 0.0, 0.2650,K ,L,A
 3.00,  5500, 0.0, 0.0, 0.2684,K ,L,A
 3.50,  5500, 0.0, 0.0, 0.2731,K ,L,A
 4.00,  5500, 0.0, 0.0, 0.2772,K ,L,A
 4.50,  5500, 0.0, 0.0, 0.2798,K ,L,A
 5.00,  5500, 0.0, 0.0, 0.2814,K ,L,A
 0.00,  5750, 0.0, 0.0, 0.2636,K ,L,A
 0.50,  5750, 0.0, 0.0, 0.2434,K ,L,A
 1.00,  5750, 0.0, 0.0, 0.2355,K ,L,A
 1.50,  5750, 0.0, 0.0, 0.2382,K ,L,A
 2.00,  5750, 0.0, 0.0, 0.2420,K ,L,A
 2.50,  5750, 0.0, 0.0, 0.2479,K ,L,A
 3.00,  5750, 0.0, 0.0, 0.2527,K ,L,A
 3.50,  5750, 0.0, 0.0, 0.2575,K ,L,A
 4.00,  5750, 0.0, 0.0, 0.2617,K ,L,A
 4.50,  5750, 0.0, 0.0, 0.2659,K ,L,A
 5.00,  5750, 0.0, 0.0, 0.2678,K ,L,A
 0.00,  6000, 0.0, 0.0, 0.2653,K ,L,A
 0.50,  6000, 0.0, 0.0, 0.2456,K ,L,A
 1.00,  6000, 0.0, 0.0, 0.2285,K ,L,A
 1.50,  6000, 0.0, 0.0, 0.2227,K ,L,A
 2.00,  6000, 0.0, 0.0, 0.2270,K ,L,A
 2.50,  6000, 0.0, 0.0, 0.2320,K ,L,A
 3.00,  6000, 0.0, 0.0, 0.2372,K ,L,A
 3.50,  6000, 0.0, 0.0, 0.2417,K ,L,A
 4.00,  6000, 0.0, 0.0, 0.2474,K ,L,A
 4.50,  6000, 0.0, 0.0, 0.2518,K ,L,A
 5.00,  6000, 0.0, 0.0, 0.2540,K ,L,A
 0.50,  6250, 0.0, 0.0, 0.2476,K ,L,A
 1.00,  6250, 0.0, 0.0, 0.2330,K ,L,A
 1.50,  6250, 0.0, 0.0, 0.2207,K ,L,A
 2.00,  6250, 0.0, 0.0, 0.2131,K ,L,A
 2.50,  6250, 0.0, 0.0, 0.2176,K ,L,A
 3.00,  6250, 0.0, 0.0, 0.2225,K ,L,A
 3.50,  6250, 0.0, 0.0, 0.2284,K ,L,A
 4.00,  6250, 0.0, 0.0, 0.2341,K ,L,A
 4.50,  6250, 0.0, 0.0, 0.2384,K ,L,A
 5.00,  6250, 0.0, 0.0, 0.2414,K ,L,A
 0.50,  6500, 0.0, 0.0, 0.2491,K ,L,A
 1.00,  6500, 0.0, 0.0, 0.2338,K ,L,A
 1.50,  6500, 0.0, 0.0, 0.2211,K ,L,A
 2.00,  6500, 0.0, 0.0, 0.2078,K ,L,A
 2.50,  6500, 0.0, 0.0, 0.2067,K ,L,A
 3.00,  6500, 0.0, 0.0, 0.2113,K ,L,A
 3.50,  6500, 0.0, 0.0, 0.2171,K ,L,A
 4.00,  6500, 0.0, 0.0, 0.2231,K ,L,A
 4.50,  6500, 0.0, 0.0, 0.2268,K ,L,A
 5.00,  6500, 0.0, 0.0, 0.2304,K ,L,A
 0.50,  6750, 0.0, 0.0, 0.2499,K ,L,A
 1.00,  6750, 0.0, 0.0, 0.2334,K ,L,A
 1.50,  6750, 0.0, 0.0, 0.2233,K ,L,A
 2.00,  6750, 0.0, 0.0, 0.2101,K ,L,A
 2.50,  6750, 0.0, 0.0, 0.2001,K ,L,A
 3.00,  6750, 0.0, 0.0, 0.2035,K ,L,A
 3.50,  6750, 0.0, 0.0, 0.2084,K ,L,A
 4.00,  6750, 0.0, 0.0, 0.2130,K ,L,A
 4.50,  6750, 0.0, 0.0, 0.2167,K ,L,A
 5.00,  6750, 0.0, 0.0, 0.2210,K ,L,A
 0.50,  7000, 0.0, 0.0, 0.2530,K ,L,A
 1.00,  7000, 0.0, 0.0, 0.2314,K ,L,A
 1.50,  7000, 0.0, 0.0, 0.2216,K ,L,A
 2.00,  7000, 0.0, 0.0, 0.2143,K ,L,A
 2.50,  7000, 0.0, 0.0, 0.2021,K ,L,A
 3.00,  7000, 0.0, 0.0, 0.1938,K ,L,A
 3.50,  7000, 0.0, 0.0, 0.2016,K ,L,A
 4.00,  7000, 0.0, 0.0, 0.2048,K ,L,A
 4.50,  7000, 0.0, 0.0, 0.2085,K ,L,A
 5.00,  7000, 0.0, 0.0, 0.2130,K ,L,A
 0.50,  7250, 0.0, 0.0, 0.2573,K ,L,A
 1.00,  7250, 0.0, 0.0, 0.2312,K ,L,A
 1.50,  7250, 0.0, 0.0, 0.2176,K ,L,A
 2.00,  7250, 0.0, 0.0, 0.2121,K ,L,A
 2.50,  7250, 0.0, 0.0, 0.2073,K ,L,A
 3.00,  7250, 0.0, 0.0, 0.1962,K ,L,A
 3.50,  7250, 0.0, 0.0, 0.1900,K ,L,A
 4.00,  7250, 0.0, 0.0, 0.1987,K ,L,A
 4.50,  7250, 0.0, 0.0, 0.2013,K ,L,A
 5.00,  7250, 0.0, 0.0, 0.2058,K ,L,A
 0.50,  7500, 0.0, 0.0, 0.2639,K ,L,A
 1.00,  7500, 0.0, 0.0, 0.2318,K ,L,A
 1.50,  7500, 0.0, 0.0, 0.2151,K ,L,A
 2.00,  7500, 0.0, 0.0, 0.2067,K ,L,A
 2.50,  7500, 0.0, 0.0, 0.2041,K ,L,A
 3.00,  7500, 0.0, 0.0, 0.2016,K ,L,A
 3.50,  7500, 0.0, 0.0, 0.1928,K ,L,A
 4.00,  7500, 0.0, 0.0, 0.1930,K ,L,A
 4.50,  7500, 0.0, 0.0, 0.1959,K ,L,A
 5.00,  7500, 0.0, 0.0, 0.1992,K ,L,A
 1.00,  7750, 0.0, 0.0, 0.2329,K ,L,A
 1.50,  7750, 0.0, 0.0, 0.2129,K ,L,A
 2.00,  7750, 0.0, 0.0, 0.2026,K ,L,A
 2.50,  7750, 0.0, 0.0, 0.1978,K ,L,A
 3.00,  7750, 0.0, 0.0, 0.1971,K ,L,A
 3.50,  7750, 0.0, 0.0, 0.1962,K ,L,A
 4.00,  7750, 0.0, 0.0, 0.1906,K ,L,A
 4.50,  7750, 0.0, 0.0, 0.1923,K ,L,A
 5.00,  7750, 0.0, 0.0, 0.1942,K ,L,A
 1.00,  8000, 0.0, 0.0, 0.2361,K ,L,A
 1.50,  8000, 0.0, 0.0, 0.2111,K ,L,A
 2.00,  8000, 0.0, 0.0, 0.1984,K ,L,A
 2.50,  8000, 0.0, 0.0, 0.1923,K ,L,A
 3.00,  8000, 0.0, 0.0, 0.1899,K ,L,A
 3.50,  8000, 0.0, 0.0, 0.1909,K ,L,A
 4.00,  8000, 0.0, 0.0, 0.1914,K ,L,A
 4.50,  8000, 0.0, 0.0, 0.1890,K ,L,A
 5.00,  8000, 0.0, 0.0, 0.1893,K ,L,A
 1.00,  8250, 0.0, 0.0, 0.2441,K ,L,A
 1.50,  8250, 0.0, 0.0, 0.2103,K ,L,A
 2.00,  8250, 0.0, 0.0, 0.1947,K ,L,A
 2.50,  8250, 0.0, 0.0, 0.1867,K ,L,A
 3.00,  8250, 0.0, 0.0, 0.1833,K ,L,A
 3.50,  8250, 0.0, 0.0, 0.1828,K ,L,A
 4.00,  8250, 0.0, 0.0, 0.1855,K ,L,A
 4.50,  8250, 0.0, 0.0, 0.1879,K ,L,A
 5.00,  8250, 0.0, 0.0, 0.1862,K ,L,A
 1.50,  8500, 0.0, 0.0, 0.2118,K ,L,A
 2.00,  8500, 0.0, 0.0, 0.1921,K ,L,A
 2.50,  8500, 0.0, 0.0, 0.1821,K ,L,A
 3.00,  8500, 0.0, 0.0, 0.1772,K ,L,A
 3.50,  8500, 0.0, 0.0, 0.1755,K ,L,A
 4.00,  8500, 0.0, 0.0, 0.1763,K ,L,A
 4.50,  8500, 0.0, 0.0, 0.1810,K ,L,A
 5.00,  8500, 0.0, 0.0, 0.1841,K ,L,A
 1.50,  8750, 0.0, 0.0, 0.2154,K ,L,A
 2.00,  8750, 0.0, 0.0, 0.1914,K ,L,A
 2.50,  8750, 0.0, 0.0, 0.1790,K ,L,A
 3.00,  8750, 0.0, 0.0, 0.1726,K ,L,A
 3.50,  8750, 0.0, 0.0, 0.1696,K ,L,A
 4.00,  8750, 0.0, 0.0, 0.1690,K ,L,A
 4.50,  8750, 0.0, 0.0, 0.1707,K ,L,A
 5.00,  8750, 0.0, 0.0, 0.1778,K ,L,A
 1.50,  9000, 0.0, 0.0, 0.2197,K ,L,A
 2.00,  9000, 0.0, 0.0, 0.1918,K ,L,A
 2.50,  9000, 0.0, 0.0, 0.1772,K ,L,A
 3.00,  9000, 0.0, 0.0, 0.1692,K ,L,A
 3.50,  9000, 0.0, 0.0, 0.1652,K ,L,A
 4.00,  9000, 0.0, 0.0, 0.1635,K ,L,A
 4.50,  9000, 0.0, 0.0, 0.1637,K ,L,A
 5.00,  9000, 0.0, 0.0, 0.1653,K ,L,A
 2.00,  9250, 0.0, 0.0, 0.1925,K ,L,A
 2.50,  9250, 0.0, 0.0, 0.1762,K ,L,A
 3.00,  9250, 0.0, 0.0, 0.1672,K ,L,A
 3.50,  9250, 0.0, 0.0, 0.1621,K ,L,A
 4.00,  9250, 0.0, 0.0, 0.1595,K ,L,A
 4.50,  9250, 0.0, 0.0, 0.1587,K ,L,A
 5.00,  9250, 0.0, 0.0, 0.1592,K ,L,A
 2.00,  9500, 0.0, 0.0, 0.1934,K ,L,A
 2.50,  9500, 0.0, 0.0, 0.1753,K ,L,A
 3.00,  9500, 0.0, 0.0, 0.1654,K ,L,A
 3.50,  9500, 0.0, 0.0, 0.1598,K ,L,A
 4.00,  9500, 0.0, 0.0, 0.1566,K ,L,A
 4.50,  9500, 0.0, 0.0, 0.1549,K ,L,A
 5.00,  9500, 0.0, 0.0, 0.1546,K ,L,A
 2.00,  9750, 0.0, 0.0, 0.1940,K ,L,A
 2.50,  9750, 0.0, 0.0, 0.1746,K ,L,A
 3.00,  9750, 0.0, 0.0, 0.1639,K ,L,A
 3.50,  9750, 0.0, 0.0, 0.1577,K ,L,A
 4.00,  9750, 0.0, 0.0, 0.1541,K ,L,A
 4.50,  9750, 0.0, 0.0, 0.1521,K ,L,A
 5.00,  9750, 0.0, 0.0, 0.1511,K ,L,A
 2.00, 10000, 0.0, 0.0, 0.1940,K ,L,A
 2.50, 10000, 0.0, 0.0, 0.1738,K ,L,A
 3.00, 10000, 0.0, 0.0, 0.1623,K ,L,A
 3.50, 10000, 0.0, 0.0, 0.1558,K ,L,A
 4.00, 10000, 0.0, 0.0, 0.1520,K ,L,A
 4.50, 10000, 0.0, 0.0, 0.1497,K ,L,A
 5.00, 10000, 0.0, 0.0, 0.1486,K ,L,A
 2.00, 10250, 0.0, 0.0, 0.1937,K ,L,A
 2.50, 10250, 0.0, 0.0, 0.1729,K ,L,A
 3.00, 10250, 0.0, 0.0, 0.1610,K ,L,A
 3.50, 10250, 0.0, 0.0, 0.1540,K ,L,A
 4.00, 10250, 0.0, 0.0, 0.1501,K ,L,A
 4.50, 10250, 0.0, 0.0, 0.1479,K ,L,A
 5.00, 10250, 0.0, 0.0, 0.1463,K ,L,A
 2.00, 10500, 0.0, 0.0, 0.1928,K ,L,A
 2.50, 10500, 0.0, 0.0, 0.1715,K ,L,A
 3.00, 10500, 0.0, 0.0, 0.1593,K ,L,A
 3.50, 10500, 0.0, 0.0, 0.1522,K ,L,A
 4.00, 10500, 0.0, 0.0, 0.1479,K ,L,A
 4.50, 10500, 0.0, 0.0, 0.1456,K ,L,A
 5.00, 10500, 0.0, 0.0, 0.1442,K ,L,A
 2.00, 10750, 0.0, 0.0, 0.1919,K ,L,A
 2.50, 10750, 0.0, 0.0, 0.1699,K ,L,A
 3.00, 10750, 0.0, 0.0, 0.1576,K ,L,A
 3.50, 10750, 0.0, 0.0, 0.1504,K ,L,A
 4.00, 10750, 0.0, 0.0, 0.1462,K ,L,A
 4.50, 10750, 0.0, 0.0, 0.1437,K ,L,A
 5.00, 10750, 0.0, 0.0, 0.1423,K ,L,A
 2.00, 11000, 0.0, 0.0, 0.1909,K ,L,A
 2.50, 11000, 0.0, 0.0, 0.1680,K ,L,A
 3.00, 11000, 0.0, 0.0, 0.1556,K ,L,A
 3.50, 11000, 0.0, 0.0, 0.1484,K ,L,A
 4.00, 11000, 0.0, 0.0, 0.1442,K ,L,A
 4.50, 11000, 0.0, 0.0, 0.1417,K ,L,A
 5.00, 11000, 0.0, 0.0, 0.1402,K ,L,A
 2.00, 11250, 0.0, 0.0, 0.1901,K ,L,A
 2.50, 11250, 0.0, 0.0, 0.1663,K ,L,A
 3.00, 11250, 0.0, 0.0, 0.1536,K ,L,A
 3.50, 11250, 0.0, 0.0, 0.1464,K ,L,A
 4.00, 11250, 0.0, 0.0, 0.1422,K ,L,A
 4.50, 11250, 0.0, 0.0, 0.1398,K ,L,A
 5.00, 11250, 0.0, 0.0, 0.1384,K ,L,A
 2.00, 11500, 0.0, 0.0, 0.1894,K ,L,A
 2.50, 11500, 0.0, 0.0, 0.1643,K ,L,A
 3.00, 11500, 0.0, 0.0, 0.1513,K ,L,A
 3.50, 11500, 0.0, 0.0, 0.1441,K ,L,A
 4.00, 11500, 0.0, 0.0, 0.1400,K ,L,A
 4.50, 11500, 0.0, 0.0, 0.1377,K ,L,A
 5.00, 11500, 0.0, 0.0, 0.1364,K ,L,A
 2.00, 11750, 0.0, 0.0, 0.1890,K ,L,A
 2.50, 11750, 0.0, 0.0, 0.1627,K ,L,A
 3.00, 11750, 0.0, 0.0, 0.1493,K ,L,A
 3.50, 11750, 0.0, 0.0, 0.1420,K ,L,A
 4.00, 11750, 0.0, 0.0, 0.1380,K ,L,A
 4.50, 11750, 0.0, 0.0, 0.1357,K ,L,A
 5.00, 11750, 0.0, 0.0, 0.1344,K ,L,A
 2.00, 12000, 0.0, 0.0, 0.1890,K ,L,A
 2.50, 12000, 0.0, 0.0, 0.1612,K ,L,A
 3.00, 12000, 0.0, 0.0, 0.1471,K ,L,A
 3.50, 12000, 0.0, 0.0, 0.1397,K ,L,A
 4.00, 12000, 0.0, 0.0, 0.1358,K ,L,A
 4.50, 12000, 0.0, 0.0, 0.1335,K ,L,A
 5.00, 12000, 0.0, 0.0, 0.1323,K ,L,A
 2.00, 12250, 0.0, 0.0, 0.1891,K ,L,A
 2.50, 12250, 0.0, 0.0, 0.1599,K ,L,A
 3.00, 12250, 0.0, 0.0, 0.1452,K ,L,A
 3.50, 12250, 0.0, 0.0, 0.1376,K ,L,A
 4.00, 12250, 0.0, 0.0, 0.1337,K ,L,A
