logg,Teff,Z,u,Filt,Met,Mod
2.5,4000,-0.2,0.4622,J,F,A
3,4000,-0.2,0.46,J,F,A
3.5,4000,-0.2,0.4548,J,F,A
4,4000,-0.2,0.4192,J,F,A
4.5,4000,-0.2,0.3417,J,F,A
5,4000,-0.2,0.274,J,F,A
0,4250,-0.2,0.429,J,F,A
0.5,4250,-0.2,0.4334,J,F,A
1,4250,-0.2,0.4358,J,F,A
1.5,4250,-0.2,0.4372,J,F,A
2,4250,-0.2,0.4387,J,F,A
2.5,4250,-0.2,0.4399,J,F,A
3,4250,-0.2,0.4405,J,F,A
3.5,4250,-0.2,0.4402,J,F,A
4,4250,-0.2,0.4374,J,F,A
4.5,4250,-0.2,0.4119,J,F,A
5,4250,-0.2,0.3497,J,F,A
0,4500,-0.2,0.3976,J,F,A
0.5,4500,-0.2,0.4014,J,F,A
1,4500,-0.2,0.4034,J,F,A
1.5,4500,-0.2,0.4073,J,F,A
2,4500,-0.2,0.4104,J,F,A
2.5,4500,-0.2,0.413,J,F,A
3,4500,-0.2,0.4151,J,F,A
3.5,4500,-0.2,0.4166,J,F,A
4,4500,-0.2,0.417,J,F,A
4.5,4500,-0.2,0.4156,J,F,A
5,4500,-0.2,0.3985,J,F,A
0,4750,-0.2,0.368,J,F,A
0.5,4750,-0.2,0.3712,J,F,A
1,4750,-0.2,0.3746,J,F,A
1.5,4750,-0.2,0.379,J,F,A
2,4750,-0.2,0.3818,J,F,A
2.5,4750,-0.2,0.3851,J,F,A
3,4750,-0.2,0.3885,J,F,A
3.5,4750,-0.2,0.3911,J,F,A
4,4750,-0.2,0.3932,J,F,A
4.5,4750,-0.2,0.3938,J,F,A
5,4750,-0.2,0.3927,J,F,A
0,5000,-0.2,0.3391,J,F,A
0.5,5000,-0.2,0.3438,J,F,A
1,5000,-0.2,0.3501,J,F,A
1.5,5000,-0.2,0.3528,J,F,A
2,5000,-0.2,0.3554,J,F,A
2.5,5000,-0.2,0.3587,J,F,A
3,5000,-0.2,0.3624,J,F,A
3.5,5000,-0.2,0.3658,J,F,A
4,5000,-0.2,0.3685,J,F,A
4.5,5000,-0.2,0.3707,J,F,A
5,5000,-0.2,0.3713,J,F,A
0,5250,-0.2,0.314,J,F,A
0.5,5250,-0.2,0.3199,J,F,A
1,5250,-0.2,0.3246,J,F,A
1.5,5250,-0.2,0.3283,J,F,A
2,5250,-0.2,0.3318,J,F,A
2.5,5250,-0.2,0.334,J,F,A
3,5250,-0.2,0.3372,J,F,A
3.5,5250,-0.2,0.3411,J,F,A
4,5250,-0.2,0.3443,J,F,A
4.5,5250,-0.2,0.3471,J,F,A
5,5250,-0.2,0.3482,J,F,A
0,5500,-0.2,0.336,J,F,A
0.5,5500,-0.2,0.2944,J,F,A
1,5500,-0.2,0.2985,J,F,A
1.5,5500,-0.2,0.303,J,F,A
2,5500,-0.2,0.3056,J,F,A
2.5,5500,-0.2,0.3097,J,F,A
3,5500,-0.2,0.3146,J,F,A
3.5,5500,-0.2,0.3185,J,F,A
4,5500,-0.2,0.3219,J,F,A
4.5,5500,-0.2,0.3251,J,F,A
5,5500,-0.2,0.3257,J,F,A
0,5750,-0.2,0.3234,J,F,A
0.5,5750,-0.2,0.3256,J,F,A
1,5750,-0.2,0.2785,J,F,A
1.5,5750,-0.2,0.2819,J,F,A
2,5750,-0.2,0.2859,J,F,A
2.5,5750,-0.2,0.2904,J,F,A
3,5750,-0.2,0.294,J,F,A
3.5,5750,-0.2,0.2978,J,F,A
4,5750,-0.2,0.3021,J,F,A
4.5,5750,-0.2,0.305,J,F,A
5,5750,-0.2,0.3063,J,F,A
0,6000,-0.2,0.3138,J,F,A
0.5,6000,-0.2,0.3126,J,F,A
1,6000,-0.2,0.3151,J,F,A
1.5,6000,-0.2,0.2637,J,F,A
2,6000,-0.2,0.269,J,F,A
2.5,6000,-0.2,0.2722,J,F,A
3,6000,-0.2,0.2765,J,F,A
3.5,6000,-0.2,0.28,J,F,A
4,6000,-0.2,0.2841,J,F,A
4.5,6000,-0.2,0.2865,J,F,A
5,6000,-0.2,0.2878,J,F,A
0.5,6250,-0.2,0.3022,J,F,A
1,6250,-0.2,0.3029,J,F,A
1.5,6250,-0.2,0.3051,J,F,A
2,6250,-0.2,0.2517,J,F,A
2.5,6250,-0.2,0.2564,J,F,A
3,6250,-0.2,0.2607,J,F,A
3.5,6250,-0.2,0.2652,J,F,A
4,6250,-0.2,0.2689,J,F,A
4.5,6250,-0.2,0.2711,J,F,A
5,6250,-0.2,0.2729,J,F,A
0.5,6500,-0.2,0.2944,J,F,A
1,6500,-0.2,0.292,J,F,A
1.5,6500,-0.2,0.2937,J,F,A
2,6500,-0.2,0.2966,J,F,A
2.5,6500,-0.2,0.2416,J,F,A
3,6500,-0.2,0.2464,J,F,A
3.5,6500,-0.2,0.2515,J,F,A
4,6500,-0.2,0.2556,J,F,A
4.5,6500,-0.2,0.258,J,F,A
5,6500,-0.2,0.26,J,F,A
0.5,6750,-0.2,0.2904,J,F,A
1,6750,-0.2,0.2827,J,F,A
1.5,6750,-0.2,0.2826,J,F,A
2,6750,-0.2,0.2847,J,F,A
2.5,6750,-0.2,0.2872,J,F,A
3,6750,-0.2,0.2347,J,F,A
3.5,6750,-0.2,0.2383,J,F,A
4,6750,-0.2,0.2431,J,F,A
4.5,6750,-0.2,0.2461,J,F,A
5,6750,-0.2,0.2494,J,F,A
0.5,7000,-0.2,0.2894,J,F,A
1,7000,-0.2,0.2765,J,F,A
1.5,7000,-0.2,0.2723,J,F,A
2,7000,-0.2,0.2736,J,F,A
2.5,7000,-0.2,0.2759,J,F,A
3,7000,-0.2,0.2787,J,F,A
3.5,7000,-0.2,0.2286,J,F,A
4,7000,-0.2,0.2321,J,F,A
4.5,7000,-0.2,0.2355,J,F,A
5,7000,-0.2,0.2395,J,F,A
0.5,7250,-0.2,0.29,J,F,A
1,7250,-0.2,0.2723,J,F,A
1.5,7250,-0.2,0.2643,J,F,A
2,7250,-0.2,0.2621,J,F,A
2.5,7250,-0.2,0.2649,J,F,A
3,7250,-0.2,0.2675,J,F,A
3.5,7250,-0.2,0.2701,J,F,A
4,7250,-0.2,0.2225,J,F,A
4.5,7250,-0.2,0.2256,J,F,A
5,7250,-0.2,0.2302,J,F,A
0.5,7500,-0.2,0.2957,J,F,A
1,7500,-0.2,0.2687,J,F,A
1.5,7500,-0.2,0.2577,J,F,A
2,7500,-0.2,0.2528,J,F,A
2.5,7500,-0.2,0.2523,J,F,A
3,7500,-0.2,0.2559,J,F,A
3.5,7500,-0.2,0.2593,J,F,A
4,7500,-0.2,0.2613,J,F,A
4.5,7500,-0.2,0.2174,J,F,A
5,7500,-0.2,0.2209,J,F,A
1,7750,-0.2,0.2681,J,F,A
1.5,7750,-0.2,0.2523,J,F,A
2,7750,-0.2,0.2454,J,F,A
2.5,7750,-0.2,0.2425,J,F,A
3,7750,-0.2,0.2433,J,F,A
3.5,7750,-0.2,0.2478,J,F,A
4,7750,-0.2,0.2509,J,F,A
4.5,7750,-0.2,0.2127,J,F,A
5,7750,-0.2,0.2135,J,F,A
1,8000,-0.2,0.2717,J,F,A
1.5,8000,-0.2,0.2492,J,F,A
2,8000,-0.2,0.239,J,F,A
2.5,8000,-0.2,0.2344,J,F,A
3,8000,-0.2,0.2331,J,F,A
3.5,8000,-0.2,0.2349,J,F,A
4,8000,-0.2,0.2402,J,F,A
4.5,8000,-0.2,0.2436,J,F,A
5,8000,-0.2,0.2077,J,F,A
1,8250,-0.2,0.2786,J,F,A
1.5,8250,-0.2,0.2486,J,F,A
2,8250,-0.2,0.2348,J,F,A
2.5,8250,-0.2,0.2279,J,F,A
3,8250,-0.2,0.2249,J,F,A
3.5,8250,-0.2,0.2243,J,F,A
4,8250,-0.2,0.2278,J,F,A
4.5,8250,-0.2,0.2335,J,F,A
5,8250,-0.2,0.2362,J,F,A
1,8500,-0.2,0.2886,J,F,A
1.5,8500,-0.2,0.2494,J,F,A
2,8500,-0.2,0.2323,J,F,A
2.5,8500,-0.2,0.2234,J,F,A
3,8500,-0.2,0.2184,J,F,A
3.5,8500,-0.2,0.2165,J,F,A
4,8500,-0.2,0.2169,J,F,A
4.5,8500,-0.2,0.2216,J,F,A
5,8500,-0.2,0.2271,J,F,A
1.5,8750,-0.2,0.2512,J,F,A
2,8750,-0.2,0.2308,J,F,A
2.5,8750,-0.2,0.22,J,F,A
3,8750,-0.2,0.2141,J,F,A
3.5,8750,-0.2,0.2105,J,F,A
4,8750,-0.2,0.2093,J,F,A
4.5,8750,-0.2,0.2105,J,F,A
5,8750,-0.2,0.2168,J,F,A
1.5,9000,-0.2,0.2537,J,F,A
2,9000,-0.2,0.2301,J,F,A
2.5,9000,-0.2,0.2177,J,F,A
3,9000,-0.2,0.2105,J,F,A
3.5,9000,-0.2,0.2063,J,F,A
4,9000,-0.2,0.204,J,F,A
4.5,9000,-0.2,0.2031,J,F,A
5,9000,-0.2,0.2035,J,F,A
2,9250,-0.2,0.2297,J,F,A
2.5,9250,-0.2,0.2158,J,F,A
3,9250,-0.2,0.2078,J,F,A
3.5,9250,-0.2,0.2028,J,F,A
4,9250,-0.2,0.1998,J,F,A
4.5,9250,-0.2,0.198,J,F,A
5,9250,-0.2,0.1973,J,F,A
2,9500,-0.2,0.2289,J,F,A
2.5,9500,-0.2,0.214,J,F,A
3,9500,-0.2,0.205,J,F,A
3.5,9500,-0.2,0.1998,J,F,A
4,9500,-0.2,0.1963,J,F,A
4.5,9500,-0.2,0.1941,J,F,A
5,9500,-0.2,0.1926,J,F,A
2,9750,-0.2,0.2274,J,F,A
2.5,9750,-0.2,0.2124,J,F,A
3,9750,-0.2,0.2031,J,F,A
3.5,9750,-0.2,0.1971,J,F,A
4,9750,-0.2,0.1935,J,F,A
4.5,9750,-0.2,0.1908,J,F,A
5,9750,-0.2,0.1889,J,F,A
2,10000,-0.2,0.2254,J,F,A
2.5,10000,-0.2,0.2103,J,F,A
3,10000,-0.2,0.201,J,F,A
3.5,10000,-0.2,0.1948,J,F,A
4,10000,-0.2,0.1906,J,F,A
4.5,10000,-0.2,0.1879,J,F,A
5,10000,-0.2,0.1857,J,F,A
2,10500,-0.2,0.2207,J,F,A
2.5,10500,-0.2,0.2048,J,F,A
3,10500,-0.2,0.1956,J,F,A
3.5,10500,-0.2,0.1899,J,F,A
4,10500,-0.2,0.1858,J,F,A
4.5,10500,-0.2,0.1828,J,F,A
5,10500,-0.2,0.1802,J,F,A
2.5,11000,-0.2,0.1986,J,F,A
3,11000,-0.2,0.1896,J,F,A
3.5,11000,-0.2,0.1843,J,F,A
4,11000,-0.2,0.1808,J,F,A
4.5,11000,-0.2,0.178,J,F,A
5,11000,-0.2,0.1756,J,F,A
2.5,11500,-0.2,0.1933,J,F,A
3,11500,-0.2,0.1836,J,F,A
3.5,11500,-0.2,0.1784,J,F,A
4,11500,-0.2,0.1753,J,F,A
4.5,11500,-0.2,0.173,J,F,A
5,11500,-0.2,0.1709,J,F,A
2.5,12000,-0.2,0.1889,J,F,A
3,12000,-0.2,0.1781,J,F,A
3.5,12000,-0.2,0.1726,J,F,A
4,12000,-0.2,0.17,J,F,A
4.5,12000,-0.2,0.1681,J,F,A
5,12000,-0.2,0.1664,J,F,A
2.5,12500,-0.2,0.1855,J,F,A
3,12500,-0.2,0.1731,J,F,A
3.5,12500,-0.2,0.1673,J,F,A
4,12500,-0.2,0.1646,J,F,A
4.5,12500,-0.2,0.1633,J,F,A
5,12500,-0.2,0.1619,J,F,A
2.5,13000,-0.2,0.183,J,F,A
3,13000,-0.2,0.1693,J,F,A
3.5,13000,-0.2,0.1628,J,F,A
4,13000,-0.2,0.1598,J,F,A
4.5,13000,-0.2,0.1585,J,F,A
5,13000,-0.2,0.1578,J,F,A
2,14000,-0.2,0.2172,J,F,A
2.5,14000,-0.2,0.1802,J,F,A
3,14000,-0.2,0.1635,J,F,A
3.5,14000,-0.2,0.1549,J,F,A
4,14000,-0.2,0.1513,J,F,A
4.5,14000,-0.2,0.1498,J,F,A
5,14000,-0.2,0.1493,J,F,A
2.5,15000,-0.2,0.1798,J,F,A
3,15000,-0.2,0.1596,J,F,A
3.5,15000,-0.2,0.1496,J,F,A
4,15000,-0.2,0.1448,J,F,A
4.5,15000,-0.2,0.1428,J,F,A
5,15000,-0.2,0.142,J,F,A
2.5,16000,-0.2,0.1809,J,F,A
3,16000,-0.2,0.1575,J,F,A
3.5,16000,-0.2,0.1461,J,F,A
4,16000,-0.2,0.1401,J,F,A
4.5,16000,-0.2,0.1373,J,F,A
5,16000,-0.2,0.1359,J,F,A
2.5,17000,-0.2,0.1841,J,F,A
3,17000,-0.2,0.1563,J,F,A
3.5,17000,-0.2,0.1431,J,F,A
4,17000,-0.2,0.1363,J,F,A
4.5,17000,-0.2,0.1329,J,F,A
5,17000,-0.2,0.1312,J,F,A
2.5,18000,-0.2,0.1896,J,F,A
3,18000,-0.2,0.156,J,F,A
3.5,18000,-0.2,0.1411,J,F,A
4,18000,-0.2,0.1333,J,F,A
4.5,18000,-0.2,0.1292,J,F,A
5,18000,-0.2,0.1273,J,F,A
2.5,19000,-0.2,0.1969,J,F,A
3,19000,-0.2,0.1572,J,F,A
3.5,19000,-0.2,0.1398,J,F,A
4,19000,-0.2,0.131,J,F,A
4.5,19000,-0.2,0.1264,J,F,A
5,19000,-0.2,0.1241,J,F,A
3,20000,-0.2,0.1586,J,F,A
3.5,20000,-0.2,0.139,J,F,A
4,20000,-0.2,0.1289,J,F,A
4.5,20000,-0.2,0.1241,J,F,A
5,20000,-0.2,0.1215,J,F,A
3,21000,-0.2,0.1604,J,F,A
3.5,21000,-0.2,0.1387,J,F,A
4,21000,-0.2,0.1278,J,F,A
4.5,21000,-0.2,0.1222,J,F,A
5,21000,-0.2,0.1194,J,F,A
3,22000,-0.2,0.1615,J,F,A
3.5,22000,-0.2,0.1387,J,F,A
4,22000,-0.2,0.1271,J,F,A
4.5,22000,-0.2,0.1209,J,F,A
5,22000,-0.2,0.1177,J,F,A
3,23000,-0.2,0.1629,J,F,A
3.5,23000,-0.2,0.1385,J,F,A
4,23000,-0.2,0.1265,J,F,A
4.5,23000,-0.2,0.12,J,F,A
5,23000,-0.2,0.1165,J,F,A
3,24000,-0.2,0.1664,J,F,A
3.5,24000,-0.2,0.1376,J,F,A
4,24000,-0.2,0.126,J,F,A
4.5,24000,-0.2,0.1194,J,F,A
5,24000,-0.2,0.1159,J,F,A
3,25000,-0.2,0.1732,J,F,A
3.5,25000,-0.2,0.1378,J,F,A
4,25000,-0.2,0.1251,J,F,A
4.5,25000,-0.2,0.1188,J,F,A
5,25000,-0.2,0.1154,J,F,A
3,26000,-0.2,0.1809,J,F,A
3.5,26000,-0.2,0.1393,J,F,A
4,26000,-0.2,0.1242,J,F,A
4.5,26000,-0.2,0.118,J,F,A
5,26000,-0.2,0.1148,J,F,A
3.5,27000,-0.2,0.142,J,F,A
4,27000,-0.2,0.1245,J,F,A
4.5,27000,-0.2,0.1173,J,F,A
5,27000,-0.2,0.1142,J,F,A
3.5,28000,-0.2,0.1445,J,F,A
4,28000,-0.2,0.1253,J,F,A
4.5,28000,-0.2,0.1167,J,F,A
5,28000,-0.2,0.1132,J,F,A
3.5,29000,-0.2,0.1457,J,F,A
4,29000,-0.2,0.1262,J,F,A
4.5,29000,-0.2,0.1167,J,F,A
5,29000,-0.2,0.1124,J,F,A
3.5,30000,-0.2,0.1461,J,F,A
4,30000,-0.2,0.1262,J,F,A
4.5,30000,-0.2,0.1166,J,F,A
5,30000,-0.2,0.1116,J,F,A
3.5,31000,-0.2,0.1465,J,F,A
4,31000,-0.2,0.125,J,F,A
4.5,31000,-0.2,0.1156,J,F,A
5,31000,-0.2,0.1106,J,F,A
4,32000,-0.2,0.1233,J,F,A
4.5,32000,-0.2,0.1136,J,F,A
5,32000,-0.2,0.1088,J,F,A
4,33000,-0.2,0.1217,J,F,A
4.5,33000,-0.2,0.1113,J,F,A
5,33000,-0.2,0.1061,J,F,A
4,34000,-0.2,0.1192,J,F,A
4.5,34000,-0.2,0.1086,J,F,A
5,34000,-0.2,0.1032,J,F,A
4,35000,-0.2,0.1159,J,F,A
4.5,35000,-0.2,0.1058,J,F,A
5,35000,-0.2,0.1001,J,F,A
4.5,37500,-0.2,0.0963,J,F,A
5,37500,-0.2,0.0914,J,F,A
4.5,40000,-0.2,0.0896,J,F,A
5,40000,-0.2,0.0824,J,F,A
5,42500,-0.2,0.0774,J,F,A
5,45000,-0.2,0.0752,J,F,A
5,47500,-0.2,0.0738,J,F,A
5,50000,-0.2,0.0726,J,F,A
0,3500,-0.1,0.49,J,F,A
0.5,3500,-0.1,0.481,J,F,A
1,3500,-0.1,0.4727,J,F,A
1.5,3500,-0.1,0.4657,J,F,A
2,3500,-0.1,0.4598,J,F,A
2.5,3500,-0.1,0.4535,J,F,A
3,3500,-0.1,0.4249,J,F,A
3.5,3500,-0.1,0.3368,J,F,A
4,3500,-0.1,0.2682,J,F,A
4.5,3500,-0.1,0.2371,J,F,A
5,3500,-0.1,0.2248,J,F,A
0,3750,-0.1,0.4894,J,F,A
0.5,3750,-0.1,0.4866,J,F,A
1,3750,-0.1,0.4824,J,F,A
1.5,3750,-0.1,0.4779,J,F,A
2,3750,-0.1,0.4733,J,F,A
2.5,3750,-0.1,0.4686,J,F,A
3,3750,-0.1,0.462,J,F,A
3.5,3750,-0.1,0.4307,J,F,A
4,3750,-0.1,0.3472,J,F,A
4.5,3750,-0.1,0.2753,J,F,A
5,3750,-0.1,0.2393,J,F,A
0,4000,-0.1,0.4639,J,F,A
0.5,4000,-0.1,0.4654,J,F,A
1,4000,-0.1,0.4658,J,F,A
1.5,4000,-0.1,0.4658,J,F,A
2,4000,-0.1,0.4651,J,F,A
2.5,4000,-0.1,0.4637,J,F,A
3,4000,-0.1,0.4617,J,F,A
3.5,4000,-0.1,0.457,J,F,A
4,4000,-0.1,0.4282,J,F,A
4.5,4000,-0.1,0.3551,J,F,A
5,4000,-0.1,0.284,J,F,A
0,4250,-0.1,0.43,J,F,A
0.5,4250,-0.1,0.4343,J,F,A
1,4250,-0.1,0.4367,J,F,A
1.5,4250,-0.1,0.4393,J,F,A
2,4250,-0.1,0.4413,J,F,A
2.5,4250,-0.1,0.4425,J,F,A
3,4250,-0.1,0.4432,J,F,A
3.5,4250,-0.1,0.4432,J,F,A
4,4250,-0.1,0.4407,J,F,A
4.5,4250,-0.1,0.4191,J,F,A
5,4250,-0.1,0.3597,J,F,A
0,4500,-0.1,0.3979,J,F,A
0.5,4500,-0.1,0.4024,J,F,A
1,4500,-0.1,0.4053,J,F,A
1.5,4500,-0.1,0.4088,J,F,A
2,4500,-0.1,0.4123,J,F,A
2.5,4500,-0.1,0.4157,J,F,A
3,4500,-0.1,0.4183,J,F,A
3.5,4500,-0.1,0.4201,J,F,A
4,4500,-0.1,0.4206,J,F,A
4.5,4500,-0.1,0.4194,J,F,A
5,4500,-0.1,0.4047,J,F,A
0,4750,-0.1,0.3688,J,F,A
0.5,4750,-0.1,0.3733,J,F,A
1,4750,-0.1,0.3766,J,F,A
1.5,4750,-0.1,0.3803,J,F,A
2,4750,-0.1,0.3837,J,F,A
2.5,4750,-0.1,0.3876,J,F,A
3,4750,-0.1,0.3911,J,F,A
3.5,4750,-0.1,0.3945,J,F,A
4,4750,-0.1,0.3965,J,F,A
4.5,4750,-0.1,0.3976,J,F,A
5,4750,-0.1,0.3968,J,F,A
0,5000,-0.1,0.3402,J,F,A
0.5,5000,-0.1,0.3454,J,F,A
1,5000,-0.1,0.3506,J,F,A
1.5,5000,-0.1,0.3541,J,F,A
2,5000,-0.1,0.3563,J,F,A
2.5,5000,-0.1,0.3608,J,F,A
3,5000,-0.1,0.3646,J,F,A
3.5,5000,-0.1,0.3686,J,F,A
4,5000,-0.1,0.3718,J,F,A
4.5,5000,-0.1,0.3738,J,F,A
5,5000,-0.1,0.3746,J,F,A
0,5250,-0.1,0.3133,J,F,A
0.5,5250,-0.1,0.3191,J,F,A
1,5250,-0.1,0.3239,J,F,A
1.5,5250,-0.1,0.3291,J,F,A
2,5250,-0.1,0.3319,J,F,A
2.5,5250,-0.1,0.336,J,F,A
3,5250,-0.1,0.3398,J,F,A
3.5,5250,-0.1,0.3439,J,F,A
4,5250,-0.1,0.3477,J,F,A
4.5,5250,-0.1,0.3503,J,F,A
5,5250,-0.1,0.3516,J,F,A
0,5500,-0.1,0.3007,J,F,A
0.5,5500,-0.1,0.2948,J,F,A
1,5500,-0.1,0.3002,J,F,A
1.5,5500,-0.1,0.3049,J,F,A
2,5500,-0.1,0.3086,J,F,A
2.5,5500,-0.1,0.3124,J,F,A
3,5500,-0.1,0.3166,J,F,A
3.5,5500,-0.1,0.3213,J,F,A
4,5500,-0.1,0.3252,J,F,A
4.5,5500,-0.1,0.3279,J,F,A
5,5500,-0.1,0.3294,J,F,A
0,5750,-0.1,0.3119,J,F,A
0.5,5750,-0.1,0.295,J,F,A
1,5750,-0.1,0.2777,J,F,A
1.5,5750,-0.1,0.2831,J,F,A
2,5750,-0.1,0.2872,J,F,A
2.5,5750,-0.1,0.2916,J,F,A
3,5750,-0.1,0.2958,J,F,A
3.5,5750,-0.1,0.3004,J,F,A
4,5750,-0.1,0.3044,J,F,A
4.5,5750,-0.1,0.3079,J,F,A
5,5750,-0.1,0.3094,J,F,A
0,6000,-0.1,0.309,J,F,A
0.5,6000,-0.1,0.2996,J,F,A
1,6000,-0.1,0.2854,J,F,A
1.5,6000,-0.1,0.2634,J,F,A
2,6000,-0.1,0.2684,J,F,A
2.5,6000,-0.1,0.2734,J,F,A
3,6000,-0.1,0.2779,J,F,A
3.5,6000,-0.1,0.2815,J,F,A
4,6000,-0.1,0.2859,J,F,A
4.5,6000,-0.1,0.2895,J,F,A
5,6000,-0.1,0.2912,J,F,A
0.5,6250,-0.1,0.2965,J,F,A
1,6250,-0.1,0.287,J,F,A
1.5,6250,-0.1,0.271,J,F,A
2,6250,-0.1,0.251,J,F,A
2.5,6250,-0.1,0.2563,J,F,A
3,6250,-0.1,0.261,J,F,A
3.5,6250,-0.1,0.2655,J,F,A
4,6250,-0.1,0.2698,J,F,A
4.5,6250,-0.1,0.2735,J,F,A
5,6250,-0.1,0.2752,J,F,A
0.5,6500,-0.1,0.2935,J,F,A
1,6500,-0.1,0.2853,J,F,A
1.5,6500,-0.1,0.2746,J,F,A
2,6500,-0.1,0.255,J,F,A
2.5,6500,-0.1,0.2407,J,F,A
3,6500,-0.1,0.2461,J,F,A
3.5,6500,-0.1,0.2514,J,F,A
4,6500,-0.1,0.2563,J,F,A
4.5,6500,-0.1,0.2599,J,F,A
5,6500,-0.1,0.2619,J,F,A
0.5,6750,-0.1,0.29,J,F,A
1,6750,-0.1,0.2819,J,F,A
1.5,6750,-0.1,0.2743,J,F,A
2,6750,-0.1,0.2622,J,F,A
2.5,6750,-0.1,0.2416,J,F,A
3,6750,-0.1,0.2332,J,F,A
3.5,6750,-0.1,0.2386,J,F,A
4,6750,-0.1,0.244,J,F,A
4.5,6750,-0.1,0.2476,J,F,A
5,6750,-0.1,0.2504,J,F,A
0.5,7000,-0.1,0.2887,J,F,A
1,7000,-0.1,0.2762,J,F,A
1.5,7000,-0.1,0.2715,J,F,A
2,7000,-0.1,0.2642,J,F,A
2.5,7000,-0.1,0.2495,J,F,A
3,7000,-0.1,0.2274,J,F,A
3.5,7000,-0.1,0.2281,J,F,A
4,7000,-0.1,0.2326,J,F,A
4.5,7000,-0.1,0.2364,J,F,A
5,7000,-0.1,0.2404,J,F,A
0.5,7250,-0.1,0.2899,J,F,A
1,7250,-0.1,0.2716,J,F,A
1.5,7250,-0.1,0.264,J,F,A
2,7250,-0.1,0.2621,J,F,A
2.5,7250,-0.1,0.2539,J,F,A
3,7250,-0.1,0.2364,J,F,A
3.5,7250,-0.1,0.2158,J,F,A
4,7250,-0.1,0.2229,J,F,A
4.5,7250,-0.1,0.226,J,F,A
5,7250,-0.1,0.2306,J,F,A
0.5,7500,-0.1,0.296,J,F,A
1,7500,-0.1,0.2687,J,F,A
1.5,7500,-0.1,0.2571,J,F,A
2,7500,-0.1,0.2523,J,F,A
2.5,7500,-0.1,0.2519,J,F,A
3,7500,-0.1,0.243,J,F,A
3.5,7500,-0.1,0.2233,J,F,A
4,7500,-0.1,0.2138,J,F,A
4.5,7500,-0.1,0.2172,J,F,A
5,7500,-0.1,0.2209,J,F,A
1,7750,-0.1,0.268,J,F,A
1.5,7750,-0.1,0.2524,J,F,A
2,7750,-0.1,0.2451,J,F,A
2.5,7750,-0.1,0.2423,J,F,A
3,7750,-0.1,0.2425,J,F,A
3.5,7750,-0.1,0.2326,J,F,A
4,7750,-0.1,0.2124,J,F,A
4.5,7750,-0.1,0.2071,J,F,A
5,7750,-0.1,0.2133,J,F,A
1,8000,-0.1,0.2719,J,F,A
1.5,8000,-0.1,0.2492,J,F,A
2,8000,-0.1,0.2388,J,F,A
2.5,8000,-0.1,0.2345,J,F,A
3,8000,-0.1,0.2328,J,F,A
3.5,8000,-0.1,0.2341,J,F,A
4,8000,-0.1,0.2218,J,F,A
4.5,8000,-0.1,0.2059,J,F,A
5,8000,-0.1,0.2063,J,F,A
1,8250,-0.1,0.2793,J,F,A
1.5,8250,-0.1,0.2486,J,F,A
2,8250,-0.1,0.2347,J,F,A
2.5,8250,-0.1,0.2276,J,F,A
3,8250,-0.1,0.2247,J,F,A
3.5,8250,-0.1,0.2241,J,F,A
4,8250,-0.1,0.2254,J,F,A
4.5,8250,-0.1,0.2126,J,F,A
5,8250,-0.1,0.2002,J,F,A
1,8500,-0.1,0.2892,J,F,A
1.5,8500,-0.1,0.2499,J,F,A
2,8500,-0.1,0.2324,J,F,A
2.5,8500,-0.1,0.2233,J,F,A
3,8500,-0.1,0.2183,J,F,A
3.5,8500,-0.1,0.2163,J,F,A
4,8500,-0.1,0.2165,J,F,A
4.5,8500,-0.1,0.2168,J,F,A
5,8500,-0.1,0.2041,J,F,A
1.5,8750,-0.1,0.2519,J,F,A
2,8750,-0.1,0.2312,J,F,A
2.5,8750,-0.1,0.2202,J,F,A
3,8750,-0.1,0.2139,J,F,A
3.5,8750,-0.1,0.2104,J,F,A
4,8750,-0.1,0.209,J,F,A
4.5,8750,-0.1,0.2098,J,F,A
5,8750,-0.1,0.2081,J,F,A
1.5,9000,-0.1,0.2541,J,F,A
2,9000,-0.1,0.2307,J,F,A
2.5,9000,-0.1,0.218,J,F,A
3,9000,-0.1,0.2105,J,F,A
3.5,9000,-0.1,0.2061,J,F,A
4,9000,-0.1,0.2036,J,F,A
4.5,9000,-0.1,0.2026,J,F,A
5,9000,-0.1,0.2031,J,F,A
2,9250,-0.1,0.2301,J,F,A
2.5,9250,-0.1,0.2163,J,F,A
3,9250,-0.1,0.208,J,F,A
3.5,9250,-0.1,0.2027,J,F,A
4,9250,-0.1,0.1996,J,F,A
4.5,9250,-0.1,0.1976,J,F,A
5,9250,-0.1,0.1969,J,F,A
2,9500,-0.1,0.2294,J,F,A
2.5,9500,-0.1,0.2147,J,F,A
3,9500,-0.1,0.2057,J,F,A
3.5,9500,-0.1,0.2001,J,F,A
4,9500,-0.1,0.1963,J,F,A
4.5,9500,-0.1,0.1937,J,F,A
5,9500,-0.1,0.1922,J,F,A
2,9750,-0.1,0.228,J,F,A
2.5,9750,-0.1,0.2128,J,F,A
3,9750,-0.1,0.2035,J,F,A
3.5,9750,-0.1,0.1975,J,F,A
4,9750,-0.1,0.1935,J,F,A
4.5,9750,-0.1,0.1905,J,F,A
5,9750,-0.1,0.1884,J,F,A
2,10000,-0.1,0.2261,J,F,A
2.5,10000,-0.1,0.2106,J,F,A
3,10000,-0.1,0.2014,J,F,A
